apygarda,gimimo_data,seimynine_padetis,sunkus_nusikaltimas,darboviete,kandidatas,gyvena,issilavinimas,pomegiai,gimimo_vieta,iskele,tautybe,saraso_numeris,uzsienio_kalbos,pripazintas_kaltu,neatlikta_bausme
Šilutės - Pagėgių,1963 05 29,Vedęs,Nebuvo,Šilutės ligoninė vyr. gydytojas,Artūras SKIKAS,"Šilutė , Šilutės raj.","1990 - KMA, Gydytojas",Sportas,,Lietuvos liberalų sąjunga,,,Anglų,Nėra,Neturi
Šilutės - Pagėgių,1942 06 28,Vedęs,Nebuvo,"Klaipėdos apskrities virš. adm. KRD Šilutės žemės ūkio skyrius,",Romaldas Jonas NAUJOKAS,"Šilutė , Šilutės raj.","1960 - Smalininkų žemės ūkio mechanizavimo technikumas, Žemės ir miškų ūkio mechanizavimo technikas-mechanikas",Bendravimas su žmonėmis,,Lietuvos valstiečių partija,,,Rusų,Nėra,Neturi
Šilutės - Pagėgių,1958 04 10,Vedęs,Nebuvo,"UAB ""Jardangas"", direktorius (bendrasavininkas)",Edmuntas MATUSEVIČIUS,Vilnius ,"1987 - Vilniaus pedagoginis institutas, fizinio lavinimo dėstytojas",Sportas,,Naujoji sąjunga (socialliberalai),,,Rusų,Nėra,Neturi
Šilutės - Pagėgių,1946 07 22,Vedęs,Nebuvo,"LR Seimas, Seimo narys",Virginijus MARTIŠAUSKAS,Kaunas ,"1970 - Vilniaus universitetas, žurnalistas",,,Lietuvos centro sąjunga,,,Anglų,Nėra,Neturi
Šilutės - Pagėgių,1950 05 09,,Nebuvo,,Petras GEČAS,Vilnius ,,,,"Lietuvos partija ""Socialdemokratija 2000""",,,,Nėra,Neturi
Šilutės - Pagėgių,1956 02 01,Ištekėjusi,Nebuvo,"Specialios paskirties UAB ""Švėkšnos vaistinė"", direktorė",Albina BUMBLAUSKIENĖ,"Švėkšnos mst. , Šilutės raj.","1979 - Kauno medicinos institutas, provizorė",Istorija,,Lietuvos krikščionių demokratų partija,,,Rusų,Nėra,Neturi
Šilutės - Pagėgių,1944 10 27,Ištekėjusi,Nebuvo,"VĮ Šilutės vaikų tuberkuliozės ligoninė, vyr.gydytoja",Vincenta BUBILIENĖ,"Šilutė , Šilutės raj.","1973 - Kauno medicinos institutas, gydytoja",Kelionės,,Tėvynės sąjunga  (Lietuvos konservatoriai),,,Anglų,Nėra,Neturi
Šilalės - Šilutės,1937 04 13,,Nebuvo,"Kauno technologijos universitetas, profesorius",Edmundas Regimundas STANCIKAS,Vilnius ,"1960 - Vilniaus universitetas, ekonomistas",Gamta,,Lietuvos nacionaldemokratų partija,,,Anglų,Nėra,Neturi
Šilalės - Šilutės,1949 07 05,Vedęs,Nebuvo,"AB ""Šarūnkalnis"", direktorius",Kazimieras MAULIUS,"Šilalė , Šilalės raj.","1975 - Lietuvos žemės ūkio akademija, Inžinierius-mechanikas;1967 - Rietavo žemės ūkio technikumas, Technikas-mechanikas;1963 - Laukuvos vidurinė mokykla, Moksleivis",Kelionės,,Lietuvos valstiečių partija,,,Rusų,Nėra,Neturi
Šilalės - Šilutės,1956 12 08,Vedęs,Nebuvo,"LR Vyriausybė, Ministras Pirmininkas",Andrius KUBILIUS,Vilnius ,"1979 - Vilniaus universitetas, fizika",Knygos,,Tėvynės sąjunga  (Lietuvos konservatoriai),,,Anglų,Nėra,Neturi
Šilalės - Šilutės,1940 02 06,,Nebuvo,Nedirbu,Kazys JUKNIUS,,"1977 - Vilniaus Valstybinis universitetas, teisininkas",,,Išsikėlė pats,,,Rusų,Nėra,Neturi
Šilalės - Šilutės,1964 06 15,Vedęs,Nebuvo,"A.Damulio ind. įmonė ""Paslauga"", direktorius",Valdemaras JASEVIČIUS,"Šiauduvos k. , Šilalės raj.","1987 - Lietuvos žemės ūkio akademija, ŽŪ ekonomika ir organizavimas",Grožinės ir mokslinės literatūros skaitymas,,Lietuvos centro sąjunga,,,Rusų,Nėra,Neturi
Šilalės - Šilutės,1954 09 17,,Nebuvo,,Eugenijus DEGUTIS,Panevėžys ,,,,Krikščionių demokratų sąjunga,,,,Nėra,Neturi
Šilalės - Šilutės,1946 08 20,Vedęs,Nebuvo,"Lietuvos Respublikos Seimas, narys",Alfonsas BARTKUS,"Nevočių k. , Šilalės raj.","1972 - Kauno politechnikos institutas, inžinierius-ekonomistas",Kelionės,,Nuosaikiųjų konservatorių sąjunga,,,Anglų,Nėra,Neturi
Šilalės - Šilutės,1953 11 16,Vedęs,Nebuvo,"AB ""Lithun"", gen. direktoriaus pavaduotojas",Zigmantas BALČYTIS,Vilnius ,"1976 - Vilniaus valstybinis universitetas, ekonominė kibernetika",Krepšinis,,Lietuvos demokratinė darbo partija,,,Anglų,Nėra,Neturi
Šilalės - Šilutės,1961 07 11,Vedęs,Nebuvo,"Šilalės raj. N.Vėliaus gimnazija, mokytojas",Virgilijus AČAS,"Laukuvos mstl. , Šilalės raj.","1983 - Vilniaus valstybinis pedagoginis institutas, lietuvių kalba ir literatūra;1979 - Šilalės raj. Upynos vidurinė mokykla",Kelionės,,Naujoji sąjunga (socialliberalai),,,Anglų,Nėra,Neturi
Tauragės,1969 06 05,,Nebuvo,"Tauragės raj. savivaldybė, mero patarėja",Edita VAITKUTĖ,"Tauragė , Tauragės raj.","1998 - Lietuvos Pedagogų kvalifikacijos institutas, Anglų kalbos mokytoja;1992 - Vilniaus Pedagoginis  universitetas, Istorijos mokytoja",,,Moderniųjų krikščionių demokratų sąjunga,,,Anglų,Nėra,Neturi
Tauragės,1969 10 22,,Nebuvo,"Tauragės ""Aušros"" vid. mokykla, mokytojas",Saulius OŽELIS,"Tauragė , Tauragės raj.","Vilniaus Gedimino technikos universitetas, statybos inžinierius",Žūklė,,Lietuvos laisvės sąjunga,,,Rusų,Nėra,Neturi
Tauragės,1943 03 26,Vedęs,Nebuvo,"Lietuvos Respublikos Seimas, Seimo narys",Jonas MOCARTAS,Tauragės raj. ,"1977 - Vilniaus inžinerinis statybos institutas, Statybos darbų organizavimas ir ekonomika, inžinierius ekonomistas",Medžioklė,,Nuosaikiųjų konservatorių sąjunga,,,Anglų,Nėra,Neturi
Tauragės,1953 11 10,,Nebuvo,"Eugenijaus Kriaučiūno veterinarijos punktas, privatus veterinarijos gydytojas",Eugenijus KRIAUČIŪNAS,"Butkelių k. , Tauragės raj.","1977 - Lietuvos veterinarijos akademija, Veterinarijos gydytojas",Sportas,,Lietuvos socialistų partija,,,Rusų,Nėra,Neturi
Tauragės,1958 02 16,Vedęs,Nebuvo,"Akcinė bendrovė ""Uliksas"", direktorius",Vaclovas KARBAUSKIS,"Tauragė , Tauragės raj.","1981 - Lietuvos žemės ūkio akademija, inžinierius hidrotechnikas",,,Naujoji sąjunga (socialliberalai),,,Rusų,Nėra,Neturi
Tauragės,1953 08 04,Vedęs,Nebuvo,"AB ""LIMETA"", Generalinis direktorius",Antanas Zenonas KAMINSKAS,"Tauragė , Tauragės raj.","1976 - Vilniaus valstybinis universitetas, inžinierius ekonomistas",,,Lietuvos demokratinė darbo partija,,,Rusų,Nėra,Neturi
Tauragės,1973 10 08,,Nebuvo,"UAB ""Panemunės šilas""",Vaiva GUDELYTĖ,Kaunas ,"Vilniaus universitetas (III kursas), vadyba administravimas",Literatūra,,"""Jaunosios Lietuvos"", naujųjų tautininkų ir politinių kalinių sąjunga",,,Anglų,Nėra,Neturi
Tauragės,1970 12 02,Vedęs,Nebuvo,,Linartas DAUJOTAS,Vilnius ,,,,Lietuvos centro sąjunga,,,Anglų,Nėra,Neturi
Tauragės,1957 04 09,Vedęs,Nebuvo,"Tauragės savivaldybė, Gaurės seniūnija, seniūnas",Kęstutis BALAŠAITIS,"Trepų k. , Tauragės raj.","1979 - Smalininkų aukštesnioji technikos mokykla, Technikas mechanikas",Medžioklė,,Lietuvos valstiečių partija,,,Rusų,Nėra,Neturi
Tauragės,1947 02 10,Vedęs,Nebuvo,"UAB ""Solanika"", direktorius",Andriejus ANFIMOVAS,Kaunas ,"1969 - Panevėžio hidrotechnikumas, Hidrotechnika",Šachmatai,,Lietuvos liberalų sąjunga,,,Rusų,Nėra,Neturi
Tauragės,1957 05 04,Ištekėjusi,Nebuvo,"LR Seimas, Seimo narė",Vilija ALEKNAITĖ ABRAMIKIENĖ,"Lyduvėnų mst. , Raseinių raj.","1980 - Lietuvos konservatorija, pianistė;1975 - M.K.Čiurlionio vid. meno mokykla",Filosofija,,Tėvynės sąjunga  (Lietuvos konservatoriai),,,Rusų,Nėra,Neturi
Plungės - Rietavo,1935 06 30,Vedęs,Nebuvo,"LR Seimas, Seimo narys",Ignacas Stasys UŽDAVINYS,Kaunas ,"1958 - Vilnaius valstybinis universitetas, matematikas",Ekonomika,,Lietuvos krikščionių demokratų partija,,,Anglų,Nėra,Neturi
Plungės - Rietavo,1931 10 25,Vedęs,Nebuvo,Nedirnabtis pensininkas,Augustinas SALYS,"Varkalių k. , Plungės raj.","1971 - Vilniaus valstybinis universitetas, Ekonomistas;1957 - Lietuvos žemės ūkio akademija, Miškų ūkio inžineirius",Gamta,,Išsikėlė pats,,,Rusų,Nėra,Neturi
Plungės - Rietavo,1938 02 07,Vedęs,Nebuvo,"Lietuvos karo akademija, Vadybos katedra, docentas",Liudvikas Saulius RAZMA,"Platelių mst. , Plungės raj.","1960 - VU, ekonomistas",Gamta,,Krikščionių demokratų sąjunga,,,Rusų,Nėra,Neturi
Plungės - Rietavo,1947 01 07,Vedęs,Nebuvo,"Klaipėdos valstybinio jūrų uosto direkcija, vidaus auditorius",Vytautas POCIUS,"Plungė , Plungės raj.","1971 - Vilniaus valstybinis V.Kapsuko universitetas, ekonomistas",Futbolas,,Naujoji sąjunga (socialliberalai),,,Anglų,Nėra,Neturi
Plungės - Rietavo,1958 10 04,Vedęs,Nebuvo,"Plungės PSPC, vyriausiasis gydytojas",Visvaldas NEKRAŠAS,"Plungė , Plungės raj.","1984 - Vilniaus universitetas, Medicinos fakultetas, gydytojas psichiatras",,,Lietuvos socialdemokratų partija,,,Vokiečių,Nėra,Neturi
Plungės - Rietavo,1959 08 07,Vedęs,Nebuvo,,Gintaras MORKIS,"Plungė , Plungės raj.",,,,Lietuvos centro sąjunga,,,,Nėra,Neturi
Plungės - Rietavo,1963 04 18,Vedęs,Nebuvo,"Rietavo savivaldybė, mero pavaduotojas",Jonas KUZMINSKAS,"Labardžių k. , Rietavo sav.","1987 - LŽŪA, Inžinierius-mechanikas;1982 - Rietavo TŪT, Technikas-mechanikas",Sportas,,Lietuvos valstiečių partija,,,Prancūzų,Nėra,Neturi
Plungės - Rietavo,1964 05 15,Vedęs,Nebuvo,"A. Klišonio komercinė firma ""Inesa"", savininkas",Audrius KLIŠONIS,"Alsėdžių mst. , Plungės raj.","1987 - Kauno medicinos institutas, Provizorius",Kalnų slidinėjimas,,Lietuvos liberalų sąjunga,,,Vokiečių,Nėra,Neturi
Plungės - Rietavo,1950 01 27,Vedęs,Nebuvo,"Plungės žemės ūkio mokykla, direktorius",Vitas KLIMAS,"Plungė , Plungės raj.","1971 - Vilniaus valstybinis pedagoginis institutas, fizikos mokytojas",Krepšinio sporto vystymas,,Nuosaikiųjų konservatorių sąjunga,,,Vokiečių,Nėra,Neturi
Kretingos,1946 10 07,Vedęs,Nebuvo,"Kretingos aukštesnioji žemės ūkio mokykla, direktoriaus pavaduotojas ugdymui",Alfonsas Algimantas ZALIAPUGAS,"Padvarių k. , Kretingos raj.","1985 - Maskvos Timiriazevo v. žemės ūkio akademijos Pedagoginis fakultetas, Ekonominių dalykų dėstytojas;1971 - Lietuvos žemės ūkio akademija, Mokslinis agronomas",Sportas,,Lietuvos valstiečių partija,,,Anglų,Nėra,Neturi
Kretingos,1939 08 02,,Nebuvo,bedarbis,Vladislavas VIRŠILA,Panevėžys ,"Tautų universitetas, Esperanto;Vilniaus universitetas, Teisė",Esperanto kalba,,"Lietuvos partija ""Socialdemokratija 2000""",,,Rusų,Nėra,Neturi
Kretingos,1950 05 28,Vedęs,Nebuvo,"Kretingos miškų urėdija, eigulys",Povilas TURAUSKIS,"Šukės k. , Kretingos raj.","1976 - Lietuvos žemės ūkio akademija, Agronomas",Medžioklė,,Išsikėlė pats,,,Rusų,Nėra,Neturi
Kretingos,1936 08 09,Vedęs,Nebuvo,"Pensininkas, iki 1996 m. rugpjūčio dirbęs Kretingos raj. centrinėje ligoninėje, nuo 1996 m. - LRS narys, SRK pirmininko pavaduotojas",Antanas ŠVITRA,"Dainaviškių k. , Lazdijų raj.","1960 - Vilniaus universitetas, Gydytojas",Sodininkas mėgėjas,,Lietuvos politinių kalinių ir tremtinių sąjunga,,,Rusų,Nėra,Neturi
Kretingos,1946 06 01,Vedęs,Nebuvo,"Kretinga UAB ""Sija"", generalinis direktorius",Alfonsas ŠIMKUS,"Kvecių k. , Kretingos raj.","1980 - Vilniaus inžinerinis statybos institutas, inžinerius ekonomistas",Medžioklė,,Lietuvos centro sąjunga,,,Anglų,Nėra,Neturi
Kretingos,1946 03 19,Vedęs,Nebuvo,"Kretingos Pranciškonų gimnazija, pavaduotojas ugdymui",Juozas ŠAKINIS,"Kretinga , Kretingos raj.","1977 - Valstybinis dailės institutas, mokytojas",,,Lietuvos krikščionių demokratų partija,,,Rusų,Nėra,Neturi
Kretingos,1957 03 12,,Nebuvo,"Kretingos sporto mokykla, lengvosios atletikos treneris",Juozas PELIONIS,"Rubulių k. , Kretingos raj.","1991 - Lietuvos kūno kultūros institutas, kūno kultūros dėstytojas",Gamta,,Moderniųjų krikščionių demokratų sąjunga,,,Rusų,Nėra,Neturi
Kretingos,1963 04 17,,Nebuvo,Laikinai nedirba,Darius NORKUS,"Ryliškių k. , Alytaus raj.","Gomelio kooperacijos institutas Vilniaus filialas, Ekonomika",Muzika,,Respublikonų partija,,,Lietuvių,Nėra,Neturi
Kretingos,1945 09 20,Išsiskyrusi,Nebuvo,"Vakarų Lituvos televizija, direktorė",Janė NARVILIENĖ,"Padvarių k. , Kretingos raj.","1975 - Vilniaus valstybinis pedagoginis institutas, rusų kalbos ir literatūros mokytoja",,,Naujosios demokratijos partija,,,Vokiečių,Nėra,Neturi
Kretingos,1950 07 28,Netekėjusi,Nebuvo,"Kretingos PSPC, apylinkės terapeutė",Irena NARMONTAITĖ,"Kretinga , Kretingos raj.","1975 - Vilniaus valstybinis universitetas, Medicinos fak., gydytoja terapeutė",Kelionės,,Krikščionių demokratų sąjunga,,,Prancūzų,Nėra,Neturi
Kretingos,1952 09 02,Vedęs,Nebuvo,"Lietuvos teisės akademija, docentas",Egidijus KLUMBYS,Vilnius ,"1996 - Vilniaus universitetas, teisininkas;1981 - TSRS Medicinos mokslų akademijos N.Burdenkos vardo neurochirurgijos mokslinio tyrimo institutas;1976 - Kauno medicinos institutas, gydytojas;1970 - Kauno J.Aleksonio vidurinė mokykla",Knygos,,Naujoji sąjunga (socialliberalai),,,Anglų,Nėra,Neturi
Kretingos,1974 04 29,,Nebuvo,"UAB ""Verslo valdymo ekspertai"", konsultantė",Vilija JONUŠAITYTĖ,Klaipėda ,"1998 - Klaipėdos universitetas, Politologija",Klasikinė muzika,,Išsikėlė pati,,,Prancūzų,Nėra,Neturi
Kretingos,1943 10 10,Vedęs,Nebuvo,"UAB ""Edija"", direktorius",Edmundas Juozapas JASINSKAS,"Kretinga , Kretingos raj.","1977 - LŽŪ akademija, neakivaizdinio skyriaus Agronomijos fakultetas, mokslinis agronomas;1965 - Kretingos žemės ūkio technikumas, agronomas",Europos ir Lietuvos istorija,,Nuosaikiųjų konservatorių sąjunga,,,Rusų,Nėra,Neturi
Kretingos,1948 10 06,,Nebuvo,Laikinai nedirbu,Vytautas EIDUKAITIS,Vilnius ,"1978 - Gagarino v. karo akademija, Strateginės aviacijos esk. vadas;1972 - Tambovo aukštoji karo lakūnų m-la, Lakūnas-inžinierius",Skraidymas,,Lietuvių tautininkų sąjunga,,,Rusų,Nėra,Neturi
Skuodo  - Mažeikių,1922 05 22,Vedęs,Nebuvo,"Vilniaus universiteto Medicinos fakultetas, Lietuvos angio chirurgijos centro profesorius",Augustas PRONCKUS,"Gedrimų k. , Skuodo raj.","1950 - Vilniaus universitetas, medicina",Sportas,,Krikščionių demokratų sąjunga,,,Anglų,Nėra,Neturi
Skuodo  - Mažeikių,1951 04 18,Ištekėjusi,Nebuvo,"Lietuvos švietimo ir mokslo ministerija, viceministrė",Gražina PALIOKIENĖ,Vilnius ,"1975 - Tartu valstybinis universitetas, Medicinos fakultetas, gydytoja;1969 - Kaišiadorių vid. mokykla",Karitatyvinė veikla,,Lietuvos krikščionių demokratų partija,,,Anglų,Nėra,Neturi
Skuodo  - Mažeikių,1956 06 25,Vedęs,Nebuvo,"SP UAB ""Mažeikių autobusų parkas"", direktoriaus pavaduotojas",Pranas NOREIKA,"Mažeikiai , Mažeikių raj.","1995 - Lietuvos žemės ūkio akademija, ekonomistas-organizatorius;1975 - Vilniaus geležinkelių transporto technikumas, technikas-elektrikas",Medžioklė,,Lietuvos socialdemokratų partija,,,Rusų,Nėra,Neturi
Skuodo  - Mažeikių,1938 02 10,Vedęs,Nebuvo,"Telšių apskrities viršininko administracija, apskrities viršininko patarėjas",Antanas Algimantas LAURAITIS,"Ryškėnų k. , Telšių raj.","1960 - Vilniaus pedagoginis indtitutas, Žmogaus anatomija;1955 - Sedos vidurinė mokykla",,,Nuosaikiųjų konservatorių sąjunga,,,Rusų,Nėra,Neturi
Skuodo  - Mažeikių,1942 04 26,Vedęs,Nebuvo,"Gėsalų ŽŪB, pirmininkas",Edvardas KAREČKA,"Gėsalų k. , Skuodo raj.","1972 - Lietuvos veterinarijos akademija, Zootechnikas;1963 - Klaipėdos žemės ūkio technikumas, Veterinarijos technikas",Kelionės,,Lietuvos valstiečių partija,,,,Nėra,Neturi
Skuodo  - Mažeikių,1953 06 30,Vedęs,Nebuvo,"UAB ""Žemalės agraras"", UAB ""Aušra"", ūkininkas, direktorius",Aleksas BUTKUS,"Žemalės k. , Mažeikių raj.","1984 - Lietuvos žemės ūkio universitetas, mokslinis agronomas",Medžioklė,,Naujoji sąjunga (socialliberalai),,,Rusų,Nėra,Neturi
Skuodo  - Mažeikių,1946 11 04,Vedęs,Nebuvo,"Lietuvos nacionalinis radijas ir televizija, žurnalistas",Bronislavas BUŠMA,Vilnius ,"1970 - Muzikos akademija, Dramos teatro direktorius",Medžioklė,,Lietuvos liberalų sąjunga,,,Rusų,Nėra,Neturi
Skuodo  - Mažeikių,1955 08 10,,Nebuvo,"UAB ''Burba ir Ko'' tarptautinis išradimų diegimas, ekaperimentinės gamyklos prezidentas",Justinas BURBA,Klaipėda ,"1992 - Irkutsko politechnikos institutas, inžinierius mechanikas",Filmavimas,,Išsikėlė pats,,,Rusų,Nėra,Neturi
Skuodo  - Mažeikių,1965 06 27,,Nebuvo,"VŠĮ ''Skuodo ligononė'', vyriausioji gydytoja",Ramutė BERENIENĖ,"Skuodas , Skuodo raj.","1989 - Kauno medicinos instituas, gydytoja",Gėlių auginimas,,Išsikėlė pati,,,Vokiečių,Nėra,Neturi
Mažeikių,1965 05 25,Vedęs,Nebuvo,"Vytauto Pialgausko individuali įmonė, savininkas",Vytautas PRIALGAUSKAS,"Mažeikiai , Mažeikių raj.",1983 - Tikšlių vidurinė m-kla,,,Išsikėlė pats,,,Rusų,Nėra,Neturi
Mažeikių,1942 08 29,Vedęs,Nebuvo,"Mažeikių rajono žemės ūkio skyrius, ž.ū. technikos valstybinės priežiūros inžinierius inspektorius",Leonas MITKUS,"Mažeikiai , Mažeikių raj.","1973 - Lietuvos žemės ūkio akademijos Mechanizacijos fakultetas, Inžinierius-mechanikas",Literatūra,,Lietuvos valstiečių partija,,,Vokiečių,Nėra,Neturi
Mažeikių,1956 04 15,Vedęs,Nebuvo,"LR Seimas, Seimo narys",Sigitas KAKTYS,"Puokės k. , Skuodo raj.","1980 - Kauno medicinos institutas, gydytojas",Fotografavimas,,Išsikėlė pats,,,Rusų,Nėra,Neturi
Mažeikių,1954 02 24,Vedęs,Nebuvo,"SP UAB ""Mažeikių šilumos tinklai"", generalinis direktorius",Jonas JURKUS,"Mažeikiai , Mažeikių raj.","1989 - Kaupo politechnikos institutas, inžinierius-mechanikas",Sodas,,Lietuvos socialdemokratų partija,,,Anglų,Nėra,Neturi
Mažeikių,1970 06 02,Vedęs,Nebuvo,"Politikos savaitraštis ""Atgimimas"", vyriausiasis redaktorius",Eduardas EIGIRDAS,Vilnius ,"1998 - VU Tarptautinio verslo mokykla, ekonomistas;1996 - VU Žurnalistikos institutas, žurnalistas",,,Lietuvos centro sąjunga,,,Anglų,Nėra,Neturi
Mažeikių,1955 06 25,Vedęs,Nebuvo,"VĮ Mažeikių ligoninė, vyr. gydytojas",Vilhelmas DŽIUGELIS,"Mažeikiai , Mažeikių raj.","1979 - VDU Medicinos fakultetas, gydytojas pediatras",Joga,,Nuosaikiųjų konservatorių sąjunga,,,Rusų,Nėra,Neturi
Mažeikių,1960 03 19,Vedęs,Nebuvo,"UAB ""Mėlynieji stogai"", direktorius",Viktoras BUGNEVIČIUS,"Mažeikiai , Mažeikių raj.","1984 - Tarptautinis Jaunimo institutas, istorijos mokytojas",Bendravimas su žmonėmis,,Naujoji sąjunga (socialliberalai),,,Anglų,Nėra,Neturi
Daugiamandatė,1960 05 24,Vedęs,Nebuvo,"LR Seimas, Seimo narys",Arvydas AKSTINAVIČIUS,Vilnius ,"1986 - Vilniaus universitetas, gydomoji medicina, gydytojas",Daržininkystė,,Išsikėlė pats,,,Anglų,Nėra,Neturi
Marių,1963 11 24,,Nebuvo,"VĮ Klaipėdos ligoninė, personalo sk. vyresnioji inspektorė",Lolita ŽILIUVIENĖ,Klaipėda ,"1986 - Lietuvos veterinarijos akademija, zooinžinerija",Biologija,,Moderniųjų krikščionių demokratų sąjunga,,,Rusų,Nėra,Neturi
Baltijos,1970 09 02,,Nebuvo,"Vyriausybės atstovo Klaipėdos apskrityje intitucija, juristas - Vyriausybės atstovo patarėjas",Artūras ŽIČKUS,Palanga ,,,,Išsikėlė pats,,,Rusų,Nėra,Neturi
Danės,1960 03 15,Vedęs,Nebuvo,"LKAB ""Klaipėdos Smeltė"", gamybos ir komercijos direktorius",Rimvydas VAŠTAKAS,Klaipėda ,"1983 - Vilniaus inžinerinis statybos institutas, Inžinierius mechankas",,,Lietuvos liberalų sąjunga,,,Anglų,Nėra,Neturi
Panemunės,1949 04 15,Ištekėjusi,Nebuvo,,Tatjana VILČINSKIENĖ,Kaunas ,"1981 - Vilniaus konservatorija, dainininkė",Filosofija,,Naujoji sąjunga (socialliberalai),,,Vokiečių,Nėra,Neturi
Pramonės,1932 01 01,Vedęs,Nebuvo,"Kauno miesto savivaldybė, miesto tvarkymo vyriausiasis inžinierius",Alfonsas ŠULCAS,Kaunas ,"1960 - Kauno politechnikos institutas, Pramoninė ir civilinė statyba",Medžioklė,,Lietuvių tautininkų sąjunga,,,Rusų,Nėra,Neturi
Dainavos,1968 09 03,Nevedęs,Nebuvo,"Kauno teritorinė ligonių kasa, juristas",Valdas ZUBINAS,Kaunas ,"2000 - Vytauto Didžiojo universitetas, teisininkas",Filosofija,,Naujoji sąjunga (socialliberalai),,,Rusų,Nėra,Neturi
Kalniečių,1947 04 01,Vedęs,Nebuvo,"UAB ""Okseta"", verslo administratorius",Antanas TATARIŪNAS,Kaunas ,"1970 - Kauno medicinos institutas, Biofizika",Mokslas,,Nuosaikiųjų konservatorių sąjunga,,,Anglų,Nėra,Neturi
Žaliakalnio,1951 07 19,Vedęs,Nebuvo,"Vilniaus m. savivaldybės Miesto plėtros departamentas, direktoriaus pavaduotojas",Henrikas ŽUKAUSKAS,Vilnius ,"1975 - VISI, Architektūra",,,Lietuvos liberalų sąjunga,,,Anglų,Nėra,Neturi
Centro,1960 06 09,,Nebuvo,,Vidmantas STANIULIS,"Avižienių k. , Vilniaus raj.",,,,Lietuvos centro sąjunga,,,,Nėra,Neturi
Aleksoto -  Vilijampolės,1945 05 15,Vedęs,Nebuvo,"Kauno miesto savivakldybė, Tarybos narys",Gediminas ŽEMAITIS,Kaunas ,"1981 - Lietuvos ŽŪU, inžinierius mechanikas;1971 - Kauno teisės akademija, teisininkas",Fotografavimas,,Išsikėlė pats,,,Rusų,Nėra,Neturi
Šilainių,1945 03 19,Vedęs,Nebuvo,"Kauno m. savivaldybė, meras",Vytautas ŠUSTAUSKAS,Kaunas ,"1964 - Klaipėdos laivų statybos technikumas, technikas-technologas",Automobiliai,,Lietuvos laisvės sąjunga,,,Rusų,Nėra,Neturi
Naujosios Vilnios,1971 04 19,Nevedęs,Nebuvo,"Vilniaus darbo birža, kompiuterinių duomenų bazių administratorius",Miroslav ZACHAREVIČ,Vilnius ,"1993 - Vilniaus universitetas, taikomoji matematika",Dirbti,,"Lietuvos partija ""Socialdemokratija 2000""",,,Anglų,Nėra,Neturi
Lazdynų,1955 01 01,,Nebuvo,"UAB ""Arvitra"" pardavimo vadybininkas",Viktoras ŠIMELEVIČIUS,Vilnius ,"1979 - Vilniaus valstybinis universitetas, fizikas",Kelionės,,Moderniųjų krikščionių demokratų sąjunga,,,Lenkų,Nėra,Neturi
Karoliniškių,1968 08 08,Nevedęs,Nebuvo,"Lietuvos Respublikos Seimas, Seimo narys",Rolandas ZUOZA,Vilnius ,"1993 - Vilniaus pedagoginis universitetas, istorijos mokytojas;1986 - Vilniaus 18-oji vidurinė mokykla",,,Naujoji sąjunga (socialliberalai),,,Anglų,Nėra,Neturi
Justiniškių,1925 01 04,Vedęs,Nebuvo,pensininkas,Zigmas ZINKEVIČIUS,Vilnius ,"1950 - Vilniaus universitetas, lietuvių k. ir lit.",Slidinėjimas,,Lietuvos krikščionių demokratų partija,,,Lenkų,Nėra,Neturi
