apygarda,nuo_galiojanciu_biuleteniu,partija,apylinkese,pastu,apylinke
Telšių (Nr.40),0.29%,Nacionalinė centro partija,3, ,Respublikos (Nr.3) apylinkė
Telšių (Nr.40),0.29%,Respublikonų partija,3, ,Respublikos (Nr.3) apylinkė
Telšių (Nr.40), ,Lietuvos socialdemokratų sąjunga, , ,Respublikos (Nr.3) apylinkė
Telšių (Nr.40), ,Lietuvos laisvės sąjunga, , ,Respublikos (Nr.3) apylinkė
Telšių (Nr.40),0.19%,Tautinė partija Lietuvos kelias,2, ,Respublikos (Nr.3) apylinkė
Telšių (Nr.40),0.10%,Lietuvių tautininkų sąjunga, ,1,Respublikos (Nr.3) apylinkė
Telšių (Nr.40),19.77%,Darbo partija,230,29,Masčio (Nr.2) apylinkė
Telšių (Nr.40),15.95%,"A.Brazausko ir A.Paulausko koalicija ""Už darbą Lietuvai""",175,34,Masčio (Nr.2) apylinkė
Telšių (Nr.40),7.25%,"Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",84,11,Masčio (Nr.2) apylinkė
Telšių (Nr.40),36.18%,"Rolando Pakso koalicija ""Už tvarką ir teisingumą""",427,47,Masčio (Nr.2) apylinkė
Telšių (Nr.40),6.41%,Liberalų ir centro sąjunga,74,10,Masčio (Nr.2) apylinkė
Telšių (Nr.40),6.34%,Valstiečių ir Naujosios demokratijos partijų sąjunga,75,8,Masčio (Nr.2) apylinkė
Telšių (Nr.40),0.08%,Lietuvos lenkų rinkimų akcija,1, ,Masčio (Nr.2) apylinkė
Telšių (Nr.40),6.41%,Krikščionių konservatorių socialinė sąjunga,73,11,Masčio (Nr.2) apylinkė
Telšių (Nr.40),0.23%,Lietuvos krikščionys demokratai,2,1,Masčio (Nr.2) apylinkė
Telšių (Nr.40),0.31%,Nacionalinė centro partija,3,1,Masčio (Nr.2) apylinkė
Telšių (Nr.40),0.46%,Respublikonų partija,6, ,Masčio (Nr.2) apylinkė
Telšių (Nr.40),0.31%,Lietuvos socialdemokratų sąjunga,4, ,Masčio (Nr.2) apylinkė
Telšių (Nr.40),0.08%,Lietuvos laisvės sąjunga,1, ,Masčio (Nr.2) apylinkė
Telšių (Nr.40),0.23%,Tautinė partija Lietuvos kelias,3, ,Masčio (Nr.2) apylinkė
Telšių (Nr.40), ,Lietuvių tautininkų sąjunga, , ,Masčio (Nr.2) apylinkė
Telšių (Nr.40),22.94%,Darbo partija,266,34,Lygumų (Nr.1) apylinkė
Telšių (Nr.40),13.15%,"A.Brazausko ir A.Paulausko koalicija ""Už darbą Lietuvai""",130,42,Lygumų (Nr.1) apylinkė
Telšių (Nr.40),5.20%,"Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",62,6,Lygumų (Nr.1) apylinkė
Telšių (Nr.40),40.44%,"Rolando Pakso koalicija ""Už tvarką ir teisingumą""",481,48,Lygumų (Nr.1) apylinkė
Telšių (Nr.40),3.44%,Liberalų ir centro sąjunga,34,11,Lygumų (Nr.1) apylinkė
Telšių (Nr.40),4.97%,Valstiečių ir Naujosios demokratijos partijų sąjunga,59,6,Lygumų (Nr.1) apylinkė
Telšių (Nr.40), ,Lietuvos lenkų rinkimų akcija, , ,Lygumų (Nr.1) apylinkė
Telšių (Nr.40),7.49%,Krikščionių konservatorių socialinė sąjunga,81,17,Lygumų (Nr.1) apylinkė
Telšių (Nr.40),0.76%,Lietuvos krikščionys demokratai,8,2,Lygumų (Nr.1) apylinkė
Telšių (Nr.40),0.76%,Nacionalinė centro partija,9,1,Lygumų (Nr.1) apylinkė
Telšių (Nr.40),0.23%,Respublikonų partija,2,1,Lygumų (Nr.1) apylinkė
Telšių (Nr.40),0.15%,Lietuvos socialdemokratų sąjunga,1,1,Lygumų (Nr.1) apylinkė
Telšių (Nr.40),0.08%,Lietuvos laisvės sąjunga,1, ,Lygumų (Nr.1) apylinkė
Telšių (Nr.40),0.23%,Tautinė partija Lietuvos kelias,3, ,Lygumų (Nr.1) apylinkė
Telšių (Nr.40),0.15%,Lietuvių tautininkų sąjunga,2, ,Lygumų (Nr.1) apylinkė
Kelmės (Nr.41),28.98%,Darbo partija,36,15,Vidsodžio (Nr.40) apylinkė
Kelmės (Nr.41),17.61%,"A.Brazausko ir A.Paulausko koalicija ""Už darbą Lietuvai""",17,14,Vidsodžio (Nr.40) apylinkė
Kelmės (Nr.41),7.95%,"Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",7,7,Vidsodžio (Nr.40) apylinkė
Kelmės (Nr.41),13.07%,"Rolando Pakso koalicija ""Už tvarką ir teisingumą""",14,9,Vidsodžio (Nr.40) apylinkė
Kelmės (Nr.41),10.23%,Liberalų ir centro sąjunga,7,11,Vidsodžio (Nr.40) apylinkė
Kelmės (Nr.41),11.36%,Valstiečių ir Naujosios demokratijos partijų sąjunga,10,10,Vidsodžio (Nr.40) apylinkė
Kelmės (Nr.41), ,Lietuvos lenkų rinkimų akcija, , ,Vidsodžio (Nr.40) apylinkė
Kelmės (Nr.41),2.84%,Krikščionių konservatorių socialinė sąjunga,3,2,Vidsodžio (Nr.40) apylinkė
Kelmės (Nr.41),5.68%,Lietuvos krikščionys demokratai,5,5,Vidsodžio (Nr.40) apylinkė
Kelmės (Nr.41), ,Nacionalinė centro partija, , ,Vidsodžio (Nr.40) apylinkė
Kelmės (Nr.41), ,Respublikonų partija, , ,Vidsodžio (Nr.40) apylinkė
Kelmės (Nr.41),1.70%,Lietuvos socialdemokratų sąjunga,2,1,Vidsodžio (Nr.40) apylinkė
Kelmės (Nr.41),0.57%,Lietuvos laisvės sąjunga,1, ,Vidsodžio (Nr.40) apylinkė
Kelmės (Nr.41), ,Tautinė partija Lietuvos kelias, , ,Vidsodžio (Nr.40) apylinkė
Kelmės (Nr.41), ,Lietuvių tautininkų sąjunga, , ,Vidsodžio (Nr.40) apylinkė
Kelmės (Nr.41),38.18%,Darbo partija,64,20,Verpenos (Nr.39) apylinkė
Kelmės (Nr.41),17.73%,"A.Brazausko ir A.Paulausko koalicija ""Už darbą Lietuvai""",31,8,Verpenos (Nr.39) apylinkė
Kelmės (Nr.41),9.09%,"Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",13,7,Verpenos (Nr.39) apylinkė
Kelmės (Nr.41),15.91%,"Rolando Pakso koalicija ""Už tvarką ir teisingumą""",32,3,Verpenos (Nr.39) apylinkė
Kelmės (Nr.41),1.36%,Liberalų ir centro sąjunga,2,1,Verpenos (Nr.39) apylinkė
Kelmės (Nr.41),6.36%,Valstiečių ir Naujosios demokratijos partijų sąjunga,9,5,Verpenos (Nr.39) apylinkė
Kelmės (Nr.41), ,Lietuvos lenkų rinkimų akcija, , ,Verpenos (Nr.39) apylinkė
Kelmės (Nr.41),1.36%,Krikščionių konservatorių socialinė sąjunga,1,2,Verpenos (Nr.39) apylinkė
Kelmės (Nr.41),8.64%,Lietuvos krikščionys demokratai,12,7,Verpenos (Nr.39) apylinkė
Kelmės (Nr.41),0.45%,Nacionalinė centro partija, ,1,Verpenos (Nr.39) apylinkė
Kelmės (Nr.41),0.45%,Respublikonų partija, ,1,Verpenos (Nr.39) apylinkė
Kelmės (Nr.41), ,Lietuvos socialdemokratų sąjunga, , ,Verpenos (Nr.39) apylinkė
Kelmės (Nr.41),0.45%,Lietuvos laisvės sąjunga, ,1,Verpenos (Nr.39) apylinkė
Kelmės (Nr.41), ,Tautinė partija Lietuvos kelias, , ,Verpenos (Nr.39) apylinkė
Kelmės (Nr.41), ,Lietuvių tautininkų sąjunga, , ,Verpenos (Nr.39) apylinkė
Kelmės (Nr.41),40.98%,Darbo partija,67,8,Valpainių (Nr.38) apylinkė
Kelmės (Nr.41),20.22%,"A.Brazausko ir A.Paulausko koalicija ""Už darbą Lietuvai""",33,4,Valpainių (Nr.38) apylinkė
Kelmės (Nr.41),6.56%,"Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",4,8,Valpainių (Nr.38) apylinkė
Kelmės (Nr.41),10.38%,"Rolando Pakso koalicija ""Už tvarką ir teisingumą""",15,4,Valpainių (Nr.38) apylinkė
Kelmės (Nr.41),8.20%,Liberalų ir centro sąjunga,14,1,Valpainių (Nr.38) apylinkė
Kelmės (Nr.41),7.10%,Valstiečių ir Naujosios demokratijos partijų sąjunga,13, ,Valpainių (Nr.38) apylinkė
Kelmės (Nr.41), ,Lietuvos lenkų rinkimų akcija, , ,Valpainių (Nr.38) apylinkė
Kelmės (Nr.41),3.28%,Krikščionių konservatorių socialinė sąjunga,5,1,Valpainių (Nr.38) apylinkė
Kelmės (Nr.41),0.55%,Lietuvos krikščionys demokratai,1, ,Valpainių (Nr.38) apylinkė
Kelmės (Nr.41), ,Nacionalinė centro partija, , ,Valpainių (Nr.38) apylinkė
Kelmės (Nr.41),0.55%,Respublikonų partija,1, ,Valpainių (Nr.38) apylinkė
Kelmės (Nr.41), ,Lietuvos socialdemokratų sąjunga, , ,Valpainių (Nr.38) apylinkė
Kelmės (Nr.41),1.64%,Lietuvos laisvės sąjunga,1,2,Valpainių (Nr.38) apylinkė
Kelmės (Nr.41), ,Tautinė partija Lietuvos kelias, , ,Valpainių (Nr.38) apylinkė
Kelmės (Nr.41),0.55%,Lietuvių tautininkų sąjunga,1, ,Valpainių (Nr.38) apylinkė
Kelmės (Nr.41),40.56%,Darbo partija,73,28,Vaiguvos (Nr.37) apylinkė
Kelmės (Nr.41),26.10%,"A.Brazausko ir A.Paulausko koalicija ""Už darbą Lietuvai""",46,19,Vaiguvos (Nr.37) apylinkė
Kelmės (Nr.41),4.42%,"Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",8,3,Vaiguvos (Nr.37) apylinkė
Kelmės (Nr.41),10.04%,"Rolando Pakso koalicija ""Už tvarką ir teisingumą""",24,1,Vaiguvos (Nr.37) apylinkė
Kelmės (Nr.41),5.22%,Liberalų ir centro sąjunga,11,2,Vaiguvos (Nr.37) apylinkė
Kelmės (Nr.41),6.02%,Valstiečių ir Naujosios demokratijos partijų sąjunga,5,10,Vaiguvos (Nr.37) apylinkė
Kelmės (Nr.41), ,Lietuvos lenkų rinkimų akcija, , ,Vaiguvos (Nr.37) apylinkė
Kelmės (Nr.41),2.81%,Krikščionių konservatorių socialinė sąjunga,1,6,Vaiguvos (Nr.37) apylinkė
Kelmės (Nr.41),3.21%,Lietuvos krikščionys demokratai,5,3,Vaiguvos (Nr.37) apylinkė
Kelmės (Nr.41),0.40%,Nacionalinė centro partija,1, ,Vaiguvos (Nr.37) apylinkė
Kelmės (Nr.41),0.40%,Respublikonų partija, ,1,Vaiguvos (Nr.37) apylinkė
Kelmės (Nr.41),0.40%,Lietuvos socialdemokratų sąjunga, ,1,Vaiguvos (Nr.37) apylinkė
Kelmės (Nr.41),0.40%,Lietuvos laisvės sąjunga, ,1,Vaiguvos (Nr.37) apylinkė
Kelmės (Nr.41), ,Tautinė partija Lietuvos kelias, , ,Vaiguvos (Nr.37) apylinkė
Kelmės (Nr.41), ,Lietuvių tautininkų sąjunga, , ,Vaiguvos (Nr.37) apylinkė
Kelmės (Nr.41),34.95%,Darbo partija,93,37,Užvenčio m. (Nr.36) apylinkė
Kelmės (Nr.41),24.73%,"A.Brazausko ir A.Paulausko koalicija ""Už darbą Lietuvai""",57,35,Užvenčio m. (Nr.36) apylinkė
Kelmės (Nr.41),10.75%,"Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",35,5,Užvenčio m. (Nr.36) apylinkė
Kelmės (Nr.41),15.05%,"Rolando Pakso koalicija ""Už tvarką ir teisingumą""",45,11,Užvenčio m. (Nr.36) apylinkė
Kelmės (Nr.41),4.30%,Liberalų ir centro sąjunga,12,4,Užvenčio m. (Nr.36) apylinkė
Kelmės (Nr.41),5.38%,Valstiečių ir Naujosios demokratijos partijų sąjunga,13,7,Užvenčio m. (Nr.36) apylinkė
Kelmės (Nr.41), ,Lietuvos lenkų rinkimų akcija, , ,Užvenčio m. (Nr.36) apylinkė
Kelmės (Nr.41),2.15%,Krikščionių konservatorių socialinė sąjunga,5,3,Užvenčio m. (Nr.36) apylinkė
Kelmės (Nr.41),1.61%,Lietuvos krikščionys demokratai,3,3,Užvenčio m. (Nr.36) apylinkė
Kelmės (Nr.41),0.27%,Nacionalinė centro partija,1, ,Užvenčio m. (Nr.36) apylinkė
Kelmės (Nr.41),0.27%,Respublikonų partija, ,1,Užvenčio m. (Nr.36) apylinkė
Kelmės (Nr.41),0.54%,Lietuvos socialdemokratų sąjunga, ,2,Užvenčio m. (Nr.36) apylinkė
Kelmės (Nr.41), ,Lietuvos laisvės sąjunga, , ,Užvenčio m. (Nr.36) apylinkė
Kelmės (Nr.41), ,Tautinė partija Lietuvos kelias, , ,Užvenčio m. (Nr.36) apylinkė
Kelmės (Nr.41), ,Lietuvių tautininkų sąjunga, , ,Užvenčio m. (Nr.36) apylinkė
Kelmės (Nr.41),26.10%,Darbo partija,154,24,Tytuvėnų (Nr.35) apylinkė
Kelmės (Nr.41),21.11%,"A.Brazausko ir A.Paulausko koalicija ""Už darbą Lietuvai""",130,14,Tytuvėnų (Nr.35) apylinkė
Kelmės (Nr.41),17.45%,"Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",101,18,Tytuvėnų (Nr.35) apylinkė
Kelmės (Nr.41),15.54%,"Rolando Pakso koalicija ""Už tvarką ir teisingumą""",97,9,Tytuvėnų (Nr.35) apylinkė
Kelmės (Nr.41),7.62%,Liberalų ir centro sąjunga,42,10,Tytuvėnų (Nr.35) apylinkė
Kelmės (Nr.41),5.43%,Valstiečių ir Naujosios demokratijos partijų sąjunga,29,8,Tytuvėnų (Nr.35) apylinkė
Kelmės (Nr.41), ,Lietuvos lenkų rinkimų akcija, , ,Tytuvėnų (Nr.35) apylinkė
Kelmės (Nr.41),1.76%,Krikščionių konservatorių socialinė sąjunga,9,3,Tytuvėnų (Nr.35) apylinkė
Kelmės (Nr.41),1.61%,Lietuvos krikščionys demokratai,9,2,Tytuvėnų (Nr.35) apylinkė
Kelmės (Nr.41),1.03%,Nacionalinė centro partija,5,2,Tytuvėnų (Nr.35) apylinkė
Kelmės (Nr.41),0.59%,Respublikonų partija,3,1,Tytuvėnų (Nr.35) apylinkė
Kelmės (Nr.41),0.44%,Lietuvos socialdemokratų sąjunga, ,3,Tytuvėnų (Nr.35) apylinkė
Kelmės (Nr.41),0.44%,Lietuvos laisvės sąjunga,3, ,Tytuvėnų (Nr.35) apylinkė
Kelmės (Nr.41),0.73%,Tautinė partija Lietuvos kelias,4,1,Tytuvėnų (Nr.35) apylinkė
Kelmės (Nr.41),0.15%,Lietuvių tautininkų sąjunga, ,1,Tytuvėnų (Nr.35) apylinkė
Kelmės (Nr.41),32.15%,Darbo partija,155,17,Durpyno (Nr.34) apylinkė
Kelmės (Nr.41),21.31%,"A.Brazausko ir A.Paulausko koalicija ""Už darbą Lietuvai""",92,22,Durpyno (Nr.34) apylinkė
Kelmės (Nr.41),14.77%,"Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",67,12,Durpyno (Nr.34) apylinkė
Kelmės (Nr.41),14.58%,"Rolando Pakso koalicija ""Už tvarką ir teisingumą""",73,5,Durpyno (Nr.34) apylinkė
Kelmės (Nr.41),7.10%,Liberalų ir centro sąjunga,31,7,Durpyno (Nr.34) apylinkė
Kelmės (Nr.41),5.23%,Valstiečių ir Naujosios demokratijos partijų sąjunga,25,3,Durpyno (Nr.34) apylinkė
Kelmės (Nr.41), ,Lietuvos lenkų rinkimų akcija, , ,Durpyno (Nr.34) apylinkė
Kelmės (Nr.41),2.62%,Krikščionių konservatorių socialinė sąjunga,8,6,Durpyno (Nr.34) apylinkė
Kelmės (Nr.41),1.12%,Lietuvos krikščionys demokratai,4,2,Durpyno (Nr.34) apylinkė
Kelmės (Nr.41), ,Nacionalinė centro partija, , ,Durpyno (Nr.34) apylinkė
Kelmės (Nr.41),0.37%,Respublikonų partija,2, ,Durpyno (Nr.34) apylinkė
Kelmės (Nr.41),0.19%,Lietuvos socialdemokratų sąjunga,1, ,Durpyno (Nr.34) apylinkė
Kelmės (Nr.41),0.37%,Lietuvos laisvės sąjunga,1,1,Durpyno (Nr.34) apylinkė
Kelmės (Nr.41),0.19%,Tautinė partija Lietuvos kelias,1, ,Durpyno (Nr.34) apylinkė
Kelmės (Nr.41), ,Lietuvių tautininkų sąjunga, , ,Durpyno (Nr.34) apylinkė
Kelmės (Nr.41),41.40%,Darbo partija,47,18,Šedbarų (Nr.33) apylinkė
Kelmės (Nr.41),21.66%,"A.Brazausko ir A.Paulausko koalicija ""Už darbą Lietuvai""",24,10,Šedbarų (Nr.33) apylinkė
Kelmės (Nr.41),6.37%,"Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",5,5,Šedbarų (Nr.33) apylinkė
Kelmės (Nr.41),14.65%,"Rolando Pakso koalicija ""Už tvarką ir teisingumą""",16,7,Šedbarų (Nr.33) apylinkė
Kelmės (Nr.41),3.18%,Liberalų ir centro sąjunga,5, ,Šedbarų (Nr.33) apylinkė
Kelmės (Nr.41),8.92%,Valstiečių ir Naujosios demokratijos partijų sąjunga,12,2,Šedbarų (Nr.33) apylinkė
Kelmės (Nr.41), ,Lietuvos lenkų rinkimų akcija, , ,Šedbarų (Nr.33) apylinkė
Kelmės (Nr.41),2.55%,Krikščionių konservatorių socialinė sąjunga,1,3,Šedbarų (Nr.33) apylinkė
Kelmės (Nr.41),1.27%,Lietuvos krikščionys demokratai, ,2,Šedbarų (Nr.33) apylinkė
Kelmės (Nr.41), ,Nacionalinė centro partija, , ,Šedbarų (Nr.33) apylinkė
Kelmės (Nr.41), ,Respublikonų partija, , ,Šedbarų (Nr.33) apylinkė
Kelmės (Nr.41), ,Lietuvos socialdemokratų sąjunga, , ,Šedbarų (Nr.33) apylinkė
Kelmės (Nr.41), ,Lietuvos laisvės sąjunga, , ,Šedbarų (Nr.33) apylinkė
Kelmės (Nr.41), ,Tautinė partija Lietuvos kelias, , ,Šedbarų (Nr.33) apylinkė
Kelmės (Nr.41), ,Lietuvių tautininkų sąjunga, , ,Šedbarų (Nr.33) apylinkė
Kelmės (Nr.41),30.21%,Darbo partija,117,15,Šaukėnų (Nr.32) apylinkė
Kelmės (Nr.41),17.16%,"A.Brazausko ir A.Paulausko koalicija ""Už darbą Lietuvai""",64,11,Šaukėnų (Nr.32) apylinkė
Kelmės (Nr.41),12.13%,"Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",45,8,Šaukėnų (Nr.32) apylinkė
Kelmės (Nr.41),8.92%,"Rolando Pakso koalicija ""Už tvarką ir teisingumą""",36,3,Šaukėnų (Nr.32) apylinkė
Kelmės (Nr.41),3.20%,Liberalų ir centro sąjunga,12,2,Šaukėnų (Nr.32) apylinkė
Kelmės (Nr.41),7.78%,Valstiečių ir Naujosios demokratijos partijų sąjunga,23,11,Šaukėnų (Nr.32) apylinkė
Kelmės (Nr.41), ,Lietuvos lenkų rinkimų akcija, , ,Šaukėnų (Nr.32) apylinkė
Kelmės (Nr.41),0.92%,Krikščionių konservatorių socialinė sąjunga,4, ,Šaukėnų (Nr.32) apylinkė
Kelmės (Nr.41),19.22%,Lietuvos krikščionys demokratai,58,26,Šaukėnų (Nr.32) apylinkė
Kelmės (Nr.41),0.23%,Nacionalinė centro partija,1, ,Šaukėnų (Nr.32) apylinkė
Kelmės (Nr.41),0.23%,Respublikonų partija,1, ,Šaukėnų (Nr.32) apylinkė
Kelmės (Nr.41), ,Lietuvos socialdemokratų sąjunga, , ,Šaukėnų (Nr.32) apylinkė
Kelmės (Nr.41), ,Lietuvos laisvės sąjunga, , ,Šaukėnų (Nr.32) apylinkė
Kelmės (Nr.41), ,Tautinė partija Lietuvos kelias, , ,Šaukėnų (Nr.32) apylinkė
Kelmės (Nr.41), ,Lietuvių tautininkų sąjunga, , ,Šaukėnų (Nr.32) apylinkė
Kelmės (Nr.41),30.86%,Darbo partija,43,7,Šaltenių (Nr.31) apylinkė
Kelmės (Nr.41),28.40%,"A.Brazausko ir A.Paulausko koalicija ""Už darbą Lietuvai""",39,7,Šaltenių (Nr.31) apylinkė
Kelmės (Nr.41),13.58%,"Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",18,4,Šaltenių (Nr.31) apylinkė
Kelmės (Nr.41),13.58%,"Rolando Pakso koalicija ""Už tvarką ir teisingumą""",20,2,Šaltenių (Nr.31) apylinkė
Kelmės (Nr.41),1.85%,Liberalų ir centro sąjunga,2,1,Šaltenių (Nr.31) apylinkė
Kelmės (Nr.41),6.17%,Valstiečių ir Naujosios demokratijos partijų sąjunga,9,1,Šaltenių (Nr.31) apylinkė
Kelmės (Nr.41), ,Lietuvos lenkų rinkimų akcija, , ,Šaltenių (Nr.31) apylinkė
Kelmės (Nr.41),1.85%,Krikščionių konservatorių socialinė sąjunga,1,2,Šaltenių (Nr.31) apylinkė
Kelmės (Nr.41),0.62%,Lietuvos krikščionys demokratai,1, ,Šaltenių (Nr.31) apylinkė
Kelmės (Nr.41),0.62%,Nacionalinė centro partija, ,1,Šaltenių (Nr.31) apylinkė
Kelmės (Nr.41),1.23%,Respublikonų partija,1,1,Šaltenių (Nr.31) apylinkė
Kelmės (Nr.41), ,Lietuvos socialdemokratų sąjunga, , ,Šaltenių (Nr.31) apylinkė
Kelmės (Nr.41),1.23%,Lietuvos laisvės sąjunga,1,1,Šaltenių (Nr.31) apylinkė
Kelmės (Nr.41), ,Tautinė partija Lietuvos kelias, , ,Šaltenių (Nr.31) apylinkė
Kelmės (Nr.41), ,Lietuvių tautininkų sąjunga, , ,Šaltenių (Nr.31) apylinkė
Kelmės (Nr.41),28.21%,Darbo partija,46,9,Stulgių (Nr.30) apylinkė
Kelmės (Nr.41),27.18%,"A.Brazausko ir A.Paulausko koalicija ""Už darbą Lietuvai""",41,12,Stulgių (Nr.30) apylinkė
Kelmės (Nr.41),13.85%,"Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",21,6,Stulgių (Nr.30) apylinkė
Kelmės (Nr.41),11.28%,"Rolando Pakso koalicija ""Už tvarką ir teisingumą""",20,2,Stulgių (Nr.30) apylinkė
Kelmės (Nr.41),4.10%,Liberalų ir centro sąjunga,5,3,Stulgių (Nr.30) apylinkė
Kelmės (Nr.41),3.59%,Valstiečių ir Naujosios demokratijos partijų sąjunga,4,3,Stulgių (Nr.30) apylinkė
Kelmės (Nr.41), ,Lietuvos lenkų rinkimų akcija, , ,Stulgių (Nr.30) apylinkė
Kelmės (Nr.41),6.67%,Krikščionių konservatorių socialinė sąjunga,7,6,Stulgių (Nr.30) apylinkė
Kelmės (Nr.41),2.05%,Lietuvos krikščionys demokratai,3,1,Stulgių (Nr.30) apylinkė
Kelmės (Nr.41),0.51%,Nacionalinė centro partija,1, ,Stulgių (Nr.30) apylinkė
Kelmės (Nr.41),1.54%,Respublikonų partija, ,3,Stulgių (Nr.30) apylinkė
Kelmės (Nr.41),1.03%,Lietuvos socialdemokratų sąjunga, ,2,Stulgių (Nr.30) apylinkė
Kelmės (Nr.41), ,Lietuvos laisvės sąjunga, , ,Stulgių (Nr.30) apylinkė
Kelmės (Nr.41), ,Tautinė partija Lietuvos kelias, , ,Stulgių (Nr.30) apylinkė
Kelmės (Nr.41), ,Lietuvių tautininkų sąjunga, , ,Stulgių (Nr.30) apylinkė
Kelmės (Nr.41),33.82%,Darbo partija,54,16,Petrališkės (Nr.29) apylinkė
Kelmės (Nr.41),22.22%,"A.Brazausko ir A.Paulausko koalicija ""Už darbą Lietuvai""",39,7,Petrališkės (Nr.29) apylinkė
Kelmės (Nr.41),5.31%,"Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",7,4,Petrališkės (Nr.29) apylinkė
Kelmės (Nr.41),17.39%,"Rolando Pakso koalicija ""Už tvarką ir teisingumą""",33,3,Petrališkės (Nr.29) apylinkė
Kelmės (Nr.41),5.31%,Liberalų ir centro sąjunga,10,1,Petrališkės (Nr.29) apylinkė
Kelmės (Nr.41),11.11%,Valstiečių ir Naujosios demokratijos partijų sąjunga,21,2,Petrališkės (Nr.29) apylinkė
Kelmės (Nr.41), ,Lietuvos lenkų rinkimų akcija, , ,Petrališkės (Nr.29) apylinkė
Kelmės (Nr.41),3.38%,Krikščionių konservatorių socialinė sąjunga,7, ,Petrališkės (Nr.29) apylinkė
Kelmės (Nr.41), ,Lietuvos krikščionys demokratai, , ,Petrališkės (Nr.29) apylinkė
Kelmės (Nr.41),0.48%,Nacionalinė centro partija, ,1,Petrališkės (Nr.29) apylinkė
Kelmės (Nr.41),0.48%,Respublikonų partija,1, ,Petrališkės (Nr.29) apylinkė
Kelmės (Nr.41),0.48%,Lietuvos socialdemokratų sąjunga,1, ,Petrališkės (Nr.29) apylinkė
Kelmės (Nr.41), ,Lietuvos laisvės sąjunga, , ,Petrališkės (Nr.29) apylinkė
Kelmės (Nr.41), ,Tautinė partija Lietuvos kelias, , ,Petrališkės (Nr.29) apylinkė
Kelmės (Nr.41), ,Lietuvių tautininkų sąjunga, , ,Petrališkės (Nr.29) apylinkė
Kelmės (Nr.41),28.88%,Darbo partija,194,70,Varnių (Nr.28) apylinkė
Kelmės (Nr.41),16.96%,"A.Brazausko ir A.Paulausko koalicija ""Už darbą Lietuvai""",123,32,Varnių (Nr.28) apylinkė
Kelmės (Nr.41),10.72%,"Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",73,25,Varnių (Nr.28) apylinkė
Kelmės (Nr.41),20.46%,"Rolando Pakso koalicija ""Už tvarką ir teisingumą""",159,28,Varnių (Nr.28) apylinkė
Kelmės (Nr.41),4.49%,Liberalų ir centro sąjunga,32,9,Varnių (Nr.28) apylinkė
Kelmės (Nr.41),7.11%,Valstiečių ir Naujosios demokratijos partijų sąjunga,53,12,Varnių (Nr.28) apylinkė
Kelmės (Nr.41), ,Lietuvos lenkų rinkimų akcija, , ,Varnių (Nr.28) apylinkė
Kelmės (Nr.41),6.13%,Krikščionių konservatorių socialinė sąjunga,33,23,Varnių (Nr.28) apylinkė
Kelmės (Nr.41),3.72%,Lietuvos krikščionys demokratai,28,6,Varnių (Nr.28) apylinkė
