kandidatas,apygarda,nuo_galiojanciu_biuleteniu,balsadezeje,nuo_rinkeju,pastu,apylinke
Edmundas PUPINIS,,"58,54%",129,"56,57%",39,Leliūnų  (Nr.14) apylinkė  
Valentinas BUBULIS,,"41,46%",88,"40,07%",31,Leliūnų  (Nr.14) apylinkė  
Edmundas PUPINIS,,"71,12%",129,"69,04%",36,Kuktiškių  (Nr.13) apylinkė  
Valentinas BUBULIS,,"28,88%",60,"28,03%",7,Kuktiškių  (Nr.13) apylinkė  
Edmundas PUPINIS,,"56,63%",43,"56,63%",4,Juknėnų  (Nr.12) apylinkė  
Valentinas BUBULIS,,"43,37%",31,"43,37%",5,Juknėnų  (Nr.12) apylinkė  
Edmundas PUPINIS,,"53,23%",67,"52,20%",40,Radeikių  (Nr.11) apylinkė  
Valentinas BUBULIS,,"46,77%",64,"45,85%",30,Radeikių  (Nr.11) apylinkė  
Edmundas PUPINIS,,"63,16%",81,"61,68%",51,Daugailių  (Nr.10) apylinkė  
Valentinas BUBULIS,,"36,84%",48,"35,98%",29,Daugailių  (Nr.10) apylinkė  
Edmundas PUPINIS,,"67,75%",539,"66,31%",26,Krašuonos  (Nr.9) apylinkė  
Valentinas BUBULIS,,"32,25%",256,"31,57%",13,Krašuonos  (Nr.9) apylinkė  
Edmundas PUPINIS,,"67,20%",572,"65,94%",59,Ąžuolijos  (Nr.8) apylinkė  
Valentinas BUBULIS,,"32,80%",282,"32,18%",26,Ąžuolijos  (Nr.8) apylinkė  
Edmundas PUPINIS,,"70,43%",558,"69,41%",66,Basanavičiaus  (Nr.7) apylinkė  
Valentinas BUBULIS,,"29,57%",243,"29,14%",19,Basanavičiaus  (Nr.7) apylinkė  
Edmundas PUPINIS,,"61,78%",321,"60,76%",46,Centro  (Nr.6) apylinkė  
Valentinas BUBULIS,,"38,22%",204,"37,58%",23,Centro  (Nr.6) apylinkė  
Edmundas PUPINIS,,"63,03%",526,"62,25%",28,Vyturių  (Nr.5) apylinkė  
Valentinas BUBULIS,,"36,97%",302,"36,52%",23,Vyturių  (Nr.5) apylinkė  
Edmundas PUPINIS,,"62,20%",445,"61,29%",19,Dauniškio  (Nr.4) apylinkė  
Valentinas BUBULIS,,"37,80%",252,"37,25%",30,Dauniškio  (Nr.4) apylinkė  
Edmundas PUPINIS,,"61,03%",590,"60,00%",52,Aušros  (Nr.3) apylinkė  
Valentinas BUBULIS,,"38,97%",389,"38,32%",21,Aušros  (Nr.3) apylinkė  
Edmundas PUPINIS,,"60,62%",538,"59,42%",33,Taikos  (Nr.2) apylinkė  
Valentinas BUBULIS,,"39,38%",359,"38,61%",12,Taikos  (Nr.2) apylinkė  
Edmundas PUPINIS,,"65,50%",399,"63,10%",32,Aukštakalnio  (Nr.1) apylinkė  
Valentinas BUBULIS,,"34,50%",217,"33,24%",10,Aukštakalnio  (Nr.1) apylinkė  
Algimantas DUMBRAVA,,"72,27%",388,"69,92%",149,Zarasų vakarų  (Nr.23) apylinkė  
Dalia ŠTRAUPAITĖ,,"27,73%",163,"26,82%",43,Zarasų vakarų  (Nr.23) apylinkė  
Algimantas DUMBRAVA,,"67,08%",719,"65,46%",94,Zarasų rytų  (Nr.22) apylinkė  
Dalia ŠTRAUPAITĖ,,"32,92%",331,"32,13%",68,Zarasų rytų  (Nr.22) apylinkė  
Algimantas DUMBRAVA,,"60,39%",173,"56,91%",74,Užtiltės  (Nr.21) apylinkė  
Dalia ŠTRAUPAITĖ,,"39,61%",124,"37,33%",38,Užtiltės  (Nr.21) apylinkė  
Algimantas DUMBRAVA,,"62,75%",51,"60,38%",13,Sadūnų  (Nr.20) apylinkė  
Dalia ŠTRAUPAITĖ,,"37,25%",24,"35,85%",14,Sadūnų  (Nr.20) apylinkė  
Algimantas DUMBRAVA,,"56,33%",150,"55,16%",37,Dusetų  (Nr.19) apylinkė  
Dalia ŠTRAUPAITĖ,,"43,67%",126,"42,77%",19,Dusetų  (Nr.19) apylinkė  
Algimantas DUMBRAVA,,"73,22%",131,"71,14%",44,Turmanto  (Nr.18) apylinkė  
Dalia ŠTRAUPAITĖ,,"26,78%",47,"26,02%",17,Turmanto  (Nr.18) apylinkė  
Algimantas DUMBRAVA,,"53,39%",46,"52,94%",17,Smalvų  (Nr.17) apylinkė  
Dalia ŠTRAUPAITĖ,,"46,61%",42,"46,22%",13,Smalvų  (Nr.17) apylinkė  
Algimantas DUMBRAVA,,"31,40%",125,"31,18%",5,Žiburio  (Nr.16) apylinkė  
Dalia ŠTRAUPAITĖ,,"68,60%",270,"68,11%",14,Žiburio  (Nr.16) apylinkė  
Algimantas DUMBRAVA,,"77,94%",51,"77,94%",55,Kimbartiškės  (Nr.16) apylinkė  
Dalia ŠTRAUPAITĖ,,"22,06%",11,"22,06%",19,Kimbartiškės  (Nr.16) apylinkė  
Algimantas DUMBRAVA,,"33,65%",97,"33,23%",9,Ąžuoliuko  (Nr.15) apylinkė  
Dalia ŠTRAUPAITĖ,,"66,35%",190,"65,52%",19,Ąžuoliuko  (Nr.15) apylinkė  
Algimantas DUMBRAVA,,"57,03%",75,"55,97%",75,Štadvilių  (Nr.15) apylinkė  
Dalia ŠTRAUPAITĖ,,"42,97%",68,"42,16%",45,Štadvilių  (Nr.15) apylinkė  
Algimantas DUMBRAVA,,"28,41%",115,"28,34%",10,Gintarėlio  (Nr.14) apylinkė  
Dalia ŠTRAUPAITĖ,,"71,59%",281,"71,43%",34,Gintarėlio  (Nr.14) apylinkė  
Algimantas DUMBRAVA,,"71,68%",48,"71,68%",33,Šaulių  (Nr.14) apylinkė  
Dalia ŠTRAUPAITĖ,,"28,32%",21,"28,32%",11,Šaulių  (Nr.14) apylinkė  
Algimantas DUMBRAVA,,"71,10%",96,"69,10%",27,Magučių  (Nr.13) apylinkė  
Dalia ŠTRAUPAITĖ,,"28,90%",43,"28,09%",7,Magučių  (Nr.13) apylinkė  
Algimantas DUMBRAVA,,"33,52%",115,"33,24%",7,Vilties šaltinio  (Nr.13) apylinkė  
Dalia ŠTRAUPAITĖ,,"66,48%",213,"65,94%",29,Vilties šaltinio  (Nr.13) apylinkė  
Algimantas DUMBRAVA,,"36,28%",119,"35,45%",4,Auksinio gaidelio  (Nr.12) apylinkė  
Dalia ŠTRAUPAITĖ,,"63,72%",204,"62,25%",12,Auksinio gaidelio  (Nr.12) apylinkė  
Algimantas DUMBRAVA,,"65,81%",87,"64,97%",15,Dimitriškių  (Nr.12) apylinkė  
Dalia ŠTRAUPAITĖ,,"34,19%",45,"33,76%",8,Dimitriškių  (Nr.12) apylinkė  
Algimantas DUMBRAVA,,"38,90%",145,"38,72%",18,Bangos  (Nr.11) apylinkė  
Dalia ŠTRAUPAITĖ,,"61,10%",219,"60,81%",37,Bangos  (Nr.11) apylinkė  
Algimantas DUMBRAVA,,"57,42%",79,"55,56%",41,Suvieko  (Nr.11) apylinkė  
Dalia ŠTRAUPAITĖ,,"42,58%",77,"41,20%",12,Suvieko  (Nr.11) apylinkė  
Algimantas DUMBRAVA,,"33,24%",110,"32,60%",9,Vilties  (Nr.10) apylinkė  
Dalia ŠTRAUPAITĖ,,"66,76%",215,"65,48%",24,Vilties  (Nr.10) apylinkė  
Algimantas DUMBRAVA,,"78,50%",61,"75,00%",23,Samanių  (Nr.10) apylinkė  
Dalia ŠTRAUPAITĖ,,"21,50%",16,"20,54%",7,Samanių  (Nr.10) apylinkė  
Algimantas DUMBRAVA,,"29,63%",98,"29,38%",6,Taikos  (Nr.9) apylinkė  
Dalia ŠTRAUPAITĖ,,"70,37%",233,"69,77%",14,Taikos  (Nr.9) apylinkė  
Algimantas DUMBRAVA,,"67,38%",160,"64,22%",59,Salako  (Nr.9) apylinkė  
Dalia ŠTRAUPAITĖ,,"32,62%",79,"31,09%",27,Salako  (Nr.9) apylinkė  
Algimantas DUMBRAVA,,"28,71%",82,"28,34%",7,Kosmoso  (Nr.8) apylinkė  
Dalia ŠTRAUPAITĖ,,"71,29%",197,"70,38%",24,Kosmoso  (Nr.8) apylinkė  
Algimantas DUMBRAVA,,"63,72%",42,"59,02%",30,Biržūnų  (Nr.8) apylinkė  
Dalia ŠTRAUPAITĖ,,"36,28%",22,"33,61%",19,Biržūnų  (Nr.8) apylinkė  
Algimantas DUMBRAVA,,"34,34%",76,"33,58%",15,Orbitos  (Nr.7) apylinkė  
Dalia ŠTRAUPAITĖ,,"65,66%",130,"64,21%",44,Orbitos  (Nr.7) apylinkė  
Algimantas DUMBRAVA,,"66,52%",102,"66,23%",49,Imbrado  (Nr.7) apylinkė  
Dalia ŠTRAUPAITĖ,,"33,48%",60,"33,33%",16,Imbrado  (Nr.7) apylinkė  
Algimantas DUMBRAVA,,"67,69%",120,"67,10%",35,Avilių  (Nr.6) apylinkė  
Dalia ŠTRAUPAITĖ,,"32,31%",57,"32,03%",17,Avilių  (Nr.6) apylinkė  
Algimantas DUMBRAVA,,"29,84%",122,"29,56%",6,Atžalyno  (Nr.6) apylinkė  
Dalia ŠTRAUPAITĖ,,"70,16%",287,"69,52%",14,Atžalyno  (Nr.6) apylinkė  
Algimantas DUMBRAVA,,"32,17%",128,"31,87%",10,Ateities  (Nr.5) apylinkė  
Dalia ŠTRAUPAITĖ,,"67,83%",276,"67,21%",15,Ateities  (Nr.5) apylinkė  
Algimantas DUMBRAVA,,"63,48%",90,"63,48%",23,Degučių  (Nr.5) apylinkė  
Dalia ŠTRAUPAITĖ,,"36,52%",53,"36,52%",12,Degučių  (Nr.5) apylinkė  
Algimantas DUMBRAVA,,"79,32%",133,"77,69%",55,Baibių  (Nr.4) apylinkė  
Dalia ŠTRAUPAITĖ,,"20,68%",26,"20,25%",23,Baibių  (Nr.4) apylinkė  
Algimantas DUMBRAVA,,"36,87%",141,"36,68%",5,Atgimimo  (Nr.4) apylinkė  
Dalia ŠTRAUPAITĖ,,"63,13%",238,"62,81%",12,Atgimimo  (Nr.4) apylinkė  
Algimantas DUMBRAVA,,"34,97%",104,"34,86%",10,Sedulinos  (Nr.3) apylinkė  
Dalia ŠTRAUPAITĖ,,"65,03%",192,"64,83%",20,Sedulinos  (Nr.3) apylinkė  
Algimantas DUMBRAVA,,"62,96%",57,"61,59%",28,Šniukštų  (Nr.3) apylinkė  
Dalia ŠTRAUPAITĖ,,"37,04%",23,"36,23%",27,Šniukštų  (Nr.3) apylinkė  
Algimantas DUMBRAVA,,"36,12%",116,"36,01%",5,Gerosios Vilties  (Nr.2) apylinkė  
Dalia ŠTRAUPAITĖ,,"63,88%",202,"63,69%",12,Gerosios Vilties  (Nr.2) apylinkė  
Algimantas DUMBRAVA,,"60,66%",169,"60,12%",33,Antazavės  (Nr.2) apylinkė  
Dalia ŠTRAUPAITĖ,,"39,34%",103,"38,99%",28,Antazavės  (Nr.2) apylinkė  
Algimantas DUMBRAVA,,"41,29%",195,"40,66%",16,Draugystės  (Nr.1) apylinkė  
Dalia ŠTRAUPAITĖ,,"58,71%",284,"57,80%",16,Draugystės  (Nr.1) apylinkė  
Algimantas DUMBRAVA,,"57,53%",94,"56,02%",55,Antalieptės  (Nr.1) apylinkė  
Dalia ŠTRAUPAITĖ,,"42,47%",74,"41,35%",36,Antalieptės  (Nr.1) apylinkė  
Konstantas RAMELIS,,"65,89%",93,"62,96%",77,Strūnaičio  (Nr.28) apylinkė  
Juozas ROKAS,,"34,11%",71,"32,59%",17,Strūnaičio  (Nr.28) apylinkė  
Konstantas RAMELIS,,"49,07%",114,"46,06%",44,Vidiškių  (Nr.27) apylinkė  
Juozas ROKAS,,"50,93%",138,"47,81%",26,Vidiškių  (Nr.27) apylinkė  
Konstantas RAMELIS,,"78,14%",109,"77,06%",59,Sarių  (Nr.27) apylinkė  
Juozas ROKAS,,"21,86%",33,"21,56%",14,Sarių  (Nr.27) apylinkė  
Konstantas RAMELIS,,"49,79%",59,"46,18%",62,Tverečiaus  (Nr.26) apylinkė  
Juozas ROKAS,,"50,21%",79,"46,56%",43,Tverečiaus  (Nr.26) apylinkė  
Konstantas RAMELIS,,"52,14%",72,"50,76%",62,Pavoverės  (Nr.26) apylinkė  
Juozas ROKAS,,"47,86%",93,"46,59%",30,Pavoverės  (Nr.26) apylinkė  
Konstantas RAMELIS,,"55,83%",61,"54,82%",30,Taujūnų  (Nr.25) apylinkė  
Juozas ROKAS,,"44,17%",52,"43,37%",20,Taujūnų  (Nr.25) apylinkė  
Konstantas RAMELIS,,"53,57%",25,"46,88%",20,Švedriškės  (Nr.24) apylinkė  
Juozas ROKAS,,"46,43%",23,"40,62%",16,Švedriškės  (Nr.24) apylinkė  
Konstantas RAMELIS,,"62,89%",55,"61,00%",67,Šiūlėnų  (Nr.23) apylinkė  
Juozas ROKAS,,"37,11%",40,"36,00%",32,Šiūlėnų  (Nr.23) apylinkė  
Konstantas RAMELIS,,"61,74%",128,"60,13%",56,Strigališkio  (Nr.22) apylinkė  
Juozas ROKAS,,"38,26%",82,"37,25%",32,Strigališkio  (Nr.22) apylinkė  
Konstantas RAMELIS,,"74,53%",48,"73,15%",31,Rubelninkų  (Nr.21) apylinkė  
Juozas ROKAS,,"25,47%",20,"25,00%",7,Rubelninkų  (Nr.21) apylinkė  
Konstantas RAMELIS,,"57,73%",123,"54,95%",60,Cirkliškio  (Nr.21) apylinkė  
Juozas ROKAS,,"42,27%",115,"40,24%",19,Cirkliškio  (Nr.21) apylinkė  
Konstantas RAMELIS,,"73,71%",75,"69,78%",82,Rimšės  (Nr.20) apylinkė  
Juozas ROKAS,,"26,29%",35,"24,89%",21,Rimšės  (Nr.20) apylinkė  
Konstantas RAMELIS,,"38,06%",194,"35,66%",61,Liepų  (Nr.20) apylinkė  
Juozas ROKAS,,"61,94%",354,"58,04%",61,Liepų  (Nr.20) apylinkė  
Konstantas RAMELIS,,"45,44%",287,"42,00%",62,Švenčionių  (Nr.19) apylinkė  
Juozas ROKAS,,"54,56%",377,"50,42%",42,Švenčionių  (Nr.19) apylinkė  
Konstantas RAMELIS,,"62,07%",106,"57,80%",20,N.Daugėliškio  (Nr.18) apylinkė  
Juozas ROKAS,,"37,93%",56,"35,32%",21,N.Daugėliškio  (Nr.18) apylinkė  
Konstantas RAMELIS,,"75,44%",88,"73,50%",84,Mielagėnų  (Nr.17) apylinkė  
Juozas ROKAS,,"24,56%",39,"23,93%",17,Mielagėnų  (Nr.17) apylinkė  
Konstantas RAMELIS,,"67,92%",55,"67,08%",53,Jakelių  (Nr.16) apylinkė  
Juozas ROKAS,,"32,08%",36,"31,68%",15,Jakelių  (Nr.16) apylinkė  
Konstantas RAMELIS,,"39,57%",55,"39,39%",36,Meikštų  (Nr.16) apylinkė  
Juozas ROKAS,,"60,43%",86,"60,17%",53,Meikštų  (Nr.16) apylinkė  
Konstantas RAMELIS,,"45,71%",52,"44,14%",12,Mažėnų  (Nr.15) apylinkė  
Juozas ROKAS,,"54,29%",41,"52,41%",35,Mažėnų  (Nr.15) apylinkė  
Konstantas RAMELIS,,"50,00%",116,"45,53%",52,Adutiškio  (Nr.15) apylinkė  
Juozas ROKAS,,"50,00%",123,"45,53%",45,Adutiškio  (Nr.15) apylinkė  
Konstantas RAMELIS,,"46,05%",94,"42,30%",46,Linkmenų  (Nr.14) apylinkė  
Juozas ROKAS,,"53,95%",98,"49,55%",66,Linkmenų  (Nr.14) apylinkė  
Konstantas RAMELIS,,"48,56%",70,"47,64%",31,Svirkų  (Nr.14) apylinkė  
Juozas ROKAS,,"51,44%",85,"50,47%",22,Svirkų  (Nr.14) apylinkė  
Konstantas RAMELIS,,"56,67%",44,"53,12%",24,Bačkininkų  (Nr.13) apylinkė  
Juozas ROKAS,,"43,33%",34,"40,62%",18,Bačkininkų  (Nr.13) apylinkė  
Konstantas RAMELIS,,"62,14%",165,"59,45%",96,Kazokinės  (Nr.13) apylinkė  
Juozas ROKAS,,"37,86%",98,"36,22%",61,Kazokinės  (Nr.13) apylinkė  
Konstantas RAMELIS,,"61,54%",101,"58,99%",27,Kazitiškio  (Nr.12) apylinkė  
Juozas ROKAS,,"38,46%",57,"36,87%",23,Kazitiškio  (Nr.12) apylinkė  
Konstantas RAMELIS,,"61,57%",47,"58,59%",86,Šventos  (Nr.12) apylinkė  
Juozas ROKAS,,"38,43%",49,"36,56%",34,Šventos  (Nr.12) apylinkė  
Konstantas RAMELIS,,"63,64%",65,"60,54%",47,Kaniūkų  (Nr.11) apylinkė  
Juozas ROKAS,,"36,36%",43,"34,59%",21,Kaniūkų  (Nr.11) apylinkė  
Konstantas RAMELIS,,"56,12%",37,"51,89%",18,Stanislavavo  (Nr.11) apylinkė  
Juozas ROKAS,,"43,88%",36,"40,57%",7,Stanislavavo  (Nr.11) apylinkė  
Konstantas RAMELIS,,"43,31%",156,"41,30%",48,Ignalinos  (Nr.10) apylinkė  
Juozas ROKAS,,"56,69%",207,"54,05%",60,Ignalinos  (Nr.10) apylinkė  
Konstantas RAMELIS,,"52,84%",60,"51,38%",33,Milkuškų  (Nr.10) apylinkė  
Juozas ROKAS,,"47,16%",59,"45,86%",24,Milkuškų  (Nr.10) apylinkė  
Konstantas RAMELIS,,"50,20%",513,"47,46%",104,Ignalinos Centro  (Nr.9) apylinkė  
Juozas ROKAS,,"49,80%",519,"47,08%",93,Ignalinos Centro  (Nr.9) apylinkė  
Konstantas RAMELIS,,"38,86%",53,"35,46%",36,Zadvarninkų  (Nr.9) apylinkė  
Juozas ROKAS,,"61,14%",93,"55,78%",47,Zadvarninkų  (Nr.9) apylinkė  
Konstantas RAMELIS,,"59,92%",109,"57,25%",45,Trūdų  (Nr.8) apylinkė  
Juozas ROKAS,,"40,08%",78,"38,29%",25,Trūdų  (Nr.8) apylinkė  
Konstantas RAMELIS,,"31,91%",11,"30,00%",4,Grybėnų  (Nr.8) apylinkė  
Juozas ROKAS,,"68,09%",17,"64,00%",15,Grybėnų  (Nr.8) apylinkė  
Konstantas RAMELIS,,"52,32%",47,"49,69%",32,Reškutėnų  (Nr.7) apylinkė  
Juozas ROKAS,,"47,68%",34,"45,28%",38,Reškutėnų  (Nr.7) apylinkė  
Konstantas RAMELIS,,"61,65%",39,"59,85%",43,Gilūtų  (Nr.7) apylinkė  
Juozas ROKAS,,"38,35%",37,"37,23%",14,Gilūtų  (Nr.7) apylinkė  
Konstantas RAMELIS,,"45,28%",89,"43,23%",26,Pašaminės  (Nr.6) apylinkė  
Juozas ROKAS,,"54,72%",96,"52,26%",43,Pašaminės  (Nr.6) apylinkė  
Konstantas RAMELIS,,"66,35%",200,"61,20%",76,Dūkšto  (Nr.6) apylinkė  
Juozas ROKAS,,"33,65%",112,"31,04%",28,Dūkšto  (Nr.6) apylinkė  
Konstantas RAMELIS,,"64,10%",73,"60,68%",52,Dysnos  (Nr.5) apylinkė  
Juozas ROKAS,,"35,90%",32,"33,98%",38,Dysnos  (Nr.5) apylinkė  
Konstantas RAMELIS,,"38,07%",108,"37,33%",26,Didžiasalio  (Nr.4) apylinkė  
Juozas ROKAS,,"61,93%",196,"60,72%",22,Didžiasalio  (Nr.4) apylinkė  
Konstantas RAMELIS,,"42,86%",66,"41,86%",24,Ceikinių  (Nr.3) apylinkė  
Juozas ROKAS,,"57,14%",84,"55,81%",36,Ceikinių  (Nr.3) apylinkė  
Konstantas RAMELIS,,"57,34%",56,"53,59%",26,Bernotų  (Nr.2) apylinkė  
Juozas ROKAS,,"42,66%",46,"39,87%",15,Bernotų  (Nr.2) apylinkė  
Konstantas RAMELIS,,"39,58%",30,"38,00%",27,Antalksnės  (Nr.1) apylinkė  
Juozas ROKAS,,"60,42%",56,"58,00%",31,Antalksnės  (Nr.1) apylinkė  
Vaidotas BACEVIČIUS,,"53,33%",26,"53,33%",14,Leliūnų  (Nr.39) apylinkė  
Egidijus KLUMBYS,,"46,67%",33,"46,67%",2,Leliūnų  (Nr.39) apylinkė  
Jonas JAGMINAS,,"40,45%",81,"38,53%",8,Prūsalių  (Nr.37) apylinkė  
Jurgis RAZMA,,"59,55%",121,"56,71%",10,Prūsalių  (Nr.37) apylinkė  
Stasys ŠEDBARAS,,"58,89%",80,"57,61%",26,Drąslaukio  (Nr.35) apylinkė  
Pranas PETROŠIUS,,"41,11%",63,"40,22%",11,Drąslaukio  (Nr.35) apylinkė  
Audrius ENDZINAS,,"76,38%",307,"75,17%",26,Liepų  (Nr.36) apylinkė  
Kęstas KOMSKIS,,"23,62%",85,"23,25%",18,Liepų  (Nr.36) apylinkė  
Petras GRAŽULIS,,"48,40%",91,"46,54%",30,Dituvos  (Nr.31) apylinkė  
Dalija ŠEPORAITIENĖ,,"51,60%",101,"49,62%",28,Dituvos  (Nr.31) apylinkė  
Zita UŽLYTĖ,,"51,05%",352,"48,72%",11,Likiškėlių  (Nr.24) apylinkė  
Julius SABATAUSKAS,,"48,95%",330,"46,71%",18,Likiškėlių  (Nr.24) apylinkė  
Algis RIMAS,,"48,71%",296,"46,91%",45,Centro  (Nr.15) apylinkė  
Arvydas VIDŽIŪNAS,,"51,29%",331,"49,38%",28,Centro  (Nr.15) apylinkė  
Petras LUOMANAS,,"45,07%",31,"44,44%",1,Mažėnių  (Nr.43) apylinkė  
Alfredas PEKELIŪNAS,,"54,93%",38,"54,17%",1,Mažėnių  (Nr.43) apylinkė  
Arūnė STIRBLYTĖ,,"51,39%",490,"47,66%",9,Kniaudiškių  (Nr.23) apylinkė  
Vidmantas URBONAS,,"48,61%",439,"45,08%",33,Kniaudiškių  (Nr.23) apylinkė  
Julius DAUTARTAS,,"56,38%",477,"52,34%",49,Ukmergės  (Nr.25) apylinkė  
Deividas STAPONKUS,,"43,62%",389,"40,50%",18,Ukmergės  (Nr.25) apylinkė  
Valerijus SIMULIK,,"81,12%",727,"78,42%",29,Gytarių  (Nr.42) apylinkė  
Valentinas MAZURONIS,,"18,88%",163,"18,26%",13,Gytarių  (Nr.42) apylinkė  
Andrius ŠEDŽIUS,,"47,22%",298,"42,22%",25,Rėkyvos  (Nr.44) apylinkė  
Daiva MATONIENĖ,,"52,78%",326,"47,19%",35,Rėkyvos  (Nr.44) apylinkė  
Edvardas ŽAKARIS,,"71,51%",469,"68,79%",18,Ragainės  (Nr.24) apylinkė  
Egidijus VAREIKIS,,"28,49%",178,"27,40%",16,Ragainės  (Nr.24) apylinkė  
Pranas ŽEIMYS,,"69,89%",102,"66,49%",21,Baltijos  (Nr.52) apylinkė  
Raimundas PALAITIS,,"30,11%",43,"28,65%",10,Baltijos  (Nr.52) apylinkė  
Eligijus MASIULIS,,"57,52%",470,"55,80%",35,Bandužių  (Nr.68) apylinkė  
Stanislovas TOMAS,,"42,48%",351,"41,22%",22,Bandužių  (Nr.68) apylinkė  
Evaldas JURKEVIČIUS,,"58,35%",294,"52,36%",17,Menų mokyklos  (Nr.45) apylinkė  
Artūras ŠULCAS,,"41,65%",210,"37,37%",12,Menų mokyklos  (Nr.45) apylinkė  
Vytautas GRUBLIAUSKAS,,"45,39%",187,"42,80%",15,Politechnikos  (Nr.66) apylinkė  
Nerijus ČAPAS,,"54,61%",207,"51,48%",36,Politechnikos  (Nr.66) apylinkė  
Vytautas GRUBLIAUSKAS,,"60,74%",209,"55,05%",20,Kuršių  (Nr.65) apylinkė  
Nerijus ČAPAS,,"39,26%",131,"35,58%",17,Kuršių  (Nr.65) apylinkė  
Vytautas GRUBLIAUSKAS,,"61,37%",138,"56,52%",5,S.Daukanto  (Nr.64) apylinkė  
Nerijus ČAPAS,,"38,63%",80,"35,57%",10,S.Daukanto  (Nr.64) apylinkė  
Vytautas GRUBLIAUSKAS,,"48,91%",338,"44,33%",22,Prekybos uosto  (Nr.63) apylinkė  
Nerijus ČAPAS,,"51,09%",345,"46,31%",31,Prekybos uosto  (Nr.63) apylinkė  
Vytautas GRUBLIAUSKAS,,"49,53%",105,"30,97%",0,Jūreivių  (Nr.62) apylinkė  
Nerijus ČAPAS,,"50,47%",107,"31,56%",0,Jūreivių  (Nr.62) apylinkė  
Vytautas GRUBLIAUSKAS,,"61,06%",182,"56,65%",14,Molo  (Nr.60) apylinkė  
Nerijus ČAPAS,,"38,94%",110,"36,13%",15,Molo  (Nr.60) apylinkė  
Vytautas GRUBLIAUSKAS,,"52,47%",85,"49,71%",0,Girulių  (Nr.59) apylinkė  
Nerijus ČAPAS,,"47,53%",66,"45,03%",11,Girulių  (Nr.59) apylinkė  
Vytautas GRUBLIAUSKAS,,"62,06%",356,"59,64%",12,Šilojų  (Nr.25) apylinkė  
Nerijus ČAPAS,,"37,94%",211,"36,47%",14,Šilojų  (Nr.25) apylinkė  
Vytautas GRUBLIAUSKAS,,"53,58%",235,"48,24%",12,Pingvinuko  (Nr.20) apylinkė  
Nerijus ČAPAS,,"46,42%",195,"41,80%",19,Pingvinuko  (Nr.20) apylinkė  
Vytautas GRUBLIAUSKAS,,"50,83%",231,"46,86%",15,Vilties  (Nr.19) apylinkė  
Nerijus ČAPAS,,"49,17%",221,"45,33%",17,Vilties  (Nr.19) apylinkė  
Vytautas GRUBLIAUSKAS,,"41,31%",138,"38,56%",7,Šatrijos  (Nr.18) apylinkė  
Nerijus ČAPAS,,"58,69%",186,"54,79%",20,Šatrijos  (Nr.18) apylinkė  
Vytautas GRUBLIAUSKAS,,"51,13%",266,"48,36%",28,Saulėtekio  (Nr.17) apylinkė  
Nerijus ČAPAS,,"48,87%",255,"46,22%",26,Saulėtekio  (Nr.17) apylinkė  
Vytautas GRUBLIAUSKAS,,"50,92%",212,"48,16%",10,Baltikalnio  (Nr.16) apylinkė  
Nerijus ČAPAS,,"49,08%",199,"46,42%",15,Baltikalnio  (Nr.16) apylinkė  
Vytautas GRUBLIAUSKAS,,"57,32%",255,"55,69%",19,Tauralaukio  (Nr.15) apylinkė  
Nerijus ČAPAS,,"42,68%",181,"41,46%",23,Tauralaukio  (Nr.15) apylinkė  
Vytautas GRUBLIAUSKAS,,"57,55%",304,"54,00%",20,Saulutės  (Nr.11) apylinkė  
Nerijus ČAPAS,,"42,45%",215,"39,83%",24,Saulutės  (Nr.11) apylinkė  
Vytautas GRUBLIAUSKAS,,"38,20%",102,"34,93%",0,Žaliakalnio  (Nr.10) apylinkė  
Nerijus ČAPAS,,"61,80%",158,"56,51%",7,Žaliakalnio  (Nr.10) apylinkė  
Vytautas GRUBLIAUSKAS,,"58,66%",178,"54,52%",15,Muzikos Centro  (Nr.9) apylinkė  
Nerijus ČAPAS,,"41,34%",123,"38,42%",13,Muzikos Centro  (Nr.9) apylinkė  
Vytautas GRUBLIAUSKAS,,"47,69%",305,"44,32%",15,Šviesos  (Nr.8) apylinkė  
Nerijus ČAPAS,,"52,31%",331,"48,61%",20,Šviesos  (Nr.8) apylinkė  
Vytautas GRUBLIAUSKAS,,"52,76%",289,"49,76%",17,Kretingos  (Nr.7) apylinkė  
Nerijus ČAPAS,,"47,24%",254,"44,55%",20,Kretingos  (Nr.7) apylinkė  
Vytautas GRUBLIAUSKAS,,"58,20%",426,"54,79%",14,Dviračių Treko  (Nr.6) apylinkė  
Nerijus ČAPAS,,"41,80%",301,"39,35%",15,Dviračių Treko  (Nr.6) apylinkė  
Vytautas GRUBLIAUSKAS,,"51,08%",229,"47,12%",8,Eglės  (Nr.5) apylinkė  
Nerijus ČAPAS,,"48,92%",219,"45,13%",8,Eglės  (Nr.5) apylinkė  
Vytautas GRUBLIAUSKAS,,"54,43%",198,"51,19%",17,Danės  (Nr.4) apylinkė  
Nerijus ČAPAS,,"45,57%",163,"42,86%",17,Danės  (Nr.4) apylinkė  
Vytautas GRUBLIAUSKAS,,"57,43%",499,"54,25%",50,Gimnazijos  (Nr.1) apylinkė  
Nerijus ČAPAS,,"42,57%",350,"40,22%",57,Gimnazijos  (Nr.1) apylinkė  
Evaldas JURKEVIČIUS,,"53,22%",183,"46,80%",7,Žilvičio  (Nr.39) apylinkė  
