kandidatas,apygarda,nuo_galiojanciu_biuleteniu,balsadezeje,nuo_rinkeju,pastu,apylinke
Algimantas SALAMAKINAS,,"75,44%",70,"73,50%",16,Beinoravos  (Nr.5) apylinkė  
Zita ŽVIKIENĖ,,"24,56%",22,"23,93%",6,Beinoravos  (Nr.5) apylinkė  
Algimantas SALAMAKINAS,,"65,41%",471,"62,50%",49,Baisogalos  (Nr.4) apylinkė  
Zita ŽVIKIENĖ,,"34,59%",246,"33,05%",29,Baisogalos  (Nr.4) apylinkė  
Algimantas SALAMAKINAS,,"60,47%",115,"58,85%",38,Aukštelkų  (Nr.3) apylinkė  
Zita ŽVIKIENĖ,,"39,53%",72,"38,46%",28,Aukštelkų  (Nr.3) apylinkė  
Algimantas SALAMAKINAS,,"56,40%",110,"55,51%",31,Alksniupių  (Nr.2) apylinkė  
Zita ŽVIKIENĖ,,"43,60%",97,"42,91%",12,Alksniupių  (Nr.2) apylinkė  
Algimantas SALAMAKINAS,,"53,85%",41,"52,83%",15,Acokavų  (Nr.1) apylinkė  
Zita ŽVIKIENĖ,,"46,15%",35,"45,28%",13,Acokavų  (Nr.1) apylinkė  
Rima BAŠKIENĖ,,"43,18%",66,"41,99%",10,Šakynos  (Nr.39) apylinkė  
Linas ANDRULIS,,"56,82%",82,"55,25%",18,Šakynos  (Nr.39) apylinkė  
Rima BAŠKIENĖ,,"45,22%",53,"44,65%",18,Dirvonėnų  (Nr.38) apylinkė  
Linas ANDRULIS,,"54,78%",61,"54,09%",25,Dirvonėnų  (Nr.38) apylinkė  
Rima BAŠKIENĖ,,"50,21%",101,"49,79%",19,Raudėnų  (Nr.37) apylinkė  
Linas ANDRULIS,,"49,79%",87,"49,38%",32,Raudėnų  (Nr.37) apylinkė  
Rima BAŠKIENĖ,,"56,19%",55,"54,63%",4,Sauginių  (Nr.36) apylinkė  
Linas ANDRULIS,,"43,81%",33,"42,59%",13,Sauginių  (Nr.36) apylinkė  
Rima BAŠKIENĖ,,"28,92%",19,"27,91%",5,Romučių  (Nr.35) apylinkė  
Linas ANDRULIS,,"71,08%",41,"68,60%",18,Romučių  (Nr.35) apylinkė  
Rima BAŠKIENĖ,,"46,29%",160,"45,25%",21,Drąsučių  (Nr.34) apylinkė  
Linas ANDRULIS,,"53,71%",179,"52,50%",31,Drąsučių  (Nr.34) apylinkė  
Rima BAŠKIENĖ,,"53,90%",73,"51,70%",3,Pakumulšių  (Nr.33) apylinkė  
Linas ANDRULIS,,"46,10%",56,"44,22%",9,Pakumulšių  (Nr.33) apylinkė  
Rima BAŠKIENĖ,,"57,73%",51,"56,57%",5,Gergždelių  (Nr.32) apylinkė  
Linas ANDRULIS,,"42,27%",39,"41,41%",2,Gergždelių  (Nr.32) apylinkė  
Rima BAŠKIENĖ,,"45,83%",29,"44,00%",15,Varputėnų  (Nr.31) apylinkė  
Linas ANDRULIS,,"54,17%",32,"52,00%",20,Varputėnų  (Nr.31) apylinkė  
Rima BAŠKIENĖ,,"50,32%",130,"49,07%",28,Micaičių  (Nr.30) apylinkė  
Linas ANDRULIS,,"49,68%",125,"48,45%",31,Micaičių  (Nr.30) apylinkė  
Rima BAŠKIENĖ,,"49,14%",263,"46,88%",22,Daugėlių  (Nr.29) apylinkė  
Linas ANDRULIS,,"50,86%",270,"48,52%",25,Daugėlių  (Nr.29) apylinkė  
Rima BAŠKIENĖ,,"59,73%",277,"58,70%",30,Pavenčių  (Nr.28) apylinkė  
Linas ANDRULIS,,"40,27%",188,"39,58%",19,Pavenčių  (Nr.28) apylinkė  
Rima BAŠKIENĖ,,"59,45%",320,"56,72%",26,Pušyno  (Nr.27) apylinkė  
Linas ANDRULIS,,"40,55%",221,"38,69%",15,Pušyno  (Nr.27) apylinkė  
Rima BAŠKIENĖ,,"60,98%",576,"58,64%",35,Gedimino  (Nr.26) apylinkė  
Linas ANDRULIS,,"39,02%",363,"37,52%",28,Gedimino  (Nr.26) apylinkė  
Rima BAŠKIENĖ,,"51,17%",238,"50,19%",25,Centro  (Nr.25) apylinkė  
Linas ANDRULIS,,"48,83%",223,"47,90%",28,Centro  (Nr.25) apylinkė  
Rima BAŠKIENĖ,,"61,22%",559,"59,70%",44,L. Ivinskio  (Nr.24) apylinkė  
Linas ANDRULIS,,"38,78%",360,"37,82%",22,L. Ivinskio  (Nr.24) apylinkė  
Rima BAŠKIENĖ,,"51,65%",37,"50,54%",10,Smilgių  (Nr.23) apylinkė  
Linas ANDRULIS,,"48,35%",36,"47,31%",8,Smilgių  (Nr.23) apylinkė  
Rima BAŠKIENĖ,,"45,98%",63,"45,45%",17,Verbūnų  (Nr.22) apylinkė  
Linas ANDRULIS,,"54,02%",74,"53,41%",20,Verbūnų  (Nr.22) apylinkė  
Rima BAŠKIENĖ,,"72,12%",70,"72,12%",5,Gilaičių  (Nr.21) apylinkė  
Linas ANDRULIS,,"27,88%",23,"27,88%",6,Gilaičių  (Nr.21) apylinkė  
Rima BAŠKIENĖ,,"54,65%",259,"51,78%",17,Kužių  (Nr.20) apylinkė  
Linas ANDRULIS,,"45,35%",184,"42,96%",45,Kužių  (Nr.20) apylinkė  
Rima BAŠKIENĖ,,"52,24%",62,"47,95%",8,Šiupylių  (Nr.19) apylinkė  
Linas ANDRULIS,,"47,76%",54,"43,84%",10,Šiupylių  (Nr.19) apylinkė  
Rima BAŠKIENĖ,,"43,56%",227,"41,59%",40,Gruzdžių  (Nr.18) apylinkė  
Linas ANDRULIS,,"56,44%",267,"53,89%",79,Gruzdžių  (Nr.18) apylinkė  
Rima BAŠKIENĖ,,"78,34%",180,"76,14%",37,Naisių  (Nr.17) apylinkė  
Linas ANDRULIS,,"21,66%",47,"21,05%",13,Naisių  (Nr.17) apylinkė  
Rima BAŠKIENĖ,,"53,26%",198,"51,86%",39,Meškuičių  (Nr.16) apylinkė  
Linas ANDRULIS,,"46,74%",184,"45,51%",24,Meškuičių  (Nr.16) apylinkė  
Rima BAŠKIENĖ,,"46,41%",64,"44,94%",7,Žadžiūnų  (Nr.15) apylinkė  
Linas ANDRULIS,,"53,59%",58,"51,90%",24,Žadžiūnų  (Nr.15) apylinkė  
Rima BAŠKIENĖ,,"44,72%",65,"42,11%",7,Šilėnų  (Nr.14) apylinkė  
Linas ANDRULIS,,"55,28%",82,"52,05%",7,Šilėnų  (Nr.14) apylinkė  
Rima BAŠKIENĖ,,"55,06%",336,"52,93%",34,Kairių  (Nr.13) apylinkė  
Linas ANDRULIS,,"44,94%",263,"43,20%",39,Kairių  (Nr.13) apylinkė  
Rima BAŠKIENĖ,,"38,41%",101,"37,81%",20,Bazilionų  (Nr.12) apylinkė  
Linas ANDRULIS,,"61,59%",153,"60,62%",41,Bazilionų  (Nr.12) apylinkė  
Rima BAŠKIENĖ,,"44,84%",86,"43,29%",14,Kurtuvėnų  (Nr.11) apylinkė  
Linas ANDRULIS,,"55,16%",81,"53,25%",42,Kurtuvėnų  (Nr.11) apylinkė  
Rima BAŠKIENĖ,,"58,27%",56,"56,25%",25,Gilvyčių  (Nr.10) apylinkė  
Linas ANDRULIS,,"41,73%",45,"40,28%",13,Gilvyčių  (Nr.10) apylinkė  
Rima BAŠKIENĖ,,"60,38%",169,"58,01%",23,Bubių  (Nr.9) apylinkė  
Linas ANDRULIS,,"39,62%",109,"38,07%",17,Bubių  (Nr.9) apylinkė  
Rima BAŠKIENĖ,,"58,40%",67,"55,30%",6,Einoraičių  (Nr.8) apylinkė  
Linas ANDRULIS,,"41,60%",47,"39,39%",5,Einoraičių  (Nr.8) apylinkė  
Rima BAŠKIENĖ,,"46,81%",40,"46,81%",4,Pakapės  (Nr.7) apylinkė  
Linas ANDRULIS,,"53,19%",46,"53,19%",4,Pakapės  (Nr.7) apylinkė  
Rima BAŠKIENĖ,,"60,67%",221,"57,42%",15,Vijolių  (Nr.3) apylinkė  
Linas ANDRULIS,,"39,33%",141,"37,23%",12,Vijolių  (Nr.3) apylinkė  
Rima BAŠKIENĖ,,"64,15%",200,"60,87%",38,Bridų  (Nr.2) apylinkė  
Linas ANDRULIS,,"35,85%",100,"34,02%",33,Bridų  (Nr.2) apylinkė  
Rima BAŠKIENĖ,,"63,94%",570,"59,98%",31,Ginkūnų  (Nr.1) apylinkė  
Linas ANDRULIS,,"36,06%",300,"33,83%",39,Ginkūnų  (Nr.1) apylinkė  
Vitalijus GAILIUS,,"41,01%",96,"40,25%",34,Žeimelio  (Nr.38) apylinkė  
Stasys TUMĖNAS,,"58,99%",142,"57,89%",45,Žeimelio  (Nr.38) apylinkė  
Vitalijus GAILIUS,,"20,59%",23,"20,29%",5,Ūdekų  (Nr.37) apylinkė  
Stasys TUMĖNAS,,"79,41%",75,"78,26%",33,Ūdekų  (Nr.37) apylinkė  
Vitalijus GAILIUS,,"48,74%",42,"47,93%",16,Triškonių  (Nr.36) apylinkė  
Stasys TUMĖNAS,,"51,26%",51,"50,41%",10,Triškonių  (Nr.36) apylinkė  
Vitalijus GAILIUS,,"28,07%",24,"27,59%",8,Šukionių  (Nr.35) apylinkė  
Stasys TUMĖNAS,,"71,93%",53,"70,69%",29,Šukionių  (Nr.35) apylinkė  
Vitalijus GAILIUS,,"46,15%",19,"44,78%",11,Sosdvario  (Nr.34) apylinkė  
Stasys TUMĖNAS,,"53,85%",22,"52,24%",13,Sosdvario  (Nr.34) apylinkė  
Vitalijus GAILIUS,,"33,00%",27,"33,00%",6,Stačiūnų  (Nr.33) apylinkė  
Stasys TUMĖNAS,,"67,00%",56,"67,00%",11,Stačiūnų  (Nr.33) apylinkė  
Vitalijus GAILIUS,,"69,44%",57,"68,18%",18,Ziniūnų  (Nr.33) apylinkė  
Stasys TUMĖNAS,,"30,56%",31,"30,00%",2,Ziniūnų  (Nr.33) apylinkė  
Vitalijus GAILIUS,,"81,67%",40,"79,03%",9,Skilvionių  (Nr.32) apylinkė  
Stasys TUMĖNAS,,"18,33%",7,"17,74%",4,Skilvionių  (Nr.32) apylinkė  
Vitalijus GAILIUS,,"37,79%",86,"36,33%",27,Rozalimo  (Nr.32) apylinkė  
Stasys TUMĖNAS,,"62,21%",156,"59,81%",30,Rozalimo  (Nr.32) apylinkė  
Vitalijus GAILIUS,,"35,00%",17,"32,81%",4,Rimkūnų  (Nr.31) apylinkė  
Stasys TUMĖNAS,,"65,00%",33,"60,94%",6,Rimkūnų  (Nr.31) apylinkė  
Vitalijus GAILIUS,,"52,21%",48,"51,30%",11,Plaučiškių  (Nr.30) apylinkė  
Stasys TUMĖNAS,,"47,79%",45,"46,96%",9,Plaučiškių  (Nr.30) apylinkė  
Vitalijus GAILIUS,,"37,50%",26,"35,71%",4,Preičiūnų  (Nr.28) apylinkė  
Stasys TUMĖNAS,,"62,50%",39,"59,52%",11,Preičiūnų  (Nr.28) apylinkė  
Vitalijus GAILIUS,,"87,04%",36,"85,45%",11,Blauzdžiūnų  (Nr.27) apylinkė  
Stasys TUMĖNAS,,"12,96%",6,"12,73%",1,Blauzdžiūnų  (Nr.27) apylinkė  
Vitalijus GAILIUS,,"42,17%",15,"42,17%",20,Peleniškių  (Nr.27) apylinkė  
Stasys TUMĖNAS,,"57,83%",23,"57,83%",25,Peleniškių  (Nr.27) apylinkė  
Vitalijus GAILIUS,,"46,45%",59,"45,86%",13,Pašvitinio  (Nr.26) apylinkė  
Stasys TUMĖNAS,,"53,55%",63,"52,87%",20,Pašvitinio  (Nr.26) apylinkė  
Vitalijus GAILIUS,,"80,95%",49,"80,00%",19,Lieporų  (Nr.26) apylinkė  
Stasys TUMĖNAS,,"19,05%",13,"18,82%",3,Lieporų  (Nr.26) apylinkė  
Vitalijus GAILIUS,,"46,60%",39,"45,71%",9,Pamūšio  (Nr.25) apylinkė  
Stasys TUMĖNAS,,"53,40%",45,"52,38%",10,Pamūšio  (Nr.25) apylinkė  
Vitalijus GAILIUS,,"86,84%",60,"81,48%",6,Bučiūnų  (Nr.25) apylinkė  
Stasys TUMĖNAS,,"13,16%",7,"12,35%",3,Bučiūnų  (Nr.25) apylinkė  
Vitalijus GAILIUS,,"41,00%",250,"40,56%",53,Pakruojo  (Nr.24) apylinkė  
Stasys TUMĖNAS,,"59,00%",344,"58,37%",92,Pakruojo  (Nr.24) apylinkė  
Vitalijus GAILIUS,,"44,59%",393,"44,16%",110,Naujamiesčio  (Nr.23) apylinkė  
Stasys TUMĖNAS,,"55,41%",520,"54,87%",105,Naujamiesčio  (Nr.23) apylinkė  
Vitalijus GAILIUS,,"43,66%",18,"43,06%",13,Mikoliškio  (Nr.22) apylinkė  
Stasys TUMĖNAS,,"56,34%",26,"55,56%",14,Mikoliškio  (Nr.22) apylinkė  
Vitalijus GAILIUS,,"53,09%",31,"50,00%",12,Medikonių  (Nr.21) apylinkė  
Stasys TUMĖNAS,,"46,91%",22,"44,19%",16,Medikonių  (Nr.21) apylinkė  
Vitalijus GAILIUS,,"83,85%",72,"83,85%",37,Satkūnų  (Nr.21) apylinkė  
Stasys TUMĖNAS,,"16,15%",12,"16,15%",9,Satkūnų  (Nr.21) apylinkė  
Vitalijus GAILIUS,,"49,47%",26,"47,47%",21,Mikniūnų  (Nr.20) apylinkė  
Stasys TUMĖNAS,,"50,53%",32,"48,48%",16,Mikniūnų  (Nr.20) apylinkė  
Vitalijus GAILIUS,,"72,73%",54,"70,59%",18,Mindaugių  (Nr.19) apylinkė  
Stasys TUMĖNAS,,"27,27%",18,"26,47%",9,Mindaugių  (Nr.19) apylinkė  
Vitalijus GAILIUS,,"43,62%",89,"42,40%",17,Mažeikonių  (Nr.19) apylinkė  
Stasys TUMĖNAS,,"56,38%",100,"54,80%",37,Mažeikonių  (Nr.19) apylinkė  
Vitalijus GAILIUS,,"43,93%",72,"41,23%",22,Lygumų  (Nr.18) apylinkė  
Stasys TUMĖNAS,,"56,07%",103,"52,63%",17,Lygumų  (Nr.18) apylinkė  
Vitalijus GAILIUS,,"25,44%",20,"24,58%",9,Linų  (Nr.17) apylinkė  
Stasys TUMĖNAS,,"74,56%",47,"72,03%",38,Linų  (Nr.17) apylinkė  
Vitalijus GAILIUS,,"85,86%",151,"84,16%",19,Kriukų  (Nr.16) apylinkė  
Stasys TUMĖNAS,,"14,14%",20,"13,86%",8,Kriukų  (Nr.16) apylinkė  
Vitalijus GAILIUS,,"24,92%",122,"24,34%",34,Linkuvos  (Nr.16) apylinkė  
Stasys TUMĖNAS,,"75,08%",372,"73,32%",98,Linkuvos  (Nr.16) apylinkė  
Vitalijus GAILIUS,,"69,40%",73,"64,58%",20,Kirnaičių  (Nr.15) apylinkė  
Stasys TUMĖNAS,,"30,60%",30,"28,47%",11,Kirnaičių  (Nr.15) apylinkė  
Vitalijus GAILIUS,,"39,13%",37,"38,46%",8,Linksmučių  (Nr.15) apylinkė  
Stasys TUMĖNAS,,"60,87%",61,"59,83%",9,Linksmučių  (Nr.15) apylinkė  
Vitalijus GAILIUS,,"68,28%",82,"65,13%",17,Kepalių  (Nr.14) apylinkė  
Stasys TUMĖNAS,,"31,72%",39,"30,26%",7,Kepalių  (Nr.14) apylinkė  
Vitalijus GAILIUS,,"36,49%",13,"35,53%",14,Laipuškių  (Nr.14) apylinkė  
Stasys TUMĖNAS,,"63,51%",33,"61,84%",14,Laipuškių  (Nr.14) apylinkė  
Vitalijus GAILIUS,,"80,88%",65,"80,88%",45,Plikiškių  (Nr.13) apylinkė  
Stasys TUMĖNAS,,"19,12%",17,"19,12%",9,Plikiškių  (Nr.13) apylinkė  
Vitalijus GAILIUS,,"32,65%",14,"32,00%",2,Kauksnųjų  (Nr.13) apylinkė  
Stasys TUMĖNAS,,"67,35%",28,"66,00%",5,Kauksnųjų  (Nr.13) apylinkė  
Vitalijus GAILIUS,,"32,97%",17,"32,26%",13,Kalpokų  (Nr.12) apylinkė  
Stasys TUMĖNAS,,"67,03%",34,"65,59%",27,Kalpokų  (Nr.12) apylinkė  
Vitalijus GAILIUS,,"57,42%",151,"56,69%",27,Klovainių  (Nr.11) apylinkė  
Stasys TUMĖNAS,,"42,58%",113,"42,04%",19,Klovainių  (Nr.11) apylinkė  
Vitalijus GAILIUS,,"66,44%",74,"64,67%",23,Gasčiūnų  (Nr.10) apylinkė  
Stasys TUMĖNAS,,"33,56%",39,"32,67%",10,Gasčiūnų  (Nr.10) apylinkė  
Vitalijus GAILIUS,,"50,41%",43,"50,00%",18,Grikpėdžių  (Nr.10) apylinkė  
Stasys TUMĖNAS,,"49,59%",34,"49,18%",26,Grikpėdžių  (Nr.10) apylinkė  
Vitalijus GAILIUS,,"35,09%",41,"33,90%",19,Guostagalio  (Nr.9) apylinkė  
Stasys TUMĖNAS,,"64,91%",84,"62,71%",27,Guostagalio  (Nr.9) apylinkė  
Vitalijus GAILIUS,,"28,00%",11,"26,92%",3,Gedučių  (Nr.8) apylinkė  
Stasys TUMĖNAS,,"72,00%",25,"69,23%",11,Gedučių  (Nr.8) apylinkė  
Vitalijus GAILIUS,,"62,50%",41,"61,73%",9,Gačionių  (Nr.7) apylinkė  
Stasys TUMĖNAS,,"37,50%",27,"37,04%",3,Gačionių  (Nr.7) apylinkė  
Vitalijus GAILIUS,,"59,65%",26,"56,67%",8,Darginių  (Nr.6) apylinkė  
Stasys TUMĖNAS,,"40,35%",16,"38,33%",7,Darginių  (Nr.6) apylinkė  
Vitalijus GAILIUS,,"52,07%",48,"51,22%",15,Dvariškių  (Nr.6) apylinkė  
Stasys TUMĖNAS,,"47,93%",39,"47,15%",19,Dvariškių  (Nr.6) apylinkė  
Vitalijus GAILIUS,,"84,75%",142,"83,63%",47,Bariūnų  (Nr.5) apylinkė  
Stasys TUMĖNAS,,"15,25%",26,"15,04%",8,Bariūnų  (Nr.5) apylinkė  
Vitalijus GAILIUS,,"59,09%",37,"56,52%",2,Draudelių  (Nr.5) apylinkė  
Stasys TUMĖNAS,,"40,91%",24,"39,13%",3,Draudelių  (Nr.5) apylinkė  
Vitalijus GAILIUS,,"41,38%",27,"38,71%",9,Degučių  (Nr.4) apylinkė  
Stasys TUMĖNAS,,"58,62%",38,"54,84%",13,Degučių  (Nr.4) apylinkė  
Vitalijus GAILIUS,,"24,00%",11,"24,00%",7,Degesių  (Nr.3) apylinkė  
Stasys TUMĖNAS,,"76,00%",47,"76,00%",10,Degesių  (Nr.3) apylinkė  
Vitalijus GAILIUS,,"82,57%",588,"80,52%",156,V.Kudirkos  (Nr.3) apylinkė  
Stasys TUMĖNAS,,"17,43%",120,"16,99%",37,V.Kudirkos  (Nr.3) apylinkė  
Vitalijus GAILIUS,,"82,04%",822,"80,41%",233,Livonijos  (Nr.2) apylinkė  
Stasys TUMĖNAS,,"17,96%",161,"17,61%",70,Livonijos  (Nr.2) apylinkė  
Vitalijus GAILIUS,,"39,09%",25,"37,72%",18,Bardiškių  (Nr.2) apylinkė  
Stasys TUMĖNAS,,"60,91%",41,"58,77%",26,Bardiškių  (Nr.2) apylinkė  
Vitalijus GAILIUS,,"30,27%",54,"28,94%",25,Balsių  (Nr.1) apylinkė  
Stasys TUMĖNAS,,"69,73%",133,"66,67%",49,Balsių  (Nr.1) apylinkė  
Vitalijus GAILIUS,,"78,88%",697,"76,58%",173,Žemaičių  (Nr.1) apylinkė  
Stasys TUMĖNAS,,"21,12%",192,"20,51%",41,Žemaičių  (Nr.1) apylinkė  
Antanas MATULAS,,"62,25%",117,"59,49%",71,Vaškų  (Nr.35) apylinkė  
Vytautas LIEPA,,"37,75%",82,"36,08%",32,Vaškų  (Nr.35) apylinkė  
Antanas MATULAS,,"68,32%",99,"67,32%",39,Tetirvinų  (Nr.34) apylinkė  
Vytautas LIEPA,,"31,68%",56,"31,22%",8,Tetirvinų  (Nr.34) apylinkė  
Antanas MATULAS,,"55,48%",56,"54,73%",25,Nairių  (Nr.33) apylinkė  
Vytautas LIEPA,,"44,52%",48,"43,92%",17,Nairių  (Nr.33) apylinkė  
Antanas MATULAS,,"61,43%",54,"60,56%",32,Grūžių  (Nr.32) apylinkė  
Vytautas LIEPA,,"38,57%",42,"38,03%",12,Grūžių  (Nr.32) apylinkė  
Antanas MATULAS,,"58,04%",53,"57,24%",30,Žilpamūšio  (Nr.31) apylinkė  
Vytautas LIEPA,,"41,96%",27,"41,38%",33,Žilpamūšio  (Nr.31) apylinkė  
Antanas MATULAS,,"45,02%",112,"42,67%",19,Paežerio  (Nr.31) apylinkė  
Vytautas LIEPA,,"54,98%",143,"52,12%",17,Paežerio  (Nr.31) apylinkė  
Antanas MATULAS,,"41,23%",36,"40,17%",11,Žadeikonių  (Nr.30) apylinkė  
Vytautas LIEPA,,"58,77%",52,"57,26%",15,Žadeikonių  (Nr.30) apylinkė  
Antanas MATULAS,,"53,71%",130,"52,31%",51,Saločių  (Nr.29) apylinkė  
Vytautas LIEPA,,"46,29%",121,"45,09%",35,Saločių  (Nr.29) apylinkė  
Antanas MATULAS,,"47,37%",47,"45,69%",43,Raubonių  (Nr.28) apylinkė  
Vytautas LIEPA,,"52,63%",65,"50,76%",35,Raubonių  (Nr.28) apylinkė  
Antanas MATULAS,,"62,91%",107,"61,75%",27,Namišių  (Nr.27) apylinkė  
Vytautas LIEPA,,"37,09%",60,"36,41%",19,Namišių  (Nr.27) apylinkė  
Antanas MATULAS,,"42,45%",35,"42,14%",24,Kiemėnų  (Nr.26) apylinkė  
Vytautas LIEPA,,"57,55%",57,"57,14%",23,Kiemėnų  (Nr.26) apylinkė  
Antanas MATULAS,,"36,11%",32,"36,11%",7,Deglėnų  (Nr.25) apylinkė  
Vytautas LIEPA,,"63,89%",58,"63,89%",11,Deglėnų  (Nr.25) apylinkė  
Antanas MATULAS,,"30,69%",47,"30,05%",11,Mikoliškio  (Nr.24) apylinkė  
Vytautas LIEPA,,"69,31%",117,"67,88%",14,Mikoliškio  (Nr.24) apylinkė  
Antanas MATULAS,,"40,08%",75,"38,18%",30,Pušaloto  (Nr.23) apylinkė  
Vytautas LIEPA,,"59,92%",124,"57,09%",33,Pušaloto  (Nr.23) apylinkė  
Antanas MATULAS,,"47,46%",44,"46,28%",12,Rinkūnų  (Nr.22) apylinkė  
Vytautas LIEPA,,"52,54%",50,"51,24%",12,Rinkūnų  (Nr.22) apylinkė  
Antanas MATULAS,,"40,28%",49,"39,46%",9,Perekšlių  (Nr.22) apylinkė  
Vytautas LIEPA,,"59,72%",70,"58,50%",16,Perekšlių  (Nr.22) apylinkė  
Antanas MATULAS,,"57,62%",53,"56,86%",34,Kriklinių  (Nr.21) apylinkė  
Vytautas LIEPA,,"42,38%",49,"41,83%",15,Kriklinių  (Nr.21) apylinkė  
Antanas MATULAS,,"33,85%",33,"33,59%",11,Sujėtų  (Nr.21) apylinkė  
Vytautas LIEPA,,"66,15%",68,"65,65%",18,Sujėtų  (Nr.21) apylinkė  
Antanas MATULAS,,"56,15%",100,"54,40%",5,Smilgių  (Nr.20) apylinkė  
Vytautas LIEPA,,"43,85%",73,"42,49%",9,Smilgių  (Nr.20) apylinkė  
Antanas MATULAS,,"61,90%",98,"60,75%",32,Jurgėnų  (Nr.20) apylinkė  
Vytautas LIEPA,,"38,10%",62,"37,38%",18,Jurgėnų  (Nr.20) apylinkė  
Antanas MATULAS,,"48,32%",101,"46,75%",57,Pumpėnų  (Nr.19) apylinkė  
Vytautas LIEPA,,"51,68%",128,"50,00%",41,Pumpėnų  (Nr.19) apylinkė  
Antanas MATULAS,,"59,35%",60,"57,48%",13,Valakėlių  (Nr.18) apylinkė  
Vytautas LIEPA,,"40,65%",45,"39,37%",5,Valakėlių  (Nr.18) apylinkė  
Antanas MATULAS,,"64,66%",120,"63,54%",63,Ustukių  (Nr.17) apylinkė  
Vytautas LIEPA,,"35,34%",76,"34,72%",24,Ustukių  (Nr.17) apylinkė  
Antanas MATULAS,,"54,44%",72,"52,57%",20,Talačkonių  (Nr.16) apylinkė  
Vytautas LIEPA,,"45,56%",54,"44,00%",23,Talačkonių  (Nr.16) apylinkė  
Antanas MATULAS,,"54,18%",122,"53,11%",40,Papyvesių  (Nr.15) apylinkė  
Vytautas LIEPA,,"45,82%",110,"44,92%",27,Papyvesių  (Nr.15) apylinkė  
Antanas MATULAS,,"68,28%",129,"66,44%",69,Pajiešmenių  (Nr.14) apylinkė  
Vytautas LIEPA,,"31,72%",62,"30,87%",30,Pajiešmenių  (Nr.14) apylinkė  
Antanas MATULAS,,"41,84%",31,"41,84%",10,Gulbinėnų  (Nr.13) apylinkė  
Vytautas LIEPA,,"58,16%",43,"58,16%",14,Gulbinėnų  (Nr.13) apylinkė  
Antanas MATULAS,,"50,41%",96,"49,80%",26,Krinčino  (Nr.12) apylinkė  
Vytautas LIEPA,,"49,59%",105,"48,98%",15,Krinčino  (Nr.12) apylinkė  
Antanas MATULAS,,"53,81%",78,"51,96%",28,Narteikių  (Nr.11) apylinkė  
Vytautas LIEPA,,"46,19%",77,"44,61%",14,Narteikių  (Nr.11) apylinkė  
Antanas MATULAS,,"49,01%",74,"48,06%",25,Nakiškių  (Nr.10) apylinkė  
Vytautas LIEPA,,"50,99%",81,"50,00%",22,Nakiškių  (Nr.10) apylinkė  
Antanas MATULAS,,"60,74%",42,"57,75%",40,Meškalaukio  (Nr.9) apylinkė  
Vytautas LIEPA,,"39,26%",39,"37,32%",14,Meškalaukio  (Nr.9) apylinkė  
Antanas MATULAS,,"55,56%",30,"53,85%",5,Norgėlų  (Nr.8) apylinkė  
Vytautas LIEPA,,"44,44%",28,"43,08%",0,Norgėlų  (Nr.8) apylinkė  
Antanas MATULAS,,"35,33%",42,"31,18%",11,Daukniūnų  (Nr.8) apylinkė  
Vytautas LIEPA,,"64,67%",77,"57,06%",20,Daukniūnų  (Nr.8) apylinkė  
Antanas MATULAS,,"56,98%",68,"55,43%",34,Švobiškio  (Nr.7) apylinkė  
Vytautas LIEPA,,"43,02%",59,"41,85%",18,Švobiškio  (Nr.7) apylinkė  
Antanas MATULAS,,"33,73%",92,"31,15%",22,Paįstrio  (Nr.7) apylinkė  
Vytautas LIEPA,,"66,27%",194,"61,20%",30,Paįstrio  (Nr.7) apylinkė  
Antanas MATULAS,,"45,36%",105,"43,79%",22,Bernatonių  (Nr.6) apylinkė  
Vytautas LIEPA,,"54,64%",141,"52,76%",12,Bernatonių  (Nr.6) apylinkė  
Antanas MATULAS,,"40,12%",49,"39,18%",18,Girsūdų  (Nr.6) apylinkė  
Vytautas LIEPA,,"59,88%",91,"58,48%",9,Girsūdų  (Nr.6) apylinkė  
Antanas MATULAS,,"47,34%",197,"45,74%",34,Piniavos  (Nr.5) apylinkė  
Vytautas LIEPA,,"52,66%",236,"50,89%",21,Piniavos  (Nr.5) apylinkė  
Antanas MATULAS,,"41,51%",68,"40,18%",20,Daujėnų  (Nr.5) apylinkė  
Vytautas LIEPA,,"58,49%",100,"56,62%",24,Daujėnų  (Nr.5) apylinkė  
Antanas MATULAS,,"46,59%",74,"43,39%",8,Paliūniškio  (Nr.4) apylinkė  
Vytautas LIEPA,,"53,41%",89,"49,74%",5,Paliūniškio  (Nr.4) apylinkė  
Antanas MATULAS,,"64,80%",404,"62,48%",104,Vilniaus  (Nr.4) apylinkė  
Vytautas LIEPA,,"35,20%",247,"33,95%",29,Vilniaus  (Nr.4) apylinkė  
Antanas MATULAS,,"61,08%",467,"59,50%",134,Kalno  (Nr.3) apylinkė  
Vytautas LIEPA,,"38,92%",329,"37,92%",54,Kalno  (Nr.3) apylinkė  
Antanas MATULAS,,"36,81%",35,"35,33%",18,Karsakiškio  (Nr.3) apylinkė  
Vytautas LIEPA,,"63,19%",74,"60,67%",17,Karsakiškio  (Nr.3) apylinkė  
Antanas MATULAS,,"58,56%",489,"56,67%",123,P.Vileišio  (Nr.2) apylinkė  
Vytautas LIEPA,,"41,44%",352,"40,09%",81,P.Vileišio  (Nr.2) apylinkė  
