kandidatas,apygarda,nuo_galiojanciu_biuleteniu,balsadezeje,nuo_rinkeju,pastu,apylinke
Vytautas MOCKUS,Biržų - Kupiškio (Nr.48) apygarda,48.19%,51,47.90%,29,Einorių (Nr.19) apylinkė
Viktoras RINKEVIČIUS,Biržų - Kupiškio (Nr.48) apygarda,69.95%,70,69.23%,65,Juostaviečių (Nr.18) apylinkė
Vytautas MOCKUS,Biržų - Kupiškio (Nr.48) apygarda,30.05%,12,29.74%,46,Juostaviečių (Nr.18) apylinkė
Viktoras RINKEVIČIUS,Biržų - Kupiškio (Nr.48) apygarda,59.25%,148,58.64%,25,Salamiesčio (Nr.17) apylinkė
Vytautas MOCKUS,Biržų - Kupiškio (Nr.48) apygarda,40.75%,86,40.34%,33,Salamiesčio (Nr.17) apylinkė
Viktoras RINKEVIČIUS,Biržų - Kupiškio (Nr.48) apygarda,60.33%,69,59.84%,77,Pasvaliečių (Nr.17) apylinkė
Vytautas MOCKUS,Biržų - Kupiškio (Nr.48) apygarda,39.67%,55,39.34%,41,Pasvaliečių (Nr.17) apylinkė
Viktoras RINKEVIČIUS,Biržų - Kupiškio (Nr.48) apygarda,68.57%,76,67.80%,44,Pačeriaukštės (Nr.16) apylinkė
Vytautas MOCKUS,Biržų - Kupiškio (Nr.48) apygarda,31.43%,35,31.07%,20,Pačeriaukštės (Nr.16) apylinkė
Viktoras RINKEVIČIUS,Biržų - Kupiškio (Nr.48) apygarda,38.29%,60,38.12%,25,Paketurių (Nr.15) apylinkė
Vytautas MOCKUS,Biržų - Kupiškio (Nr.48) apygarda,61.71%,103,61.43%,34,Paketurių (Nr.15) apylinkė
Viktoras RINKEVIČIUS,Biržų - Kupiškio (Nr.48) apygarda,54.71%,155,53.94%,112,Pabiržės (Nr.15) apylinkė
Vytautas MOCKUS,Biržų - Kupiškio (Nr.48) apygarda,45.29%,134,44.65%,87,Pabiržės (Nr.15) apylinkė
Viktoras RINKEVIČIUS,Biržų - Kupiškio (Nr.48) apygarda,68.11%,147,67.48%,73,Kirdonių (Nr.14) apylinkė
Vytautas MOCKUS,Biržų - Kupiškio (Nr.48) apygarda,31.89%,65,31.60%,38,Kirdonių (Nr.14) apylinkė
Viktoras RINKEVIČIUS,Biržų - Kupiškio (Nr.48) apygarda,81.76%,42,80.81%,97,Pučiakalnės (Nr.13) apylinkė
Vytautas MOCKUS,Biržų - Kupiškio (Nr.48) apygarda,18.24%,8,18.02%,23,Pučiakalnės (Nr.13) apylinkė
Viktoras RINKEVIČIUS,Biržų - Kupiškio (Nr.48) apygarda,54.60%,108,51.11%,76,Nemunėlio Radviliškio (Nr.12) apylinkė
Vytautas MOCKUS,Biržų - Kupiškio (Nr.48) apygarda,45.40%,93,42.50%,60,Nemunėlio Radviliškio (Nr.12) apylinkė
Viktoras RINKEVIČIUS,Biržų - Kupiškio (Nr.48) apygarda,74.16%,107,73.11%,48,Germaniškio (Nr.11) apylinkė
Vytautas MOCKUS,Biržų - Kupiškio (Nr.48) apygarda,25.84%,29,25.47%,25,Germaniškio (Nr.11) apylinkė
Viktoras RINKEVIČIUS,Biržų - Kupiškio (Nr.48) apygarda,64.51%,217,61.66%,161,Rinkuškių (Nr.10) apylinkė
Vytautas MOCKUS,Biržų - Kupiškio (Nr.48) apygarda,35.49%,136,33.93%,72,Rinkuškių (Nr.10) apylinkė
Viktoras RINKEVIČIUS,Biržų - Kupiškio (Nr.48) apygarda,31.29%,174,30.54%,45,Senamiesčio (Nr.9) apylinkė
Vytautas MOCKUS,Biržų - Kupiškio (Nr.48) apygarda,68.71%,350,67.09%,131,Senamiesčio (Nr.9) apylinkė
Viktoras RINKEVIČIUS,Biržų - Kupiškio (Nr.48) apygarda,72.42%,121,70.43%,160,Obelaukių (Nr.9) apylinkė
Vytautas MOCKUS,Biržų - Kupiškio (Nr.48) apygarda,27.58%,50,26.82%,57,Obelaukių (Nr.9) apylinkė
Viktoras RINKEVIČIUS,Biržų - Kupiškio (Nr.48) apygarda,66.48%,48,65.76%,73,Nausėdžių (Nr.8) apylinkė
Vytautas MOCKUS,Biržų - Kupiškio (Nr.48) apygarda,33.52%,31,33.15%,30,Nausėdžių (Nr.8) apylinkė
Viktoras RINKEVIČIUS,Biržų - Kupiškio (Nr.48) apygarda,37.90%,261,37.04%,82,Kupos (Nr.8) apylinkė
Vytautas MOCKUS,Biržų - Kupiškio (Nr.48) apygarda,62.10%,420,60.69%,142,Kupos (Nr.8) apylinkė
Viktoras RINKEVIČIUS,Biržų - Kupiškio (Nr.48) apygarda,33.90%,277,33.40%,83,Račiupėnų (Nr.7) apylinkė
Vytautas MOCKUS,Biržų - Kupiškio (Nr.48) apygarda,66.10%,544,65.12%,158,Račiupėnų (Nr.7) apylinkė
Viktoras RINKEVIČIUS,Biržų - Kupiškio (Nr.48) apygarda,67.08%,91,65.85%,123,Kratiškių (Nr.7) apylinkė
Vytautas MOCKUS,Biržų - Kupiškio (Nr.48) apygarda,32.92%,55,32.31%,50,Kratiškių (Nr.7) apylinkė
Viktoras RINKEVIČIUS,Biržų - Kupiškio (Nr.48) apygarda,76.55%,82,75.00%,29,Anglininkų (Nr.6) apylinkė
Vytautas MOCKUS,Biržų - Kupiškio (Nr.48) apygarda,23.45%,22,22.97%,12,Anglininkų (Nr.6) apylinkė
Viktoras RINKEVIČIUS,Biržų - Kupiškio (Nr.48) apygarda,54.96%,501,53.74%,131,Kaštonų (Nr.5) apylinkė
Vytautas MOCKUS,Biržų - Kupiškio (Nr.48) apygarda,45.04%,402,44.05%,116,Kaštonų (Nr.5) apylinkė
Viktoras RINKEVIČIUS,Biržų - Kupiškio (Nr.48) apygarda,54.72%,470,53.18%,116,Saulės (Nr.4) apylinkė
Vytautas MOCKUS,Biržų - Kupiškio (Nr.48) apygarda,45.28%,411,44.01%,74,Saulės (Nr.4) apylinkė
Viktoras RINKEVIČIUS,Biržų - Kupiškio (Nr.48) apygarda,35.82%,80,35.56%,21,Aukštupėnų (Nr.4) apylinkė
Vytautas MOCKUS,Biržų - Kupiškio (Nr.48) apygarda,64.18%,143,63.73%,38,Aukštupėnų (Nr.4) apylinkė
Viktoras RINKEVIČIUS,Biržų - Kupiškio (Nr.48) apygarda,58.19%,557,56.50%,104,Aušros (Nr.3) apylinkė
Vytautas MOCKUS,Biržų - Kupiškio (Nr.48) apygarda,41.81%,380,40.60%,95,Aušros (Nr.3) apylinkė
Viktoras RINKEVIČIUS,Biržų - Kupiškio (Nr.48) apygarda,47.15%,134,46.87%,23,Antašavos (Nr.3) apylinkė
Vytautas MOCKUS,Biržų - Kupiškio (Nr.48) apygarda,52.85%,138,52.54%,38,Antašavos (Nr.3) apylinkė
Viktoras RINKEVIČIUS,Biržų - Kupiškio (Nr.48) apygarda,54.17%,179,53.17%,81,Rotušės (Nr.2) apylinkė
Vytautas MOCKUS,Biržų - Kupiškio (Nr.48) apygarda,45.83%,147,44.99%,73,Rotušės (Nr.2) apylinkė
Viktoras RINKEVIČIUS,Biržų - Kupiškio (Nr.48) apygarda,51.03%,105,49.66%,43,Alizavos (Nr.2) apylinkė
Vytautas MOCKUS,Biržų - Kupiškio (Nr.48) apygarda,48.97%,95,47.65%,47,Alizavos (Nr.2) apylinkė
Viktoras RINKEVIČIUS,Biržų - Kupiškio (Nr.48) apygarda,51.41%,363,49.73%,92,Atžalyno (Nr.1) apylinkė
Vytautas MOCKUS,Biržų - Kupiškio (Nr.48) apygarda,48.59%,335,46.99%,95,Atžalyno (Nr.1) apylinkė
Vytautas GALVONAS,Anykščių - Kupiškio (Nr.49) apygarda,53.21%,110,52.03%,31,Andrioniškio (Nr.36) apylinkė
Sigutis OBELEVIČIUS,Anykščių - Kupiškio (Nr.49) apygarda,46.79%,92,45.76%,32,Andrioniškio (Nr.36) apylinkė
Vytautas GALVONAS,Anykščių - Kupiškio (Nr.49) apygarda,19.11%,35,18.58%,12,Traupio (Nr.35) apylinkė
Sigutis OBELEVIČIUS,Anykščių - Kupiškio (Nr.49) apygarda,80.89%,143,78.66%,56,Traupio (Nr.35) apylinkė
Vytautas GALVONAS,Anykščių - Kupiškio (Nr.49) apygarda,32.08%,41,31.88%,10,Levaniškių (Nr.34) apylinkė
Sigutis OBELEVIČIUS,Anykščių - Kupiškio (Nr.49) apygarda,67.92%,81,67.50%,27,Levaniškių (Nr.34) apylinkė
Vytautas GALVONAS,Anykščių - Kupiškio (Nr.49) apygarda,61.54%,102,59.53%,26,Raguvėlės (Nr.33) apylinkė
Sigutis OBELEVIČIUS,Anykščių - Kupiškio (Nr.49) apygarda,38.46%,56,37.21%,24,Raguvėlės (Nr.33) apylinkė
Vytautas GALVONAS,Anykščių - Kupiškio (Nr.49) apygarda,54.55%,33,53.73%,3,Nausodės (Nr.32) apylinkė
Sigutis OBELEVIČIUS,Anykščių - Kupiškio (Nr.49) apygarda,45.45%,24,44.78%,6,Nausodės (Nr.32) apylinkė
Vytautas GALVONAS,Anykščių - Kupiškio (Nr.49) apygarda,46.48%,53,44.00%,13,Surdegio (Nr.31) apylinkė
Sigutis OBELEVIČIUS,Anykščių - Kupiškio (Nr.49) apygarda,53.52%,56,50.67%,20,Surdegio (Nr.31) apylinkė
Vytautas GALVONAS,Anykščių - Kupiškio (Nr.49) apygarda,44.21%,33,43.75%,9,Vašuokėnų (Nr.30) apylinkė
Sigutis OBELEVIČIUS,Anykščių - Kupiškio (Nr.49) apygarda,55.79%,43,55.21%,10,Vašuokėnų (Nr.30) apylinkė
Vytautas GALVONAS,Anykščių - Kupiškio (Nr.49) apygarda,59.46%,98,58.82%,12,Vaidlonių (Nr.29) apylinkė
Sigutis OBELEVIČIUS,Anykščių - Kupiškio (Nr.49) apygarda,40.54%,59,40.11%,16,Vaidlonių (Nr.29) apylinkė
Vytautas GALVONAS,Anykščių - Kupiškio (Nr.49) apygarda,53.94%,156,52.95%,77,Troškūnų (Nr.28) apylinkė
Sigutis OBELEVIČIUS,Anykščių - Kupiškio (Nr.49) apygarda,46.06%,142,45.23%,57,Troškūnų (Nr.28) apylinkė
Vytautas GALVONAS,Anykščių - Kupiškio (Nr.49) apygarda,58.54%,96,56.87%,24,Vaitkūnų (Nr.27) apylinkė
Sigutis OBELEVIČIUS,Anykščių - Kupiškio (Nr.49) apygarda,41.46%,54,40.28%,31,Vaitkūnų (Nr.27) apylinkė
Vytautas GALVONAS,Anykščių - Kupiškio (Nr.49) apygarda,56.17%,297,54.40%,99,Svėdasų (Nr.26) apylinkė
Sigutis OBELEVIČIUS,Anykščių - Kupiškio (Nr.49) apygarda,43.83%,243,42.45%,66,Svėdasų (Nr.26) apylinkė
Vytautas GALVONAS,Anykščių - Kupiškio (Nr.49) apygarda,60.40%,46,58.10%,15,Aulelių (Nr.25) apylinkė
Sigutis OBELEVIČIUS,Anykščių - Kupiškio (Nr.49) apygarda,39.60%,23,38.10%,17,Aulelių (Nr.25) apylinkė
Vytautas GALVONAS,Anykščių - Kupiškio (Nr.49) apygarda,56.41%,49,55.00%,17,Daujočių (Nr.24) apylinkė
Sigutis OBELEVIČIUS,Anykščių - Kupiškio (Nr.49) apygarda,43.59%,35,42.50%,16,Daujočių (Nr.24) apylinkė
Vytautas GALVONAS,Anykščių - Kupiškio (Nr.49) apygarda,60.15%,59,57.14%,21,Mačionių (Nr.23) apylinkė
Sigutis OBELEVIČIUS,Anykščių - Kupiškio (Nr.49) apygarda,39.85%,34,37.86%,19,Mačionių (Nr.23) apylinkė
Vytautas GALVONAS,Anykščių - Kupiškio (Nr.49) apygarda,47.31%,96,45.67%,36,Šimonių (Nr.22) apylinkė
Sigutis OBELEVIČIUS,Anykščių - Kupiškio (Nr.49) apygarda,52.69%,107,50.87%,40,Šimonių (Nr.22) apylinkė
Vytautas GALVONAS,Anykščių - Kupiškio (Nr.49) apygarda,44.68%,71,43.21%,34,Skiemonių (Nr.22) apylinkė
Sigutis OBELEVIČIUS,Anykščių - Kupiškio (Nr.49) apygarda,55.32%,92,53.50%,38,Skiemonių (Nr.22) apylinkė
Vytautas GALVONAS,Anykščių - Kupiškio (Nr.49) apygarda,57.93%,125,56.65%,54,Šepetos (Nr.21) apylinkė
Sigutis OBELEVIČIUS,Anykščių - Kupiškio (Nr.49) apygarda,42.07%,72,41.14%,58,Šepetos (Nr.21) apylinkė
Vytautas GALVONAS,Anykščių - Kupiškio (Nr.49) apygarda,58.27%,31,56.49%,43,Katlėrių (Nr.21) apylinkė
Sigutis OBELEVIČIUS,Anykščių - Kupiškio (Nr.49) apygarda,41.73%,19,40.46%,34,Katlėrių (Nr.21) apylinkė
Vytautas GALVONAS,Anykščių - Kupiškio (Nr.49) apygarda,47.79%,132,46.38%,41,Subačiaus  (Nr.20) apylinkė
Sigutis OBELEVIČIUS,Anykščių - Kupiškio (Nr.49) apygarda,52.21%,147,50.67%,42,Subačiaus  (Nr.20) apylinkė
Vytautas GALVONAS,Anykščių - Kupiškio (Nr.49) apygarda,62.69%,62,60.58%,64,Staškūniškio (Nr.20) apylinkė
Sigutis OBELEVIČIUS,Anykščių - Kupiškio (Nr.49) apygarda,37.31%,40,36.06%,35,Staškūniškio (Nr.20) apylinkė
Vytautas GALVONAS,Anykščių - Kupiškio (Nr.49) apygarda,55.02%,58,50.88%,57,Skverbų (Nr.19) apylinkė
Sigutis OBELEVIČIUS,Anykščių - Kupiškio (Nr.49) apygarda,44.98%,43,41.59%,51,Skverbų (Nr.19) apylinkė
Vytautas GALVONAS,Anykščių - Kupiškio (Nr.49) apygarda,48.84%,41,48.28%,43,Kurklelių (Nr.19) apylinkė
Sigutis OBELEVIČIUS,Anykščių - Kupiškio (Nr.49) apygarda,51.16%,42,50.57%,46,Kurklelių (Nr.19) apylinkė
Vytautas GALVONAS,Anykščių - Kupiškio (Nr.49) apygarda,48.75%,119,46.29%,37,Skapiškio (Nr.18) apylinkė
Sigutis OBELEVIČIUS,Anykščių - Kupiškio (Nr.49) apygarda,51.25%,115,48.66%,49,Skapiškio (Nr.18) apylinkė
Vytautas GALVONAS,Anykščių - Kupiškio (Nr.49) apygarda,53.17%,87,50.38%,47,Kurklių (Nr.18) apylinkė
Sigutis OBELEVIČIUS,Anykščių - Kupiškio (Nr.49) apygarda,46.83%,62,44.36%,56,Kurklių (Nr.18) apylinkė
Vytautas GALVONAS,Anykščių - Kupiškio (Nr.49) apygarda,60.53%,40,58.97%,6,Šovenių (Nr.17) apylinkė
Sigutis OBELEVIČIUS,Anykščių - Kupiškio (Nr.49) apygarda,39.47%,15,38.46%,15,Šovenių (Nr.17) apylinkė
Vytautas GALVONAS,Anykščių - Kupiškio (Nr.49) apygarda,60.61%,63,57.80%,37,Šerių (Nr.16) apylinkė
Sigutis OBELEVIČIUS,Anykščių - Kupiškio (Nr.49) apygarda,39.39%,42,37.57%,23,Šerių (Nr.16) apylinkė
Vytautas GALVONAS,Anykščių - Kupiškio (Nr.49) apygarda,58.76%,64,56.83%,40,Rudilių (Nr.16) apylinkė
Sigutis OBELEVIČIUS,Anykščių - Kupiškio (Nr.49) apygarda,41.24%,51,39.89%,22,Rudilių (Nr.16) apylinkė
Vytautas GALVONAS,Anykščių - Kupiškio (Nr.49) apygarda,72.67%,69,69.64%,48,Svirnų (Nr.15) apylinkė
Sigutis OBELEVIČIUS,Anykščių - Kupiškio (Nr.49) apygarda,27.33%,20,26.19%,24,Svirnų (Nr.15) apylinkė
Vytautas GALVONAS,Anykščių - Kupiškio (Nr.49) apygarda,56.88%,218,54.82%,55,Noriūnų (Nr.14) apylinkė
Sigutis OBELEVIČIUS,Anykščių - Kupiškio (Nr.49) apygarda,43.13%,156,41.57%,51,Noriūnų (Nr.14) apylinkė
Vytautas GALVONAS,Anykščių - Kupiškio (Nr.49) apygarda,54.05%,129,52.68%,58,Janušavos (Nr.14) apylinkė
Sigutis OBELEVIČIUS,Anykščių - Kupiškio (Nr.49) apygarda,45.95%,92,44.79%,67,Janušavos (Nr.14) apylinkė
Vytautas GALVONAS,Anykščių - Kupiškio (Nr.49) apygarda,42.11%,34,39.34%,14,Naivių (Nr.13) apylinkė
Sigutis OBELEVIČIUS,Anykščių - Kupiškio (Nr.49) apygarda,57.89%,35,54.10%,31,Naivių (Nr.13) apylinkė
Vytautas GALVONAS,Anykščių - Kupiškio (Nr.49) apygarda,59.63%,39,58.56%,26,Dabužių (Nr.13) apylinkė
Sigutis OBELEVIČIUS,Anykščių - Kupiškio (Nr.49) apygarda,40.37%,18,39.64%,26,Dabužių (Nr.13) apylinkė
Vytautas GALVONAS,Anykščių - Kupiškio (Nr.49) apygarda,46.43%,30,44.83%,22,Migonių (Nr.12) apylinkė
Sigutis OBELEVIČIUS,Anykščių - Kupiškio (Nr.49) apygarda,53.57%,19,51.72%,41,Migonių (Nr.12) apylinkė
Vytautas GALVONAS,Anykščių - Kupiškio (Nr.49) apygarda,51.74%,180,50.09%,102,Kavarsko (Nr.12) apylinkė
Sigutis OBELEVIČIUS,Anykščių - Kupiškio (Nr.49) apygarda,48.26%,200,46.71%,63,Kavarsko (Nr.12) apylinkė
Vytautas GALVONAS,Anykščių - Kupiškio (Nr.49) apygarda,51.79%,69,48.60%,18,Lukonių (Nr.11) apylinkė
Sigutis OBELEVIČIUS,Anykščių - Kupiškio (Nr.49) apygarda,48.21%,60,45.25%,21,Lukonių (Nr.11) apylinkė
Vytautas GALVONAS,Anykščių - Kupiškio (Nr.49) apygarda,43.20%,64,41.48%,9,Leliūnų (Nr.11) apylinkė
Sigutis OBELEVIČIUS,Anykščių - Kupiškio (Nr.49) apygarda,56.80%,59,54.55%,37,Leliūnų (Nr.11) apylinkė
Vytautas GALVONAS,Anykščių - Kupiškio (Nr.49) apygarda,45.87%,28,40.32%,22,Laičių (Nr.10) apylinkė
Sigutis OBELEVIČIUS,Anykščių - Kupiškio (Nr.49) apygarda,54.13%,26,47.58%,33,Laičių (Nr.10) apylinkė
Vytautas GALVONAS,Anykščių - Kupiškio (Nr.49) apygarda,47.40%,87,45.75%,123,Debeikių (Nr.10) apylinkė
Sigutis OBELEVIČIUS,Anykščių - Kupiškio (Nr.49) apygarda,52.60%,92,50.76%,141,Debeikių (Nr.10) apylinkė
Vytautas GALVONAS,Anykščių - Kupiškio (Nr.49) apygarda,51.32%,47,49.68%,31,Šlavėnų (Nr.9) apylinkė
Sigutis OBELEVIČIUS,Anykščių - Kupiškio (Nr.49) apygarda,48.68%,53,47.13%,21,Šlavėnų (Nr.9) apylinkė
Vytautas GALVONAS,Anykščių - Kupiškio (Nr.49) apygarda,55.52%,73,54.32%,103,Burbiškio (Nr.8) apylinkė
Sigutis OBELEVIČIUS,Anykščių - Kupiškio (Nr.49) apygarda,44.48%,67,43.52%,74,Burbiškio (Nr.8) apylinkė
Vytautas GALVONAS,Anykščių - Kupiškio (Nr.49) apygarda,52.65%,205,51.67%,43,Elmos (Nr.7) apylinkė
Sigutis OBELEVIČIUS,Anykščių - Kupiškio (Nr.49) apygarda,47.35%,169,46.46%,54,Elmos (Nr.7) apylinkė
Vytautas GALVONAS,Anykščių - Kupiškio (Nr.49) apygarda,33.08%,36,32.33%,7,Juodpėnų (Nr.6) apylinkė
Sigutis OBELEVIČIUS,Anykščių - Kupiškio (Nr.49) apygarda,66.92%,48,65.41%,39,Juodpėnų (Nr.6) apylinkė
Vytautas GALVONAS,Anykščių - Kupiškio (Nr.49) apygarda,66.67%,170,65.24%,44,Ažuožerių (Nr.6) apylinkė
Sigutis OBELEVIČIUS,Anykščių - Kupiškio (Nr.49) apygarda,33.33%,68,32.62%,39,Ažuožerių (Nr.6) apylinkė
Vytautas GALVONAS,Anykščių - Kupiškio (Nr.49) apygarda,67.12%,99,66.82%,50,Piktagalio (Nr.5) apylinkė
Sigutis OBELEVIČIUS,Anykščių - Kupiškio (Nr.49) apygarda,32.88%,32,32.74%,41,Piktagalio (Nr.5) apylinkė
Vytautas GALVONAS,Anykščių - Kupiškio (Nr.49) apygarda,52.73%,52,52.25%,6,Biliūnų (Nr.5) apylinkė
Sigutis OBELEVIČIUS,Anykščių - Kupiškio (Nr.49) apygarda,47.27%,43,46.85%,9,Biliūnų (Nr.5) apylinkė
Vytautas GALVONAS,Anykščių - Kupiškio (Nr.49) apygarda,62.26%,592,60.82%,167,Liudiškių (Nr.4) apylinkė
Sigutis OBELEVIČIUS,Anykščių - Kupiškio (Nr.49) apygarda,37.74%,351,36.86%,109,Liudiškių (Nr.4) apylinkė
Vytautas GALVONAS,Anykščių - Kupiškio (Nr.49) apygarda,59.40%,386,58.67%,91,Ažupiečių (Nr.3) apylinkė
Sigutis OBELEVIČIUS,Anykščių - Kupiškio (Nr.49) apygarda,40.60%,251,40.10%,75,Ažupiečių (Nr.3) apylinkė
Vytautas GALVONAS,Anykščių - Kupiškio (Nr.49) apygarda,60.55%,453,59.46%,144,Janydžių (Nr.2) apylinkė
Sigutis OBELEVIČIUS,Anykščių - Kupiškio (Nr.49) apygarda,39.45%,308,38.75%,81,Janydžių (Nr.2) apylinkė
Vytautas GALVONAS,Anykščių - Kupiškio (Nr.49) apygarda,59.56%,834,58.10%,185,Senamiesčio (Nr.1) apylinkė
Sigutis OBELEVIČIUS,Anykščių - Kupiškio (Nr.49) apygarda,40.44%,531,39.45%,161,Senamiesčio (Nr.1) apylinkė
Vytautas GALVONAS,Anykščių - Kupiškio (Nr.49) apygarda,42.44%,59,41.23%,28,Adomynės (Nr.1) apylinkė
Sigutis OBELEVIČIUS,Anykščių - Kupiškio (Nr.49) apygarda,57.56%,84,55.92%,34,Adomynės (Nr.1) apylinkė
Vytautas SAULIS,Rokiškio (Nr.50) apygarda,52.58%,175,52.02%,70,Stoties (Nr.41) apylinkė
Aloyzas JOČYS,Rokiškio (Nr.50) apygarda,47.42%,172,46.92%,49,Stoties (Nr.41) apylinkė
Vytautas SAULIS,Rokiškio (Nr.50) apygarda,50.27%,46,48.69%,47,Panemunio (Nr.40) apylinkė
Aloyzas JOČYS,Rokiškio (Nr.50) apygarda,49.73%,58,48.17%,34,Panemunio (Nr.40) apylinkė
Vytautas SAULIS,Rokiškio (Nr.50) apygarda,53.41%,51,52.81%,43,Apaščios (Nr.39) apylinkė
Aloyzas JOČYS,Rokiškio (Nr.50) apygarda,46.59%,61,46.07%,21,Apaščios (Nr.39) apylinkė
Vytautas SAULIS,Rokiškio (Nr.50) apygarda,56.05%,55,54.66%,33,Lailūnų (Nr.38) apylinkė
Aloyzas JOČYS,Rokiškio (Nr.50) apygarda,43.95%,48,42.86%,21,Lailūnų (Nr.38) apylinkė
Vytautas SAULIS,Rokiškio (Nr.50) apygarda,50.00%,53,48.91%,14,Sriubiškių (Nr.37) apylinkė
Aloyzas JOČYS,Rokiškio (Nr.50) apygarda,50.00%,57,48.91%,10,Sriubiškių (Nr.37) apylinkė
Vytautas SAULIS,Rokiškio (Nr.50) apygarda,56.17%,66,55.15%,25,Gerkonių (Nr.36) apylinkė
Aloyzas JOČYS,Rokiškio (Nr.50) apygarda,43.83%,56,43.03%,15,Gerkonių (Nr.36) apylinkė
Vytautas SAULIS,Rokiškio (Nr.50) apygarda,58.59%,40,56.82%,35,Suvainiškio (Nr.35) apylinkė
Aloyzas JOČYS,Rokiškio (Nr.50) apygarda,41.41%,32,40.15%,21,Suvainiškio (Nr.35) apylinkė
Vytautas SAULIS,Rokiškio (Nr.50) apygarda,53.12%,125,52.34%,54,Obelių (Nr.34) apylinkė
Aloyzas JOČYS,Rokiškio (Nr.50) apygarda,46.88%,97,46.20%,61,Obelių (Nr.34) apylinkė
Vytautas SAULIS,Rokiškio (Nr.50) apygarda,45.05%,53,44.57%,29,Antanašės (Nr.33) apylinkė
Aloyzas JOČYS,Rokiškio (Nr.50) apygarda,54.95%,62,54.35%,38,Antanašės (Nr.33) apylinkė
Vytautas SAULIS,Rokiškio (Nr.50) apygarda,40.00%,36,38.62%,20,Zarinkiškių (Nr.32) apylinkė
Aloyzas JOČYS,Rokiškio (Nr.50) apygarda,60.00%,37,57.93%,47,Zarinkiškių (Nr.32) apylinkė
Vytautas SAULIS,Rokiškio (Nr.50) apygarda,50.74%,49,50.36%,20,Aleksandravėlės (Nr.31) apylinkė
Aloyzas JOČYS,Rokiškio (Nr.50) apygarda,49.26%,42,48.91%,25,Aleksandravėlės (Nr.31) apylinkė
Vytautas SAULIS,Rokiškio (Nr.50) apygarda,43.29%,39,42.01%,32,Pakriaunių (Nr.30) apylinkė
Aloyzas JOČYS,Rokiškio (Nr.50) apygarda,56.71%,68,55.03%,25,Pakriaunių (Nr.30) apylinkė
Vytautas SAULIS,Rokiškio (Nr.50) apygarda,39.20%,84,39.20%,14,Kairelių (Nr.29) apylinkė
Aloyzas JOČYS,Rokiškio (Nr.50) apygarda,60.80%,137,60.80%,15,Kairelių (Nr.29) apylinkė
Vytautas SAULIS,Rokiškio (Nr.50) apygarda,53.89%,96,53.33%,8,Lašų (Nr.28) apylinkė
Aloyzas JOČYS,Rokiškio (Nr.50) apygarda,46.11%,73,45.64%,16,Lašų (Nr.28) apylinkė
Vytautas SAULIS,Rokiškio (Nr.50) apygarda,44.66%,69,44.49%,48,Kriaunų (Nr.27) apylinkė
Aloyzas JOČYS,Rokiškio (Nr.50) apygarda,55.34%,83,55.13%,62,Kriaunų (Nr.27) apylinkė
Vytautas SAULIS,Rokiškio (Nr.50) apygarda,47.04%,89,46.52%,38,Salų (Nr.26) apylinkė
Aloyzas JOČYS,Rokiškio (Nr.50) apygarda,52.96%,97,52.38%,46,Salų (Nr.26) apylinkė
Vytautas SAULIS,Rokiškio (Nr.50) apygarda,50.89%,93,49.78%,21,Kalvių (Nr.25) apylinkė
Aloyzas JOČYS,Rokiškio (Nr.50) apygarda,49.11%,95,48.03%,15,Kalvių (Nr.25) apylinkė
Vytautas SAULIS,Rokiškio (Nr.50) apygarda,63.16%,72,61.31%,12,Duokiškio (Nr.24) apylinkė
Aloyzas JOČYS,Rokiškio (Nr.50) apygarda,36.84%,42,35.77%,7,Duokiškio (Nr.24) apylinkė
Vytautas SAULIS,Rokiškio (Nr.50) apygarda,56.83%,72,55.61%,32,Aukštakalnių (Nr.23) apylinkė
Aloyzas JOČYS,Rokiškio (Nr.50) apygarda,43.17%,56,42.25%,23,Aukštakalnių (Nr.23) apylinkė
Vytautas SAULIS,Rokiškio (Nr.50) apygarda,56.13%,164,55.23%,42,Kamajų (Nr.22) apylinkė
Aloyzas JOČYS,Rokiškio (Nr.50) apygarda,43.87%,119,43.16%,42,Kamajų (Nr.22) apylinkė
Vytautas SAULIS,Rokiškio (Nr.50) apygarda,38.21%,41,38.21%,6,Sėlynės (Nr.21) apylinkė
Aloyzas JOČYS,Rokiškio (Nr.50) apygarda,61.79%,71,61.79%,5,Sėlynės (Nr.21) apylinkė
Vytautas SAULIS,Rokiškio (Nr.50) apygarda,63.73%,127,62.67%,61,Laibgalių (Nr.20) apylinkė
Aloyzas JOČYS,Rokiškio (Nr.50) apygarda,36.27%,71,35.67%,36,Laibgalių (Nr.20) apylinkė
Vytautas SAULIS,Rokiškio (Nr.50) apygarda,36.44%,101,36.13%,67,Jūžintų (Nr.19) apylinkė
Aloyzas JOČYS,Rokiškio (Nr.50) apygarda,63.56%,175,63.01%,118,Jūžintų (Nr.19) apylinkė
Vytautas SAULIS,Rokiškio (Nr.50) apygarda,49.31%,41,47.02%,30,Lukštų (Nr.18) apylinkė
Aloyzas JOČYS,Rokiškio (Nr.50) apygarda,50.69%,53,48.34%,20,Lukštų (Nr.18) apylinkė
Vytautas SAULIS,Rokiškio (Nr.50) apygarda,40.64%,61,40.64%,15,Maineivų (Nr.17) apylinkė
Aloyzas JOČYS,Rokiškio (Nr.50) apygarda,59.36%,87,59.36%,24,Maineivų (Nr.17) apylinkė
