apygarda,gimimo_data,seimynine_padetis,sunkus_nusikaltimas,darboviete,kandidatas,gyvena,issilavinimas,pomegiai,gimimo_vieta,iskele,tautybe,saraso_numeris,uzsienio_kalbos,pripazintas_kaltu,neatlikta_bausme
Daugiamandatė,1960.10.08,Vedęs,Nebuvo,"LR Socialinės apsaugos ir darbo ministerija, viceministras",Rimantas ŠADŽIUS,Vilnius,Aukštasis;Vilniaus universitetas;teisininkas;Aukštasis;Maskvos M. Lomonosovo valstybinis universitetas;Chemikas,Klasikinė muzika,"LIETUVA, Vilnius","A.Brazausko ir A.Paulausko koalicija ""Už darbą Lietuvai""",Lietuvis (-ė),,Anglų;Rusų;Lenkų;Vokiečių;Prancūzų,Nėra,Neturi
Daugiamandatė,1961.04.21,Netekėjusi,Nebuvo,"Šiaulių visuomenės sveikatos centras, Kelmės filialo vadovė",Alma MONKAUSKAITĖ,Kelmė,Aukštasis;Vilniaus universitetas;gydytoja,Kelionės,"LIETUVA, Mažeikių raj. Dagių kaimas","A.Brazausko ir A.Paulausko koalicija ""Už darbą Lietuvai""",Lietuvis (-ė),,Italų;Rusų;Vokiečių,Nėra,Neturi
Daugiamandatė,1956.05.13,Vedęs,Nebuvo,"Vilniaus miesto viešoji įstaiga Šeškinės poliklinika, direktorius",Jonas KAIRYS,Vilnius,Aukštasis;Kauno medicinos institutas;gydytojas,Kelionės,"LIETUVA, Panevėžys","A.Brazausko ir A.Paulausko koalicija ""Už darbą Lietuvai""",Lietuvis (-ė),,Anglų;Rusų,Nėra,Neturi
Daugiamandatė,1971.02.28,Vedęs,Nebuvo,"Zarasų rajono savivaldybės administracios Zarasų seniūnija, Seniūnas",Nikolajus GUSEVAS,Zarasai,Aukštasis;Lietuvos kūno kultūros akademija;Kūno kultūros mokytojas,Menas,"LIETUVA, Zarasai","A.Brazausko ir A.Paulausko koalicija ""Už darbą Lietuvai""",Lietuvis (-ė),,Vokiečių;Rusų,Nėra,Neturi
Daugiamandatė,1951.05.27,Vedęs,Nebuvo,"Tauragės savivaldybė, meras",Pranas PETROŠIUS,"Tauragės r. sav., Pagramančio mstl.",Aukštasis;Vilniaus aukštoji partinė mokykla;mokytojas;Aukštasis;Lietuvos ž.ū. akademija;moksl. agronomas,Medžioklė,"LIETUVA, Tauragės raj. Balskų k.","A.Brazausko ir A.Paulausko koalicija ""Už darbą Lietuvai""",Lietuvis (-ė),,Rusų,Nėra,Neturi
Daugiamandatė,1953.04.02,Vedęs,Nebuvo,"Telšių rajono savivaldybė, meras",Vytautas URBANAVIČIUS,Telšiai,Aukštesnysis;Telšių taikomosios dailės technikumas; ;Aukštasis; Maskvos technologinis institutas;Medienos apdirbimo specialybė;Vidurinis;Švenčionių Z. Žemaičio vidurinė mokykla; ,,"LIETUVA, Švenčionių r. Dvorykščių k.,","A.Brazausko ir A.Paulausko koalicija ""Už darbą Lietuvai""",Lietuvis (-ė),,Rusų;Lenkų;Vokiečių,Nėra,Neturi
Daugiamandatė,1939.10.27,Vedęs,Nebuvo,"Kretingos rajono savivaldybės, meras",Valerijonas KUBILIUS,Kretinga,Aukštasis;Vilniaus aukštoji partinė mokykla; ;Aukštesnysis;Rietavo ž.ū. technikumas;agronomas,Darbas sode,"LIETUVA, Skuodo raj. Šerkšnių km.","A.Brazausko ir A.Paulausko koalicija ""Už darbą Lietuvai""",Lietuvis (-ė),,Rusų,Nėra,Neturi
Daugiamandatė,1958.02.08,Ištekėjusi,Nebuvo,"Lietuvos Respublikos Seimas, Seimo narės J. Šiaulienės padėjėja - sekretorė",Lilija PETRAITIENĖ,Klaipėda,Aukštasis;Vilniaus Universitetas;Ekonomistė,Knygų skaitymas,"LIETUVA, Šilutės raj. Ramovos km.","A.Brazausko ir A.Paulausko koalicija ""Už darbą Lietuvai""",Lietuvis (-ė),,Rusų;Anglų;Vokiečių,Nėra,Neturi
Saulės,1976.02.23,Išsiskyręs,Nebuvo,"UAB Šiaulių apskrities televizija, generalinis direktorius",Andrius ŠEDŽIUS,Šiauliai,Aukštasis;Šiaulių kolegija;Autotransporto inžinierius;Aukštasis;Šiaulių universitetas;Verslo ekonomika,Autosportas,"LIETUVA, Šiauliai",Lietuvos socialdemokratų partija,Lietuvis (-ė),,Anglų;Vokiečių;Rusų,Nėra,Neturi
Žaliakalnio,1938.12.10,Vedęs,Nebuvo,"Kauno miesto savivaldybė, Mero patarėjas",Bronislovas KUČINSKAS,Kaunas,"Aukštasis;Kauno Politechnikos institutas, dabar Kauno technologijos universitetas;inžinierius - mechanikas",Bendravimas su žmonėmis,"LIETUVA, Biržų raj.",Lietuvos socialdemokratų partija,Lietuvis (-ė),,Anglų;Rusų,Nėra,Neturi
Kauno - Kėdainių,1939.04.04,Vedęs,Nebuvo,"Valstybinė lošimų priežiūros komisija, narys",Petras MIKELIONIS,Kaunas,Aukštasis;LŽŪ Akademija;mokslinis agronomas,Grybavimas,"LIETUVA, Lazdijų rajonas,",Lietuvos socialdemokratų partija,Lietuvis (-ė),,Rusų;Anglų,Nėra,Neturi
Aukštaitijos,1947.10.15,Vedęs,Nebuvo,"Panevėžio rajono Paįstrio Juozo Zikaro vidurinė mokykla, direktorius",Vaclovas KRIKŠČIŪNAS,"Panevėžio r. sav., Paįstrio k.",Aukštasis;Vilniaus Universitetas;anglų k. dėstytojas,Kelionės,"LIETUVA, Šedbarų k., Kelmės r.",Lietuvos socialdemokratų partija,Lietuvis (-ė),,Anglų;Vokiečių;Rusų,Nėra,Neturi
Daugiamandatė,1940.03.01,Ištekėjusi,Nebuvo,"Lietuvos Respublikos Vyriausybės kanceliarija, Ministro Pirmininko patarėja",Salomėja Ona GIRIJOTIENĖ,Vilnius,"Aukštasis;VIlniaus Universitetas, Fizikos - matematikos fakultetas;Matematika",Knygos,"LIETUVA, Vi6akio R8da, Kazl7 R8dos raj.","A.Brazausko ir A.Paulausko koalicija ""Už darbą Lietuvai""",Lietuvis (-ė),,Anglų;Vokiečių;Rusų,Nėra,Neturi
Nevėžio,1945.07.25,Išsiskyręs,Buvo,"Lietuvos Respublikos Seimas, Seimo nario Jono Korenkos padėjėjas - sekretorius.",Povilas VADOPOLAS,Panevėžys,"Aukštasis;Sankt Peterburgo Šiaurės Vakarų neakivaizdinis institutas, vakarinis skyrius; ;Vidurinis;Pasvalio vakarinė vidurinė mokykla; ",Fotografija,"LIETUVA, Aukštuolių km., Krinčino seniūnija, Pasvalio raj.",Lietuvos socialdemokratų partija,Lietuvis (-ė),,Rusų,Nėra,Neturi
Pakruojo - Joniškio,1945.04.25,Vedęs,Nebuvo,"Pakruojo rajono savivaldybės administracija, rajono savivaldybės meras",Jonas JUOZAPAITIS,"Pakruojo r. sav., Plento k.",Aukštasis;Vilniaus aukštoji partinė mokykla; ;Aukštesnysis;Vabolninko aukštesnioji ž.ū. mokykla;zootechnikas,Bitininkystė,"LIETUVA, Dvariškių k. Pakruojo r.",Lietuvos socialdemokratų partija,Lietuvis (-ė),,Rusų,Nėra,Neturi
Pramonės,1963.06.19,Vedęs,Nebuvo,"VĮ Vidaus vandens kelių direkcija, generalinis direktorius",Gintautas LABANAUSKAS,Kaunas,Aukštasis;Kauno technologijos universitetas;Informatikos inžinerijos magistras;Aukštasis;Sysranės aukštoji karo aviacijos lakūnų mokykla;lakūnas inžinierius,Buriavimas,"LIETUVA, Šilutė",Lietuvos socialdemokratų partija,Lietuvis (-ė),,Anglų;Rusų,Nėra,Neturi
Skuodo  - Mažeikių,1942.04.26,Vedęs,Nebuvo,"Lietuvos Respublikos Seimas, Seimo narys",Edvardas KAREČKA,"Skuodo r. sav., Gėsalų k.",Aukštasis;Lietuvos veterinarijos akademija;Zootechnikas,Darbas prie aplinkos ir žemės,"LIETUVA, Telšių rajonas, Brevikių kaimas",Lietuvos socialdemokratų partija,Lietuvis (-ė),,Rusų,Nėra,Neturi
Daugiamandatė,1958.07.26,Ištekėjusi,Nebuvo,"Maisto ir veterinarijos audito tarnyba, viršininko pavaduotoja",Danguolė BILKIENĖ,"Vilniaus r. sav., Gineitiškių k.",Aukštasis;VU Medicinos fakultetas;Gydytoja higienistė epidemiologė,Sportas,"LIETUVA, Vilnius","A.Brazausko ir A.Paulausko koalicija ""Už darbą Lietuvai""",Lietuvis (-ė),,Anglų;Rusų;Lenkų,Nėra,Neturi
Prienų,1950.12.01,Vedęs,Nebuvo,"Lietuvos Respublikos Seimas, Seimo narys, LR Seimo ir JAV lietuvių bendr. komisijos pirmininkas",Juozas PALIONIS,Prienai,Aukštasis;Lietuvos žemės ūkio akademija;inžinierius hidrotechnikas,Literatūriniai bandymai,"LIETUVA, Šaltinėnų k. Prienų raj.",Lietuvos socialdemokratų partija,Lietuvis (-ė),,Anglų;Rusų,Nėra,Neturi
Plungės - Rietavo,1958.10.04,Vedęs,Nebuvo,"Lietuvos Respublikos Seimas, Seimo narys",Visvaldas NEKRAŠAS,Plungė,"Aukštasis;Vilniaus universitetas, Medicinos fakultetas;gydytojas psichiatras",Automobilio vairavimas,"LIETUVA, Kelmės m.",Lietuvos socialdemokratų partija,Lietuvis (-ė),,Vokiečių;Rusų,Nėra,Neturi
Aušros,1952.05.25,Vedęs,Nebuvo,"Lietuvos aklųjų ir silpnaregių sąjungos Šiaulių įmonė, direktorius",Edvardas ŽAKARIS,Šiauliai,Aukštasis;Šiaulių pedagoginis institutas;Tiflopedagogas;Aukštasis;Lietuvos žemės ūkio akademija;ekonomistas-organizatorius,Literatūra,"LIETUVA, Šilutės raj. Pagėgių km.",Lietuvos socialdemokratų partija,Lietuvis (-ė),,Rusų,Nėra,Neturi
Utenos,1960.01.29,Vedęs,Nebuvo,"Utenos rajono savivaldybė, Utenos rajono savivaldybės meras",Alvydas KATINAS,Utena,Aukštasis;Vilniaus valstybinis pedagoginis institutas;Lietuvių kalbos ir literatūros mokytojas,Knygų redagavimas,"LIETUVA, Utenos m.",Lietuvos socialdemokratų partija,Lietuvis (-ė),,Rusų,Nėra,Neturi
Dzūkijos,1950.01.12,Vedęs,Nebuvo,"Lietuvos Respublikos Seimas, Seimo narys",Vydas BARAVYKAS,Alytus,Aukštasis;Lietuvos žemės ūkio akademija;Mokslinis agronomas,Istorinė publicistika,"LIETUVA, Marijampolės rajonas Liudvinavas",Lietuvos socialdemokratų partija,Lietuvis (-ė),,Rusų,Nėra,Neturi
Daugiamandatė,1954.07.18,Ištekėjusi,Nebuvo,"UAB ""Vilnaius agrochemija"", vykdančioji direktorė",Vitalija KLIUKIENĖ,Vilnius,Aukštasis;Vilniaus universiteteas;ekonomistė;Aukštasis;Vilniaus universitetas;Matematikė - dėstytoja,Drama,"LIETUVA, Tauragė","A.Brazausko ir A.Paulausko koalicija ""Už darbą Lietuvai""",Lietuvis (-ė),,Anglų;Rusų;Lenkų,Nėra,Neturi
Rokiškio,1951.04.10,Vedęs,Nebuvo,"Lietuvos Respublikos Seimas, Seimo narys",Vytautas SAULIS,"Rokiškio r. sav., Bajorų k.",Aukštasis;Lietuvos žemės ūkio akademija;inžinierius-mechanikas,Grybavimas,"LIETUVA, Rokiškio raj., Sėlynės km.",Lietuvos socialdemokratų partija,Lietuvis (-ė),,Vokiečių;Rusų,Nėra,Neturi
Justiniškių,1953.01.01,Vedęs,Nebuvo,"Lietuvos Respublikos Seimas, Seimo narys",Juozas RAISTENSKIS,Vilnius,Aukštasis;Kauno medicinos institutas;Gydytojas,Netradicinė medicina,"BALTARUSIJA, Vitebsko sritis Braslavo raj. Stunžiškės k.",Lietuvos socialdemokratų partija,Lenkas (-ė),,Vokiečių;Rusų;Lenkų;Baltarusių,Nėra,Neturi
Raseinių,1959.12.19,Vedęs,Nebuvo,"Lietuvos Respublikos Seimas, Seimo narys",Gintautas MIKOLAITIS,Raseiniai,Aukštasis;Kauno A.Sniečkaus politechnikos institutas;lengvosios pramonės mašinų ir aparatų inžinierius mechanikas,Bitininkystė,"LIETUVA, Liepynų km., Girkalnio apyl., Raseinių raj.",Lietuvos socialdemokratų partija,Lietuvis (-ė),,Vokiečių;Rusų,Nėra,Neturi
Pasvalio - Panevėžio,1952.02.08,Vedęs,Nebuvo,"Lietuvos Respublikos Seimas, Seimo narys",Alfonsas PULOKAS,Pasvalys,Aukštasis;Lietuvos žemės ūkio akademija;inžinierius,Krepšinis,"LIETUVA, Ukmergės rajonas, Bagužiškių kaimas",Lietuvos socialdemokratų partija,Lietuvis (-ė),,Anglų;Rusų,Nėra,Neturi
Šiaulių kaimiškoji,1956.02.12,Vedęs,Nebuvo,"Lietuvos Respublikos Seimas, Seimo narys",Jonas KORENKA,Rokiškis,"Aukštasis;Klaipėdos universitetas;režisierius;Aukštasis;Valstybinė konservatorija, Klaipėdos fakultetas;režisierius",Gamta,"LIETUVA, Plungė",Lietuvos socialdemokratų partija,Lietuvis (-ė),,Anglų;Rusų,Nėra,Neturi
Daugiamandatė,1971.04.30,Ištekėjusi,Nebuvo,"Uždaroji akcinė bendrovė ""Kauno švara"", rinkodaros direktorė",Violeta BALTUTIENĖ,Kaunas,"Aukštasis;Kauno technologijos universitetas;diplomuotas inžinierius, siuvinių technologas",Dalyvavimas mėgėjiško sporto turnyruose,"LIETUVA, Ariogalos miestelis, Raseinių rajonas","A.Brazausko ir A.Paulausko koalicija ""Už darbą Lietuvai""",Lietuvis (-ė),,Rusų;Lenkų;Vokiečių;Anglų,Nėra,Neturi
Širvintų - Vilniaus,1946.09.03,Vedęs,Nebuvo,"Lietuvos Respublikos Seimas, žmogaus teisių komiteto pirmininkas",Gediminas DALINKEVIČIUS,Trakai,Aukštasis;Lietuvos muzikos akademiaj;smuikininkas,Filosofija,"LIETUVA, Kaunas",Lietuvos socialdemokratų partija,Lietuvis (-ė),,Lenkų;Italų;Anglų;Rusų;Latvių,Nėra,Neturi
Vilniaus - Šalčininkų,1961.07.16,Vedęs,Nebuvo,"Lietuvos Respublikos Seimas, Seimo narys",Artur PLOKŠTO,Vilnius,Aukštasis;Vilniaus universitetas;fizikas,Muzika,"LIETUVA, Vilnius",Lietuvos socialdemokratų partija,Lenkas (-ė),,Anglų;Vokiečių;Rusų;Lenkų,Nėra,Neturi
Daugiamandatė,1957.01.09,Išsiskyrusi,Nebuvo,"Visagino valstybinės kalbos centras, direktorė",Elena ČEKIENĖ,Visaginas,Aukštasis;VPI;matematika,Country muzika,"LIETUVA, Plungė","A.Brazausko ir A.Paulausko koalicija ""Už darbą Lietuvai""",Lietuvis (-ė),,Anglų;Rusų,Nėra,Neturi
Daugiamandatė,1951.11.07,Vedęs,Nebuvo,"Panevėžio apskrities viršininko administracija, viršininkas",Rimantas SANKAUSKAS,Panevėžys,Aukštasis;Kauno A. Sniečkaus Politechnikos instituto;inžinierius mechanikas,Kalnų sportas,"LIETUVA, Panevėžys","A.Brazausko ir A.Paulausko koalicija ""Už darbą Lietuvai""",Lietuvis (-ė),,Anglų;Rusų,Nėra,Neturi
Daugiamandatė,1952.05.15,Išsiskyręs,Nebuvo,"Klaipėdos apskrities viršininko administracija, apskrities gydytojas",Valdemaras ANUŽIS,Klaipėda,Aukštasis;Kauno medicinos institutas;gydytojas terapeutas,Ekologija,"LIETUVA, Klaipėda","A.Brazausko ir A.Paulausko koalicija ""Už darbą Lietuvai""",Lietuvis (-ė),,Vokiečių;Rusų,Nėra,Neturi
Daugiamandatė,1944.09.16,Ištekėjusi,Nebuvo,"Šiaulių rajono savivaldybė, kontrolierė",Irena LAURINAITIENĖ,"Šiaulių r. sav., Kairių mstl.",Aukštasis;Žemės ūkio akademija;ekonomistas,,"LIETUVA, Gudmiškės k., Šiaulių r.","A.Brazausko ir A.Paulausko koalicija ""Už darbą Lietuvai""",Lietuvis (-ė),,Rusų,Nėra,Neturi
Daugiamandatė,1952.07.04,Vedęs,Nebuvo,"Utenos apskrities viršininko administracija, apskrities viršininkas",Vilius CIBULSKAS,"Ignalinos r. sav., Strigailiškio k.",Aukštasis;Kauno A. Sniečkaus politevhnikos institutas;elektros mašinos ir aparatai,Grybavimas,"LIETUVA, Šiūlėnų k., Ignalinos r.","A.Brazausko ir A.Paulausko koalicija ""Už darbą Lietuvai""",Lietuvis (-ė),,Vokiečių;Rusų,Nėra,Neturi
Šakių,1965.01.29,Vedęs,Nebuvo,"Lietuvos Respublikos Seimas, Seimo narys",Mindaugas BASTYS,"Šakių r. sav., Joginiškių k.",Aukštasis;Lietuvos veterinarijos akademija;Zootechnikas,Išvykos,"LIETUVA, Kriūkai, Šakių r.",Lietuvos socialdemokratų partija,Lietuvis (-ė),,Anglų;Vokiečių;Rusų;Lenkų,Nėra,Neturi
Daugiamandatė,1952.09.17,Ištekėjusi,Nebuvo,"Šilutės rajono savivaldybė, rajono mero pavaduotoja",Stasė SKUTULIENĖ,Šilutė,Aukštasis;Vilnaius universitetas;Filologė ir lietuvių kalbos ir literatūros dėstytoja;Vidurinis;Linkmenų vidurinė m-la; ,Žvejyba,"LIETUVA, Naujasodžio k. Ignalinos r.","A.Brazausko ir A.Paulausko koalicija ""Už darbą Lietuvai""",Lietuvis (-ė),,Vokiečių;Rusų,Nėra,Neturi
Senamiesčio,1942.08.30,Vedęs,Nebuvo,"Vilniaus apskrities viršininko administracija, Vilniaus apskrities administracijos viršininkas",Feliksas KOLOSAUSKAS,"Vilniaus r. sav., Antežerių k.",Aukštasis;Kauno politechnikos institutas;Inžinierius mechanikas,Kelionės,"LIETUVA, Kaunas",Lietuvos socialdemokratų partija,Lenkas (-ė),,Vokiečių;Rusų;Lenkų,Nėra,Neturi
Daugiamandatė,1951.05.25,Ištekėjusi,Nebuvo,"Kėdainių Juozo Paukštelio pagrindinė mokykla, direktorė",Danutė VITAUSKIENĖ,Kėdainiai,Aukštasis;Vilniaus valstybinis pedagoginis institutas;Lietuvių kalbos ir literatūros mokytoja,Modeliavimas,"LIETUVA, Alytaus r., Bugonių k.","A.Brazausko ir A.Paulausko koalicija ""Už darbą Lietuvai""",Lietuvis (-ė),,Rusų;Prancūzų,Nėra,Neturi
Vilniaus - Trakų,1959.06.13,Vedęs,Nebuvo,"LSDP, atsakingasis sekretorius",Česlav MICKIEVIČ,Vilnius,Aukštasis;Vilniaus valstybinis pedagoginis institutas;istorija,,"LIETUVA, Šalčininkų r.",Lietuvos socialdemokratų partija,Lenkas (-ė),,Rusų;Lenkų,Nėra,Neturi
Danės,1939.02.12,Vedęs,Nebuvo,"Lietuvos Respublikos Seimas, Seimo narys",Valentinas GREIČIŪNAS,Klaipėda,Aukštasis;Kauno politechnikos institutas Klaipėdos fakultetas;inžinierius statybininkas,Medžioklė,"LIETUVA, Šiaulių raj.",Lietuvos socialdemokratų partija,Lietuvis (-ė),,Vokiečių;Rusų,Nėra,Neturi
Daugiamandatė,1957.09.28,Vedęs,Nebuvo,"Šiaulių apskrities viršininko administracija, sekretorius",Vytautas SIMELIS,Radviliškis,Aukštasis;Šiaulių pedagoginis institutas;matematikos - fizikos mokytojas,Medžioklė,"LIETUVA, Radviliškio m.","A.Brazausko ir A.Paulausko koalicija ""Už darbą Lietuvai""",Lietuvis (-ė),,Anglų;Rusų,Nėra,Neturi
Panemunės,1953.07.31,Ištekėjusi,Nebuvo,"LR SEIMAS, Seimo narė",Jūratė JUOZAITIENĖ,Kaunas,Aukštasis;Gedimino technikos u-tas;Architektė,Kelionės,"LIETUVA, Vilnius",Lietuvos socialdemokratų partija,Lietuvis (-ė),,Vokiečių;Rusų;Lenkų;Anglų,Nėra,Neturi
Kaišiadorių - Elektrėnų,1944.02.20,Vedęs,Nebuvo,"Lietuvos Respublikos Seimas, Seimo narys",Bronius BRADAUSKAS,Vilnius,Aukštasis;Vilniaus valstybinis universitetas;ekonomistas,Grybavimas,"LIETUVA, Ukmergės r.",Lietuvos socialdemokratų partija,Lietuvis (-ė),,Vokiečių;Rusų;Lenkų,Nėra,Neturi
Mažeikių,1954.02.24,Vedęs,Nebuvo,"Lietuvos Respublikos Seimas, Seimo narys",Jonas JURKUS,Mažeikiai,Aukštasis;Kauno politechnikos institutas;inžinierius-mechanikas;Aukštesnysis;Mažeikių politechnikumas;tech. statyb,Darbas sode,"LIETUVA, Tauragės raj.",Lietuvos socialdemokratų partija,Lietuvis (-ė),,Rusų,Nėra,Neturi
Daugiamandatė,1944.01.01,Ištekėjusi,Nebuvo,"Lietuvos Respublikos Seimo administracija, Seimo nario V. Saulio padėjėja",Laima KERAITIENĖ,Rokiškis,Aukštasis;Žemės ūkio universitetas;sodininkystės-daržininkystės moksl. agrom.,Bendravimas su žmonėmis,"LIETUVA, Marijampolės raj., Skersabalių km","A.Brazausko ir A.Paulausko koalicija ""Už darbą Lietuvai""",Lietuvis (-ė),,Vokiečių;Rusų,Nėra,Neturi
Anykščių - Kupiškio,1952.05.16,Vedęs,Nebuvo,LSDP tarybos narys,Antanas VALYS,Vilnius,Aukštasis;Vilniaus valstybinis universitetas;ekonomistas,Darbas sode,"LIETUVA, Kretinga",Lietuvos socialdemokratų partija,Lietuvis (-ė),,Rusų;Prancūzų,Nėra,Neturi
Daugiamandatė,1954.11.26,Netekėjusi,Nebuvo,"Alytaus atskrities viršininko administracija, viršininko pavaduotoja",Ona BALEVIČIŪTĖ,Alytus,Aukštasis;Vilniaus valstybinis pedagoginis institutas;Fizikos mokytoja,,"Mangaroto km., Lazdijų raj.","A.Brazausko ir A.Paulausko koalicija ""Už darbą Lietuvai""",Lietuvis (-ė),,Prancūzų;Rusų;Lenkų,Nėra,Neturi
Daugiamandatė,1953.03.27,Vedęs,Nebuvo,"Marijampolės apskrities viršininko administracija, Viršininkas",Albinas MITRULEVIČIUS,"Marijampolės sav., Triobiškių k.",Aukštasis;Lietuvos ž.ū. akademija;Mokslinis agronomas,Fauna,"LIETUVA, Prienų r., Šilavoto apyl., Jiestrakio k.","A.Brazausko ir A.Paulausko koalicija ""Už darbą Lietuvai""",Lietuvis (-ė),,Vokiečių;Rusų,Nėra,Neturi
Daugiamandatė,1941.01.21,Vedęs,Nebuvo,"Vilniaus miesto savivaldybė, mero pavaduotojas",Gediminas Adolfas PAVIRŽIS,"Vilniaus r. sav., Didžiosios Riešės k.",Aukštasis;Vilniaus aukštoji partinė mokykla;Politologas;Aukštasis;Kauno Politechnikos institutas;Inžinierius kelininkas,Medžioklė,"LIETUVA, Vilnius","A.Brazausko ir A.Paulausko koalicija ""Už darbą Lietuvai""",Lietuvis (-ė),,Anglų;Rusų;Lenkų,Nėra,Neturi
Daugiamandatė,1954.03.09,Išsiskyrusi,Nebuvo,"Klaipėdos apskrities viršininko administracija, viršininkė",Virginija LUKOŠIENĖ,Klaipėda,Aukštasis;Audito institutas;auditorė;Aukštasis;Vilniaus universitetas;ekonomika,Kelionės,"LIETUVA, Klaipėda","A.Brazausko ir A.Paulausko koalicija ""Už darbą Lietuvai""",Lietuvis (-ė),,Anglų;Rusų;Lenkų,Nėra,Neturi
Daugiamandatė,1934.10.15,Vedęs,Nebuvo,"Lietuvos Respublikos Seimas, LRS narys",Virmantas VELIKONIS,"Panevėžio r. sav., Garuckų k.",Aukštasis;Lietuvos žemės ūkio akademija;Mokslinis agronomas,Fotografija,"LIETUVA, Kaunas","A.Brazausko ir A.Paulausko koalicija ""Už darbą Lietuvai""",Lietuvis (-ė),,Rusų;Lenkų,Nėra,Neturi
Jurbarko,1930.02.07,Vedęs,Nebuvo,"Lietuvos Respublikos Seimas, seimo narys",Vytautas EINORIS,"Vilniaus r. sav., Buivydiškių k.",Aukštasis;Lietuvos žemės ūkio akademija;mokslinis agronomas - ekonomistas,Daržininkystė,"LIETUVA, Kupiškio r., Uznėniškio k.",Lietuvos socialdemokratų partija,Lietuvis (-ė),,Rusų;Latvių,Nėra,Neturi
Daugiamandatė,1950.10.22,Išsiskyrusi,Nebuvo,"LR Seimas, seimo nar4",Ona BABONIENĖ,Raseiniai,Aukštasis;Vilniaus pedagoginis universitetas;mokytoja;Aukštasis;Šiaulių pedagoginis institutas;mokytoja,Turizmas,"LIETUVA, Rakavos km., Raseinių raj.","A.Brazausko ir A.Paulausko koalicija ""Už darbą Lietuvai""",Lietuvis (-ė),,Vokiečių;Rusų,Nėra,Neturi
Zarasų - Visagino,1947.01.25,Vedęs,Nebuvo,"Lietuvos Respublikos Seimas, Seimo narys. VVSK pirmininkas",Petras PAPOVAS,Vilnius,Aukštasis;Lietuvos žemės ūkio akademija (universitetas);žemės ūkio inžinierius mechanikas,Boksas,"LIETUVA, Mironiškio k., Zarasų r.",Lietuvos socialdemokratų partija,Rusas (-ė),,Rusų,Nėra,Neturi
Šilainių,1956.03.07,Vedęs,Nebuvo,"Lietuvos Respublikos Seimas, Seimo narys",Vasilijus POPOVAS,Kaunas,Aukštasis;Kauno politiechnikos institutas (dabar KTU);radijo inžinierius,Politika,"LIETUVA, Zarasų raj. Mironiškių km.",Lietuvos socialdemokratų partija,Rusas (-ė),,Rusų,Nėra,Neturi
Naujamiesčio,1945.03.08,Ištekėjusi,Nebuvo,"LR Seimas, Seimo narė",Giedrė PURVANECKIENĖ,Vilnius,Aukštasis;Vilniaus universitetas;Fizika (puslaidininkių fizika),Gėlininkystė,"LIETUVA, Kaunas",Lietuvos socialdemokratų partija,Lietuvis (-ė),,Anglų;Rusų;Lenkų,Nėra,Neturi
Pajūrio,1937.07.01,Vedęs, ,Lietuvos Respublikos Seimas,Edvardas KANIAVA,Vilnius,Aukštasis;Lietuvos Muzikos Akademija;Dainininkas,Žūklė,"LIETUVA, Klaipėda",Lietuvos socialdemokratų partija,Lietuvis (-ė),,Anglų;Rusų;Ispanų,Nėra,Neturi
Jonavos,1952.04.03,Vedęs,Nebuvo,"Lietuvos Respublikos Seimas, Seimo narys",Rimantas SINKEVIČIUS,Jonava,Aukštasis;Kauno technikos universitetas (buvęs KPI);inžinierius-chemikas-technologas,Gamta,"LIETUVA, Anykščių raj. Jūsiškių km.",Lietuvos socialdemokratų partija,Lietuvis (-ė),,Anglų;Rusų,Nėra,Neturi
Daugiamandatė,1971.06.09,Netekėjusi,Nebuvo,"Lietuvos lengvosios pramonės profesinė sąjunga, pirmininkė",Ingrida ČIRVINSKAITĖ,Vilnius,Aukštasis;Kauno technologijos universitetas;gamybos vadyba,Aktyvus poilsis,"LIETUVA, Pasvalio m.","A.Brazausko ir A.Paulausko koalicija ""Už darbą Lietuvai""",Lietuvis (-ė),,Prancūzų;Rusų;Esperanto,Nėra,Neturi
Lazdijų - Druskininkų,1937.09.07,Vedęs,Nebuvo,"Lietuvos Respublikos Seimas, Seimo narys, Europos reikalų pirmininko pavaduotojas",Justinas KAROSAS,Vilnius,Aspirantūra;Vilniaus universitetas;Filosofija;Aukštasis;Vilniaus universitetas;Lietuvių kalba ir literatūra,Detektyvai,"LIETUVA, Marijampolės raj., Sangrūda",Lietuvos socialdemokratų partija,Lietuvis (-ė),,Vokiečių;Rusų,Nėra,Neturi
Ukmergės,1956.04.13,Vedęs,Nebuvo,"Lietuvos Respublikos Seimas, Seimo narys - Aplinkos apsaugos komiteto pirmininkas",Alfonsas MACAITIS,Vilnius,Aukštasis;Kauno Politechnikos institutas;radijo inžinierius,Kelionės,"LIETUVA, Viešvilės km, Jurbarko raj.",Lietuvos socialdemokratų partija,Lietuvis (-ė),,Rusų;Anglų,Nėra,Neturi
