apygarda,nuo_galiojanciu_biuleteniu,partija,apylinkese,pastu,apylinke
Raseinių (Nr.42) rinkimų apygarda,"22,68%",Partija Tvarka ir teisingumas,17,5,Bebirvos (Nr.42) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"20,62%",Lietuvos socialdemokratų partija,16,4,Bebirvos (Nr.42) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"9,28%",Koalicija Darbo partija + jaunimas,8,1,Bebirvos (Nr.42) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"1,03%",Lietuvos Respublikos liberalų sąjūdis,1,0,Bebirvos (Nr.42) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"1,03%",Liberalų ir centro sąjunga,1,0,Bebirvos (Nr.42) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"0,00%",Lietuvos lenkų rinkimų akcija,0,0,Bebirvos (Nr.42) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"3,09%",Lietuvos valstiečių liaudininkų sąjunga,3,0,Bebirvos (Nr.42) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"22,68%",Naujoji sąjunga (socialliberalai),21,1,Bebirvos (Nr.42) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"1,03%","""Fronto"" partija",1,0,Bebirvos (Nr.42) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"1,03%","Partija ""Jaunoji Lietuva""",1,0,Bebirvos (Nr.42) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"0,00%",Pilietinės demokratijos partija,0,0,Bebirvos (Nr.42) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"0,00%",Lietuvos rusų sąjunga,0,0,Bebirvos (Nr.42) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"1,03%",Lietuvos socialdemokratų sąjunga,1,0,Bebirvos (Nr.42) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"1,03%",Lietuvos centro partija,0,1,Bebirvos (Nr.42) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"14,73%",Tėvynės sąjunga - Lietuvos krikščionys demokratai,27,6,Gabšių (Nr.41) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"10,27%",Tautos prisikėlimo partija,21,2,Gabšių (Nr.41) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"11,16%",Partija Tvarka ir teisingumas,21,4,Gabšių (Nr.41) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"21,43%",Lietuvos socialdemokratų partija,46,2,Gabšių (Nr.41) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"4,46%",Koalicija Darbo partija + jaunimas,7,3,Gabšių (Nr.41) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"3,12%",Lietuvos Respublikos liberalų sąjūdis,7,0,Gabšių (Nr.41) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"0,89%",Liberalų ir centro sąjunga,2,0,Gabšių (Nr.41) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"0,00%",Lietuvos lenkų rinkimų akcija,0,0,Gabšių (Nr.41) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"4,02%",Lietuvos valstiečių liaudininkų sąjunga,9,0,Gabšių (Nr.41) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"26,34%",Naujoji sąjunga (socialliberalai),56,3,Gabšių (Nr.41) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"0,45%","""Fronto"" partija",1,0,Gabšių (Nr.41) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"0,89%","Partija ""Jaunoji Lietuva""",2,0,Gabšių (Nr.41) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"0,89%",Pilietinės demokratijos partija,2,0,Gabšių (Nr.41) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"0,00%",Lietuvos rusų sąjunga,0,0,Gabšių (Nr.41) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"0,89%",Lietuvos socialdemokratų sąjunga,2,0,Gabšių (Nr.41) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"0,45%",Lietuvos centro partija,1,0,Gabšių (Nr.41) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"4,44%",Tėvynės sąjunga - Lietuvos krikščionys demokratai,5,1,Lenkelių (Nr.40) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"4,44%",Tautos prisikėlimo partija,6,0,Lenkelių (Nr.40) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"37,04%",Partija Tvarka ir teisingumas,49,1,Lenkelių (Nr.40) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"11,85%",Lietuvos socialdemokratų partija,15,1,Lenkelių (Nr.40) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"15,56%",Koalicija Darbo partija + jaunimas,18,3,Lenkelių (Nr.40) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"6,67%",Lietuvos Respublikos liberalų sąjūdis,9,0,Lenkelių (Nr.40) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"0,74%",Liberalų ir centro sąjunga,1,0,Lenkelių (Nr.40) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"0,00%",Lietuvos lenkų rinkimų akcija,0,0,Lenkelių (Nr.40) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"2,22%",Lietuvos valstiečių liaudininkų sąjunga,3,0,Lenkelių (Nr.40) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"14,81%",Naujoji sąjunga (socialliberalai),18,2,Lenkelių (Nr.40) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"0,74%","""Fronto"" partija",1,0,Lenkelių (Nr.40) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"0,00%","Partija ""Jaunoji Lietuva""",0,0,Lenkelių (Nr.40) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"0,74%",Pilietinės demokratijos partija,1,0,Lenkelių (Nr.40) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"0,00%",Lietuvos rusų sąjunga,0,0,Lenkelių (Nr.40) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"0,74%",Lietuvos socialdemokratų sąjunga,1,0,Lenkelių (Nr.40) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"0,00%",Lietuvos centro partija,0,0,Lenkelių (Nr.40) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"14,21%",Tėvynės sąjunga - Lietuvos krikščionys demokratai,51,4,Norgėlų (Nr.39) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"14,47%",Tautos prisikėlimo partija,55,1,Norgėlų (Nr.39) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"20,16%",Partija Tvarka ir teisingumas,75,3,Norgėlų (Nr.39) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"24,81%",Lietuvos socialdemokratų partija,90,6,Norgėlų (Nr.39) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"8,27%",Koalicija Darbo partija + jaunimas,29,3,Norgėlų (Nr.39) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"1,03%",Lietuvos Respublikos liberalų sąjūdis,4,0,Norgėlų (Nr.39) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"1,29%",Liberalų ir centro sąjunga,5,0,Norgėlų (Nr.39) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"0,00%",Lietuvos lenkų rinkimų akcija,0,0,Norgėlų (Nr.39) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"2,07%",Lietuvos valstiečių liaudininkų sąjunga,8,0,Norgėlų (Nr.39) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"8,53%",Naujoji sąjunga (socialliberalai),29,4,Norgėlų (Nr.39) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"2,84%","""Fronto"" partija",10,1,Norgėlų (Nr.39) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"0,52%","Partija ""Jaunoji Lietuva""",2,0,Norgėlų (Nr.39) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"0,00%",Pilietinės demokratijos partija,0,0,Norgėlų (Nr.39) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"0,00%",Lietuvos rusų sąjunga,0,0,Norgėlų (Nr.39) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"1,55%",Lietuvos socialdemokratų sąjunga,6,0,Norgėlų (Nr.39) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"0,26%",Lietuvos centro partija,1,0,Norgėlų (Nr.39) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"10,42%",Tėvynės sąjunga - Lietuvos krikščionys demokratai,29,3,Gruzdiškės (Nr.38) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"13,36%",Tautos prisikėlimo partija,34,7,Gruzdiškės (Nr.38) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"21,82%",Partija Tvarka ir teisingumas,59,8,Gruzdiškės (Nr.38) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"21,82%",Lietuvos socialdemokratų partija,61,6,Gruzdiškės (Nr.38) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"11,73%",Koalicija Darbo partija + jaunimas,29,7,Gruzdiškės (Nr.38) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"1,30%",Lietuvos Respublikos liberalų sąjūdis,4,0,Gruzdiškės (Nr.38) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"0,33%",Liberalų ir centro sąjunga,1,0,Gruzdiškės (Nr.38) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"0,33%",Lietuvos lenkų rinkimų akcija,1,0,Gruzdiškės (Nr.38) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"3,26%",Lietuvos valstiečių liaudininkų sąjunga,9,1,Gruzdiškės (Nr.38) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"10,10%",Naujoji sąjunga (socialliberalai),30,1,Gruzdiškės (Nr.38) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"1,95%","""Fronto"" partija",6,0,Gruzdiškės (Nr.38) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"1,63%","Partija ""Jaunoji Lietuva""",5,0,Gruzdiškės (Nr.38) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"0,65%",Pilietinės demokratijos partija,2,0,Gruzdiškės (Nr.38) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"0,00%",Lietuvos rusų sąjunga,0,0,Gruzdiškės (Nr.38) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"1,30%",Lietuvos socialdemokratų sąjunga,4,0,Gruzdiškės (Nr.38) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"0,00%",Lietuvos centro partija,0,0,Gruzdiškės (Nr.38) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"7,97%",Tėvynės sąjunga - Lietuvos krikščionys demokratai,21,1,Ramonų (Nr.37) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"10,14%",Tautos prisikėlimo partija,28,0,Ramonų (Nr.37) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"21,74%",Partija Tvarka ir teisingumas,58,2,Ramonų (Nr.37) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"38,04%",Lietuvos socialdemokratų partija,91,14,Ramonų (Nr.37) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"5,80%",Koalicija Darbo partija + jaunimas,15,1,Ramonų (Nr.37) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"1,09%",Lietuvos Respublikos liberalų sąjūdis,2,1,Ramonų (Nr.37) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"0,36%",Liberalų ir centro sąjunga,1,0,Ramonų (Nr.37) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"0,00%",Lietuvos lenkų rinkimų akcija,0,0,Ramonų (Nr.37) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"1,45%",Lietuvos valstiečių liaudininkų sąjunga,2,2,Ramonų (Nr.37) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"6,52%",Naujoji sąjunga (socialliberalai),18,0,Ramonų (Nr.37) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"3,26%","""Fronto"" partija",9,0,Ramonų (Nr.37) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"0,72%","Partija ""Jaunoji Lietuva""",2,0,Ramonų (Nr.37) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"0,36%",Pilietinės demokratijos partija,1,0,Ramonų (Nr.37) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"0,00%",Lietuvos rusų sąjunga,0,0,Ramonų (Nr.37) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"1,45%",Lietuvos socialdemokratų sąjunga,3,1,Ramonų (Nr.37) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"1,09%",Lietuvos centro partija,3,0,Ramonų (Nr.37) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"7,43%",Tėvynės sąjunga - Lietuvos krikščionys demokratai,16,8,Žaiginio (Nr.36) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"4,02%",Tautos prisikėlimo partija,12,1,Žaiginio (Nr.36) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"18,58%",Partija Tvarka ir teisingumas,54,6,Žaiginio (Nr.36) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"13,93%",Lietuvos socialdemokratų partija,44,1,Žaiginio (Nr.36) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"31,89%",Koalicija Darbo partija + jaunimas,80,23,Žaiginio (Nr.36) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"6,50%",Lietuvos Respublikos liberalų sąjūdis,16,5,Žaiginio (Nr.36) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"1,86%",Liberalų ir centro sąjunga,6,0,Žaiginio (Nr.36) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"0,62%",Lietuvos lenkų rinkimų akcija,2,0,Žaiginio (Nr.36) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"3,72%",Lietuvos valstiečių liaudininkų sąjunga,11,1,Žaiginio (Nr.36) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"6,50%",Naujoji sąjunga (socialliberalai),16,5,Žaiginio (Nr.36) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"0,31%","""Fronto"" partija",0,1,Žaiginio (Nr.36) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"1,86%","Partija ""Jaunoji Lietuva""",4,2,Žaiginio (Nr.36) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"0,31%",Pilietinės demokratijos partija,0,1,Žaiginio (Nr.36) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"0,00%",Lietuvos rusų sąjunga,0,0,Žaiginio (Nr.36) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"1,55%",Lietuvos socialdemokratų sąjunga,3,2,Žaiginio (Nr.36) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"0,93%",Lietuvos centro partija,3,0,Žaiginio (Nr.36) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"9,76%",Tėvynės sąjunga - Lietuvos krikščionys demokratai,22,7,Katauskių (Nr.35) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"5,72%",Tautos prisikėlimo partija,16,1,Katauskių (Nr.35) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"15,15%",Partija Tvarka ir teisingumas,44,1,Katauskių (Nr.35) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"18,18%",Lietuvos socialdemokratų partija,45,9,Katauskių (Nr.35) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"4,71%",Koalicija Darbo partija + jaunimas,10,4,Katauskių (Nr.35) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"3,37%",Lietuvos Respublikos liberalų sąjūdis,9,1,Katauskių (Nr.35) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"0,67%",Liberalų ir centro sąjunga,2,0,Katauskių (Nr.35) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"0,00%",Lietuvos lenkų rinkimų akcija,0,0,Katauskių (Nr.35) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"13,47%",Lietuvos valstiečių liaudininkų sąjunga,40,0,Katauskių (Nr.35) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"20,88%",Naujoji sąjunga (socialliberalai),57,5,Katauskių (Nr.35) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"2,02%","""Fronto"" partija",6,0,Katauskių (Nr.35) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"1,68%","Partija ""Jaunoji Lietuva""",5,0,Katauskių (Nr.35) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"0,34%",Pilietinės demokratijos partija,1,0,Katauskių (Nr.35) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"0,00%",Lietuvos rusų sąjunga,0,0,Katauskių (Nr.35) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"3,03%",Lietuvos socialdemokratų sąjunga,6,3,Katauskių (Nr.35) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"1,01%",Lietuvos centro partija,3,0,Katauskių (Nr.35) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"16,94%",Tėvynės sąjunga - Lietuvos krikščionys demokratai,20,11,Lyduvėnų (Nr.34) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"2,73%",Tautos prisikėlimo partija,4,1,Lyduvėnų (Nr.34) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"40,44%",Partija Tvarka ir teisingumas,53,21,Lyduvėnų (Nr.34) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"9,29%",Lietuvos socialdemokratų partija,12,5,Lyduvėnų (Nr.34) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"7,65%",Koalicija Darbo partija + jaunimas,7,7,Lyduvėnų (Nr.34) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"1,64%",Lietuvos Respublikos liberalų sąjūdis,3,0,Lyduvėnų (Nr.34) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"1,09%",Liberalų ir centro sąjunga,2,0,Lyduvėnų (Nr.34) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"0,00%",Lietuvos lenkų rinkimų akcija,0,0,Lyduvėnų (Nr.34) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"4,37%",Lietuvos valstiečių liaudininkų sąjunga,7,1,Lyduvėnų (Nr.34) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"14,21%",Naujoji sąjunga (socialliberalai),18,8,Lyduvėnų (Nr.34) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"0,00%","""Fronto"" partija",0,0,Lyduvėnų (Nr.34) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"0,00%","Partija ""Jaunoji Lietuva""",0,0,Lyduvėnų (Nr.34) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"1,09%",Pilietinės demokratijos partija,0,2,Lyduvėnų (Nr.34) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"0,00%",Lietuvos rusų sąjunga,0,0,Lyduvėnų (Nr.34) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"0,00%",Lietuvos socialdemokratų sąjunga,0,0,Lyduvėnų (Nr.34) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"0,55%",Lietuvos centro partija,1,0,Lyduvėnų (Nr.34) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"22,17%",Tėvynės sąjunga - Lietuvos krikščionys demokratai,85,17,Šiluvos (Nr.33) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"10,22%",Tautos prisikėlimo partija,46,1,Šiluvos (Nr.33) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"21,30%",Partija Tvarka ir teisingumas,85,13,Šiluvos (Nr.33) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"9,57%",Lietuvos socialdemokratų partija,36,8,Šiluvos (Nr.33) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"6,52%",Koalicija Darbo partija + jaunimas,24,6,Šiluvos (Nr.33) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"2,83%",Lietuvos Respublikos liberalų sąjūdis,9,4,Šiluvos (Nr.33) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"0,22%",Liberalų ir centro sąjunga,0,1,Šiluvos (Nr.33) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"0,22%",Lietuvos lenkų rinkimų akcija,1,0,Šiluvos (Nr.33) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"4,57%",Lietuvos valstiečių liaudininkų sąjunga,19,2,Šiluvos (Nr.33) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"17,61%",Naujoji sąjunga (socialliberalai),68,13,Šiluvos (Nr.33) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"0,43%","""Fronto"" partija",0,2,Šiluvos (Nr.33) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"1,96%","Partija ""Jaunoji Lietuva""",4,5,Šiluvos (Nr.33) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"0,43%",Pilietinės demokratijos partija,2,0,Šiluvos (Nr.33) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"0,22%",Lietuvos rusų sąjunga,1,0,Šiluvos (Nr.33) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"1,09%",Lietuvos socialdemokratų sąjunga,5,0,Šiluvos (Nr.33) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"0,65%",Lietuvos centro partija,3,0,Šiluvos (Nr.33) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"9,01%",Tėvynės sąjunga - Lietuvos krikščionys demokratai,20,1,Vosiliškio (Nr.32) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"9,01%",Tautos prisikėlimo partija,19,2,Vosiliškio (Nr.32) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"13,30%",Partija Tvarka ir teisingumas,28,3,Vosiliškio (Nr.32) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"15,02%",Lietuvos socialdemokratų partija,29,6,Vosiliškio (Nr.32) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"14,16%",Koalicija Darbo partija + jaunimas,29,4,Vosiliškio (Nr.32) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"5,58%",Lietuvos Respublikos liberalų sąjūdis,13,0,Vosiliškio (Nr.32) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"0,86%",Liberalų ir centro sąjunga,2,0,Vosiliškio (Nr.32) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"0,00%",Lietuvos lenkų rinkimų akcija,0,0,Vosiliškio (Nr.32) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"3,43%",Lietuvos valstiečių liaudininkų sąjunga,8,0,Vosiliškio (Nr.32) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"26,18%",Naujoji sąjunga (socialliberalai),45,16,Vosiliškio (Nr.32) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"0,43%","""Fronto"" partija",1,0,Vosiliškio (Nr.32) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"0,43%","Partija ""Jaunoji Lietuva""",0,1,Vosiliškio (Nr.32) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"0,86%",Pilietinės demokratijos partija,1,1,Vosiliškio (Nr.32) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"0,00%",Lietuvos rusų sąjunga,0,0,Vosiliškio (Nr.32) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"1,29%",Lietuvos socialdemokratų sąjunga,3,0,Vosiliškio (Nr.32) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"0,43%",Lietuvos centro partija,1,0,Vosiliškio (Nr.32) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"10,64%",Tėvynės sąjunga - Lietuvos krikščionys demokratai,12,8,Skirmantiškės (Nr.31) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"5,85%",Tautos prisikėlimo partija,7,4,Skirmantiškės (Nr.31) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"18,09%",Partija Tvarka ir teisingumas,22,12,Skirmantiškės (Nr.31) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"20,21%",Lietuvos socialdemokratų partija,32,6,Skirmantiškės (Nr.31) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"11,70%",Koalicija Darbo partija + jaunimas,19,3,Skirmantiškės (Nr.31) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"2,13%",Lietuvos Respublikos liberalų sąjūdis,4,0,Skirmantiškės (Nr.31) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"0,00%",Liberalų ir centro sąjunga,0,0,Skirmantiškės (Nr.31) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"0,00%",Lietuvos lenkų rinkimų akcija,0,0,Skirmantiškės (Nr.31) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"2,66%",Lietuvos valstiečių liaudininkų sąjunga,5,0,Skirmantiškės (Nr.31) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"24,47%",Naujoji sąjunga (socialliberalai),39,7,Skirmantiškės (Nr.31) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"1,60%","""Fronto"" partija",1,2,Skirmantiškės (Nr.31) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"0,00%","Partija ""Jaunoji Lietuva""",0,0,Skirmantiškės (Nr.31) rinkimų apylinkė
Raseinių (Nr.42) rinkimų apygarda,"0,53%",Pilietinės demokratijos partija,1,0,Skirmantiškės (Nr.31) rinkimų apylinkė
